,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,1,1,8,8,8,9,L.James o30.5 Pts,JoeDellera,-106,0.94,1.8267924528301889,0,Los Angeles Lakers,L.James,Atlanta Hawks,0.0,0.8867924528301889,0.4242424242424242,0,0.6,1,0.6,1
1,2,2,12,12,12,13,B.Adebayo o19.5 Pts,PropBetGuy,-120,1.0,1.8333333333333333,0,Miami Heat,B.Adebayo,Denver Nuggets,0.0,0.8333333333333333,0.5897435897435898,1,0.8,1,0.8,1
2,6,6,20,20,20,21,J.Embiid o30.5 Pts,SBK5065,-120,0.5,0.9166666666666669,0,Philadelphia 76ers,J.Embiid,New Orleans Pelicans,0.0,0.4166666666666668,0.625,1,0.6,1,0.7,1
