,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
22,,,,22,22,22,D.Sabonis u28.5 Pts+Rebs,JoeDellera,-104,0.5,0.9807692307692308,1.422,Sacramento Kings,D.Sabonis,Cleveland Cavaliers,0,0.4807692307692308,,,,,,
23,,,,23,23,23,D.Sabonis u29.5 Pts+Rebs,JoeDellera,-118,0.1,0.1847457627118644,1.422,Sacramento Kings,D.Sabonis,Cleveland Cavaliers,0,0.0847457627118644,,,,,,
