,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,6,6,10,10,10,10,M.Turner u8.5 Rebs,SBK5065,-130,0.65,1.15,8.4506,Indiana Pacers,M.Turner,Washington Wizards,1,0.4999999999999999,0.6,1,0.6,1,0.6,1
1,18,18,41,41,41,41,M.Bridges u4.5 Rebs,GreenDotDaily,-125,1.0,1.8,0.0,Phoenix Suns,M.Bridges,New Orleans Pelicans,0,0.8,0.5454545454545454,1,0.6,1,0.7,1
2,19,19,45,45,45,45,D.Ayton o8.5 Rebs,ChicagoFlow,140,0.75,1.7999999999999998,0.0,Phoenix Suns,D.Ayton,New Orleans Pelicans,0,1.0499999999999998,0.5526315789473685,1,0.8,1,0.6,1
