,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,6.0,6,M.Thybulle o2.5 Stl+Blk,Portland Trail Blazers,SBK5065,-100,1.0,2.0,0.0,M.Thybulle,Atlanta Hawks,0,1.0,0.8333333333333334,1.0,0.8,1.0,0.8333333333333334,1.0
6,,6,M.Thybulle o2.5 Stl+Blk,Portland Trail Blazers,SBK5065,-100,1.0,2.0,0.0,M.Thybulle,Atlanta Hawks,0,1.0,,,,,,
