,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,5,5,J.Embiid o31.5 Pts,Philadelphia 76ers,JoeMetz,-105,1.05,2.05,-7.945,J.Embiid,Cleveland Cavaliers,0,0.9999999999999998,0.5555555555555556,1,0.8,1,0.6,1
1,9,9,J.Vanderbilt u10.5 Pts,Los Angeles Lakers,PropBomb,-130,1.3,2.3,0.0,J.Vanderbilt,Houston Rockets,0,0.9999999999999998,0.7692307692307693,1,0.8,1,0.8,1
2,13,13,Z.LaVine o27.5 Pts,Chicago Bulls,PropBomb,-125,1.25,2.25,14.420000000000002,Z.LaVine,Sacramento Kings,1,1.0,0.3015873015873015,0,0.8,1,0.6,1
