,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,4,N.Claxton o2.5 Blk,Brooklyn Nets,JoeDellera,-137,1.0,1.72992700729927,0.0,N.Claxton,Golden State Warriors,0.0,0.7299270072992701
