,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,,3,J.Allen o8.5 Rebs,Cleveland Cavaliers,JoeDellera,-110,0.25,0.4772727272727273,22.7172,J.Allen,New York Knicks,0,0.2272727272727273,,,,,,
9,,9,J.Allen o8.5 Rebs,Cleveland Cavaliers,SBK5065,-108,0.54,1.04,2.9946999999999995,J.Allen,New York Knicks,0,0.5,,,,,,
12,,12,J.Allen o8.5 Rebs,Cleveland Cavaliers,JoeMetz,-104,1.04,2.04,-9.86,J.Allen,New York Knicks,0,1.0,,,,,,
