,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,Z.Williamson u4.5 Ast,SBK5065,-132,0.5,Z.Williamson,New Orleans Pelicans,Atlanta Hawks,1,0.8787878787878788,0.3787878787878788,0.75,1,0.75,1,0.75,1
1,J.Holiday u6.5 Ast,SBK5065,-120,1.2,J.Holiday,Boston Celtics,Brooklyn Nets,0,2.2,1.0000000000000002,0.75,1,0.75,1,0.75,1
