,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
20,J.Allen u30.5 Pts+Rebs+Ast,PropBetGuy,-110,1.1,J.Allen,Cleveland Cavaliers,Boston Celtics,1.0,2.1,1.0,0.6363636363636364,1,0.6,1,0.5,0
21,J.Allen u31.5 Pts+Rebs+Ast,JoeDellera,-120,1.0,J.Allen,Cleveland Cavaliers,Boston Celtics,1.0,1.8333333333333333,0.8333333333333335,0.6727272727272727,1,0.8,1,0.6,1
