Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Brunson o23.5 Pts,therocketplays,New York Knicks,Milwaukee Bucks,1.0,0.5,0,0.6,1,0.5,0,-120,1.2,2.2,1.0000000000000002,J.Brunson
M.Bridges o17.2 Pts,RoyalsProps_duplicate,New York Knicks,Milwaukee Bucks,1.0,0.5128205128205128,1,0.6,1,0.6,1,-104,1.04,2.04,1.0,M.Bridges
E.Mobley o19.5 Pts,the_degenerates,Cleveland Cavaliers,Indiana Pacers,1.0,0.5142857142857142,1,0.8,1,0.7,1,-110,1.1,2.1,1.0,E.Mobley
J.Hart u14.5 Pts,TopShelfAction,New York Knicks,Milwaukee Bucks,1.0,0.5789473684210527,1,0.2,0,0.3,0,-115,0.6,1.1217391304347826,0.5217391304347826,J.Hart
J.Brown o21.5 Pts,FirefighterBets,Boston Celtics,New Orleans Pelicans,1.0,0.6451612903225806,1,0.4,0,0.5,0,-125,1.0,1.8,0.8,J.Brown
T.Prince o5.5 Pts,Rotowire Sleeper,Milwaukee Bucks,New York Knicks,0.0,0.5833333333333334,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Prince
J.Poole o17.5 Pts,Rotowire Prizepicks,Washington Wizards,Oklahoma City Thunder,1.0,0.6896551724137931,1,1.0,1,0.8,1,100,1.5,3.0,1.5,J.Poole
J.Tatum o25.5 Pts,itsbucketsnba,Boston Celtics,New Orleans Pelicans,1.0,0.6285714285714286,1,0.6,1,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,J.Tatum
D.Garland u21.5 Pts,itsbucketsnba,Cleveland Cavaliers,Indiana Pacers,1.0,0.4722222222222222,0,0.6,1,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,D.Garland
T.Jones o9.5 Pts,itsbucketsnba_duplicate,Phoenix Suns,Charlotte Hornets,1.0,0.5833333333333334,1,0.4,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,T.Jones
