,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,7,T.Rozier o2.5 3pt M,Charlotte Hornets,MikeRandle,-109,1.0,1.9174311926605505,-0.5,T.Rozier,Indiana Pacers,1,0.9174311926605504
