,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,6,6.0,34.0,34.0,34,34,N.Marshall o25.5 Pts+Rebs+Ast,JoeDellera,-115,0.3,0.5608695652173913,0,New Orleans Pelicans,N.Marshall,Detroit Pistons,0,0.2608695652173913,0.2439024390243902,0.0,0.8,1.0,0.5,0.0
7,7,7.0,35.0,35.0,35,35,N.Marshall o25.5 Pts+Rebs+Ast,PropBetGuy,-115,1.0,1.869565217391304,0,New Orleans Pelicans,N.Marshall,Detroit Pistons,0,0.869565217391304,0.2439024390243902,0.0,0.8,1.0,0.5,0.0
