,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,2,,,,2,2,K.Leonard o6.5 Rebs,JoeDellera,-118,0.42,0.7759322033898305,0,Los Angeles Clippers,K.Leonard,Denver Nuggets,1,0.3559322033898305,,,,,,
32,32,,,,32,32,J.Valanciunas o10.5 Rebs,daletanhardt,-110,1.36,2.5963636363636367,0,New Orleans Pelicans,J.Valanciunas,Detroit Pistons,0,1.2363636363636366,,,,,,
