,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0.0,4.0,4,4,4,N.Vucevic o27.5 Pts+Rebs,SBK5065,-125,0.5,0.9,0,Chicago Bulls,N.Vucevic,Philadelphia 76ers,0.0,0.4,0.5227272727272727,1.0,0.8,1.0,0.8,1.0
3,3.0,3.0,12.0,12,12,12,J.Hart o18.5 Pts+Rebs,JoeDellera,-110,0.5,0.9545454545454546,0,Portland Trail Blazers,J.Hart,Indiana Pacers,0.0,0.4545454545454546,0.4390243902439024,0.0,0.6,1.0,0.6,1.0
4,4.0,4.0,13.0,13,13,13,C.McCollum u30.5 Pts+Rebs,JoeDellera,-109,0.4,0.7669724770642202,0,New Orleans Pelicans,C.McCollum,Brooklyn Nets,1.0,0.3669724770642202,0.6842105263157895,1.0,0.4,0.0,0.6,1.0
4,,,,4,4,4,N.Vucevic o27.5 Pts+Rebs,SBK5065,-125,0.5,0.9,0,Chicago Bulls,N.Vucevic,Philadelphia 76ers,0.0,0.4,,,,,,
13,,,,13,13,13,C.McCollum u30.5 Pts+Rebs,JoeDellera,-109,0.4,0.7669724770642202,0,New Orleans Pelicans,C.McCollum,Brooklyn Nets,1.0,0.3669724770642202,,,,,,
