,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,6,6,21,21,21,P.Siakam o25.5 Pts,PropBomb,-118,1.18,2.18,0,Toronto Raptors,P.Siakam,Sacramento Kings,1,1.0000000000000002,0.4848484848484848,0,0.6,1,0.6,1
