,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,8,J.Smith o7.5 Rebs,Houston Rockets,JoeDellera,-120,0.75,1.375,3.322199999999999,J.Smith,New Orleans Pelicans,1.0,0.625,0.4776119402985074,0.0,0.8,1.0,0.5,0.0
8,8,J.Smith o7.5 Rebs,Houston Rockets,JoeDellera,-120,0.75,1.375,3.322199999999999,J.Smith,New Orleans Pelicans,1.0,0.625,,,,,,
