Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
P.Banchero o35.5 Pts+Rebs+Ast,sandyplashkes,Orlando Magic,Atlanta Hawks,1.0,0.3,0,0.0,0,0.2,0,-110,1.1,2.1,1.0,P.Banchero
S.Gilgeous-Alexander u43.5 Pts+Rebs+Ast,CamIsMoney18,Oklahoma City Thunder,New Orleans Pelicans,1.0,0.54,1,0.6,1,0.6,1,-120,1.0,1.8333333333333333,0.8333333333333335,S.Gilgeous-Alexander
P.Banchero o35.5 Pts+Rebs+Ast,LinesAtLunch,Orlando Magic,Atlanta Hawks,1.0,0.3,0,0.0,0,0.2,0,-110,1.1,2.1,1.0,P.Banchero
J.Grant o19.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,Denver Nuggets,0.0,0.5853658536585366,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Grant
B.Coulibaly o24.5 Pts+Rebs+Ast,Markus_Markets,Washington Wizards,San Antonio Spurs,1.0,0.3541666666666667,0,0.6,1,0.4,0,-105,1.0,1.9523809523809523,0.9523809523809524,B.Coulibaly
L.Ball o39.5 Pts+Rebs+Ast,CamIsMoney18_duplicate,Charlotte Hornets,Brooklyn Nets,0.0,0.5625,1,0.0,0,0.3,0,-130,1.0,1.7692307692307692,0.7692307692307692,L.Ball
L.Ball o39.5 Pts+Rebs+Ast,JCBetsNFL_duplicate,Charlotte Hornets,Brooklyn Nets,0.0,0.5625,1,0.0,0,0.3,0,-112,1.12,2.12,1.0,L.Ball
L.Ball o39.5 Pts+Rebs+Ast,sandyplashkes_duplicate,Charlotte Hornets,Brooklyn Nets,0.0,0.5625,1,0.0,0,0.3,0,-112,1.12,2.12,1.0,L.Ball
S.Curry u39.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Charlotte Hornets,Brooklyn Nets,0.0,1.0,1,1.0,1,1.0,1,115,2.27,4.8805,2.6105,S.Curry
S.Curry u39.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Golden State Warriors,Milwaukee Bucks,0.0,0.6744186046511628,1,0.4,0,0.7,1,115,2.27,4.8805,2.6105,S.Curry
S.Curry u39.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,Charlotte Hornets,Brooklyn Nets,0.0,1.0,1,1.0,1,1.0,1,100,1.5,3.0,1.5,S.Curry
S.Curry u39.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,Golden State Warriors,Milwaukee Bucks,0.0,0.6744186046511628,1,0.4,0,0.7,1,100,1.5,3.0,1.5,S.Curry
J.Murray u32.5 Pts+Rebs+Ast,Rotowire Prizepicks,Denver Nuggets,Portland Trail Blazers,1.0,0.6304347826086957,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Murray
L.Doncic u42.5 Pts+Rebs+Ast,TopShelfAction,Dallas Mavericks,Sacramento Kings,1.0,0.4545454545454545,0,0.6,1,0.6,1,-120,1.27,2.3283333333333336,1.0583333333333336,L.Doncic
