Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
C.Paul o3.5 Rebs,rsura_,San Antonio Spurs,Washington Wizards,0.0,0.6,1,0.6,1,0.6,1,-102,1.02,2.02,1.0,C.Paul
S.Curry u5.5 Rebs,TopShelfAction_duplicate,Charlotte Hornets,Brooklyn Nets,0.0,1.0,1,1.0,1,1.0,1,-118,1.6,2.9559322033898305,1.3559322033898304,S.Curry
S.Curry u5.5 Rebs,TopShelfAction_duplicate,Golden State Warriors,Milwaukee Bucks,0.0,0.627906976744186,1,0.8,1,0.9,1,-118,1.6,2.9559322033898305,1.3559322033898304,S.Curry
C.Paul o3.5 Rebs,LinesAtLunch,San Antonio Spurs,Washington Wizards,0.0,0.6,1,0.6,1,0.6,1,-102,1.02,2.02,1.0,C.Paul
V.Wembanyama u11.5 Rebs,TopShelfAction,San Antonio Spurs,Washington Wizards,0.0,0.5909090909090909,1,0.6,1,0.5,0,105,0.67,1.3735,0.7034999999999999,V.Wembanyama
D.White o3.5 Rebs,TopShelfAction,Boston Celtics,Miami Heat,0.0,0.6,1,0.4,0,0.5,0,-125,0.87,1.566,0.6960000000000001,D.White
K.Thompson u3.5 Rebs,TopShelfAction,Dallas Mavericks,Sacramento Kings,1.0,0.4782608695652174,0,0.2,0,0.4,0,-110,0.73,1.3936363636363636,0.6636363636363636,K.Thompson
J.Collins o6.5 Rebs,Theotherbabs,Utah Jazz,Los Angeles Lakers,0.0,0.6363636363636364,1,0.2,0,0.5,0,105,1.0,2.05,1.0499999999999998,J.Collins
J.Vanderbilt o5.5 Rebs,Rotowire Prizepicks,Los Angeles Lakers,Utah Jazz,1.0,0.7142857142857143,1,1.0,1,0.7142857142857143,1,100,1.5,3.0,1.5,J.Vanderbilt
J.Collins o6.5 Rebs,TopShelfAction,Utah Jazz,Los Angeles Lakers,0.0,0.6363636363636364,1,0.2,0,0.5,0,-115,1.07,2.0004347826086954,0.9304347826086954,J.Collins
Z.Williamson o6.5 Rebs,Rotowire Prizepicks,New Orleans Pelicans,Oklahoma City Thunder,0.0,0.5625,1,0.2,0,0.5,0,100,1.5,3.0,1.5,Z.Williamson
L.James u7.5 Rebs,TopShelfAction,Los Angeles Lakers,Utah Jazz,1.0,0.5217391304347826,1,0.2,0,0.4,0,-112,1.0,1.8928571428571428,0.8928571428571428,L.James
L.Dort u3.5 Rebs,TopShelfAction,Oklahoma City Thunder,New Orleans Pelicans,1.0,0.425531914893617,0,0.4,0,0.5,0,110,0.8,1.6800000000000002,0.8800000000000001,L.Dort
J.McDaniels u6.5 Rebs,TopShelfAction,Minnesota Timberwolves,Cleveland Cavaliers,0.0,0.660377358490566,1,0.0,0,0.2,0,-110,0.8,1.5272727272727271,0.7272727272727273,J.McDaniels
B.Lopez o4.5 Rebs,TopShelfAction,Milwaukee Bucks,Golden State Warriors,1.0,0.56,1,0.4,0,0.4,0,-118,0.93,1.718135593220339,0.788135593220339,B.Lopez
M.Porter o6.5 Rebs,TopShelfAction,Denver Nuggets,Portland Trail Blazers,1.0,0.4807692307692308,0,0.8,1,0.6,1,135,0.67,1.5745000000000002,0.9045000000000002,M.Porter
M.Porter o6.5 Rebs,Rotowire Prizepicks,Denver Nuggets,Portland Trail Blazers,1.0,0.4807692307692308,0,0.8,1,0.6,1,100,1.5,3.0,1.5,M.Porter
K.George o2.5 Rebs,Rotowire Sleeper_duplicate,Utah Jazz,Los Angeles Lakers,0.0,0.7317073170731707,1,1.0,1,0.9,1,100,1.5,3.0,1.5,K.George
K.George o2.5 Rebs,Rotowire Sleeper_duplicate,Washington Wizards,San Antonio Spurs,1.0,0.782608695652174,1,1.0,1,0.6,1,100,1.5,3.0,1.5,K.George
J.Clarkson o2.5 Rebs,TopShelfAction,Utah Jazz,Los Angeles Lakers,0.0,0.75,1,0.6,1,0.7,1,-118,1.07,1.9767796610169488,0.9067796610169492,J.Clarkson
D.Avdija o5.5 Rebs,TopShelfAction,Portland Trail Blazers,Denver Nuggets,0.0,0.58,1,0.2,0,0.3,0,-118,1.07,1.9767796610169488,0.9067796610169492,D.Avdija
