,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0.0,1.0,1.0,1,1,B.Bol u7.5 Rebs,SBK5065,-120,0.6,1.1,0.0,Orlando Magic,B.Bol,Toronto Raptors,1,0.5000000000000001,0.6410256410256411,1.0,0.8,1.0,0.7,1.0
1,1,1.0,6.0,6.0,6,6,Q.Grimes o3.5 Rebs,JoeDellera,-160,0.7,1.1375,-0.3984,New York Knicks,Q.Grimes,Sacramento Kings,1,0.4375,0.5151515151515151,1.0,0.8,1.0,0.6,1.0
4,4,4.0,9.0,9.0,9,9,M.Robinson o8.5 Rebs,JoeMetz,-118,1.18,2.18,-19.37,New York Knicks,M.Robinson,Sacramento Kings,1,1.0000000000000002,0.5555555555555556,1.0,0.8,1.0,0.7,1.0
4,4,,,,4,4,Q.Grimes o4.5 Rebs,JoeDellera,124,0.15,0.336,-0.3984,New York Knicks,Q.Grimes,Sacramento Kings,1,0.186,,,,,,
6,6,,,,6,6,Q.Grimes o3.5 Rebs,JoeDellera,-160,0.7,1.1375,-0.3984,New York Knicks,Q.Grimes,Sacramento Kings,1,0.4375,,,,,,
9,9,,,,9,9,M.Robinson o8.5 Rebs,JoeMetz,-118,1.18,2.18,-19.37,New York Knicks,M.Robinson,Sacramento Kings,1,1.0000000000000002,,,,,,
