,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
6,6,J.Williams o1.5 Ast,Oklahoma City Thunder,PropBomb,-165,1.65,2.65,0,J.Williams,Minnesota Timberwolves,0,1.0
