,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,2,E.Mobley o24.5 Pts+Rebs+Ast,Cleveland Cavaliers,PropBetGuy,-120,1.2,2.2,-1.9300000000000008,E.Mobley,Miami Heat,1,1.0000000000000002,0.6078431372549019,1,0.6,1,0.8,1
1,8,A.Davis o33.5 Pts+Rebs+Ast,Los Angeles Lakers,SBK5065,-110,0.55,1.05,0.0,A.Davis,New York Knicks,0,0.5,0.7407407407407407,1,0.6,1,0.7,1
