,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Edwards o34.5 Pts+Rebs,the_degenerates,-115,1.15,A.Edwards,Minnesota Timberwolves,Denver Nuggets,0,2.1499999999999995,0.9999999999999996,0.4367816091954023,0,0.6,1,0.5,0
