Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
13,K.Towns o28.5 Pts+Rebs+Ast,kylemurray03,-118,1.18,K.Towns,Minnesota Timberwolves,Denver Nuggets,0,2.18,0.9999999999999998,0.6428571428571429,1,0.4,0,0.4,0
3,C.Braun o8.5 Pts+Rebs+Ast,GreenDotDaily,-135,1.0,C.Braun,Denver Nuggets,Minnesota Timberwolves,1,1.7407407407407407,0.7407407407407407,0.6813186813186813,1,0.4,0,0.4,0
5,C.Braun o8.5 Pts+Rebs+Ast,JoeDellera,-115,1.15,C.Braun,Denver Nuggets,Minnesota Timberwolves,1,2.1499999999999995,0.9999999999999996,0.6813186813186813,1,0.4,0,0.4,0
11,K.Towns o7.5 Rebs,kylemurray03,-111,1.11,K.Towns,Minnesota Timberwolves,Denver Nuggets,0,2.1100000000000003,1.0000000000000002,0.5714285714285714,1,0.6,1,0.5,0
18,J.Hart o12.5 Rebs,the_degenerates,-102,1.02,J.Hart,New York Knicks,Indiana Pacers,1,2.02,1.0,0.2197802197802197,0,0.8,1,0.7,1
4,A.Edwards o34.5 Pts+Rebs,the_degenerates,-115,1.15,A.Edwards,Minnesota Timberwolves,Denver Nuggets,0,2.1499999999999995,0.9999999999999996,0.4367816091954023,0,0.6,1,0.5,0
1,M.Porter o15.5 Pts,VegasRefund,-110,1.1,M.Porter,Denver Nuggets,Minnesota Timberwolves,1,2.1,1.0,0.5555555555555556,1,0.6,1,0.7,1
8,O.Toppin o9.5 Pts,Thespinzone,105,0.2,O.Toppin,Indiana Pacers,New York Knicks,0,0.41,0.2099999999999999,0.5376344086021505,1,0.8,1,0.7,1
10,M.McBride o9.5 Pts,VegasRefund,-110,1.0,M.McBride,New York Knicks,Indiana Pacers,1,1.9090909090909087,0.9090909090909092,0.3974358974358974,0,0.4,0,0.5,0
11,P.Siakam o24.5 Pts,charliedisturco,245,0.2,P.Siakam,Indiana Pacers,New York Knicks,0,0.6900000000000001,0.49,0.2941176470588235,0,0.2,0,0.3,0
14,P.Siakam o19.5 Pts,charliedisturco,-125,0.4,P.Siakam,Indiana Pacers,New York Knicks,0,0.7200000000000001,0.32,0.5098039215686274,1,0.2,0,0.3,0
9,A.Burks u4.5 Rebs+Ast,SBK5065,-125,0.63,A.Burks,New York Knicks,Indiana Pacers,1,1.134,0.5040000000000001,0.8076923076923077,1,0.4,0,0.6,1
0,N.Jokic o8.5 Ast,MikeRandle,-115,1.0,N.Jokic,Denver Nuggets,Minnesota Timberwolves,1,1.869565217391304,0.8695652173913042,0.5227272727272727,1,0.6,1,0.6,1
4,A.Gordon o4.5 Ast,cowhitchurch,102,0.5,A.Gordon,Denver Nuggets,Minnesota Timberwolves,1,1.01,0.51,0.3536585365853658,0,0.8,1,0.6,1
6,A.Gordon o4.5 Ast,GreenDotDaily,-108,1.0,A.Gordon,Denver Nuggets,Minnesota Timberwolves,1,1.925925925925926,0.925925925925926,0.3536585365853658,0,0.8,1,0.6,1
10,A.Gordon o4.5 Ast,JoeDellera,112,1.0,A.Gordon,Denver Nuggets,Minnesota Timberwolves,1,2.12,1.12,0.3536585365853658,0,0.8,1,0.6,1
24,T.McConnell o15.5 Pts+Ast,GreenDotDaily,-125,1.0,T.McConnell,Indiana Pacers,New York Knicks,0,1.8,0.8,0.5365853658536586,1,0.8,1,0.5,0
25,T.McConnell o15.5 Pts+Ast,cowhitchurch,-110,0.5,T.McConnell,Indiana Pacers,New York Knicks,0,0.9545454545454546,0.4545454545454546,0.5365853658536586,1,0.8,1,0.5,0
26,T.McConnell o15.5 Pts+Ast,JoeDellera,102,1.0,T.McConnell,Indiana Pacers,New York Knicks,0,2.02,1.02,0.5365853658536586,1,0.8,1,0.5,0
28,J.Brunson o38.5 Pts+Ast,kylemurray03,-120,1.0,J.Brunson,New York Knicks,Indiana Pacers,1,1.8333333333333333,0.8333333333333335,0.4137931034482758,0,0.4,0,0.5,0
