,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,8,P.Washington o24.5 Pts+Rebs,Charlotte Hornets,SBK5065,-120,1.2,2.2,19.6428,P.Washington,Chicago Bulls,1,1.0000000000000002,0.3333333333333333,0.0,0.6,1.0,0.5,0.0
10,15,J.Smith o22.5 Pts+Rebs,Houston Rockets,JoeDellera,-125,0.5,0.9,14.5776,J.Smith,Detroit Pistons,1,0.4,0.3513513513513513,0.0,0.6,1.0,0.6,1.0
12,17,J.Smith o22.5 Pts+Rebs,Houston Rockets,PropBetGuy,-123,1.23,2.23,12.896499999999996,J.Smith,Detroit Pistons,1,1.0,0.3513513513513513,0.0,0.6,1.0,0.6,1.0
14,20,M.Branham o17.5 Pts+Rebs,San Antonio Spurs,SBK5065,-110,0.55,1.05,19.6428,M.Branham,Golden State Warriors,0,0.5,0.25,0.0,0.6,1.0,0.5,0.0
0,0,D.Avdija o24.5 Pts+Rebs,Washington Wizards,SBK5065,-115,1.15,2.1499999999999995,0.0,D.Avdija,Orlando Magic,1,0.9999999999999996,,,,,,
8,8,P.Washington o24.5 Pts+Rebs,Charlotte Hornets,SBK5065,-120,1.2,2.2,19.6428,P.Washington,Chicago Bulls,1,1.0000000000000002,,,,,,
15,15,J.Smith o22.5 Pts+Rebs,Houston Rockets,JoeDellera,-125,0.5,0.9,14.5776,J.Smith,Detroit Pistons,1,0.4,,,,,,
17,17,J.Smith o22.5 Pts+Rebs,Houston Rockets,PropBetGuy,-123,1.23,2.23,12.896499999999996,J.Smith,Detroit Pistons,1,1.0,,,,,,
