,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,3,P.Siakam o4.5 Ast,Toronto Raptors,SBK5065,-150,1.0,1.6666666666666663,19.6428,P.Siakam,Philadelphia 76ers,0,0.6666666666666665
1,5,P.Siakam o4.5 Ast,Toronto Raptors,JoeDellera,-145,1.5,2.534482758620689,14.5776,P.Siakam,Philadelphia 76ers,0,1.0344827586206895
2,7,J.Harden o10.5 Ast,Philadelphia 76ers,JoeMetz,100,1.0,2.0,-10.865,J.Harden,Toronto Raptors,1,1.0
3,21,S.Sharpe o3.5 Ast,Portland Trail Blazers,SBK5065,-140,1.4,2.4,19.6428,S.Sharpe,Sacramento Kings,1,1.0
