,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,20,J.Jackson o2.5 Blk,Memphis Grizzlies,JoeDellera,-145,0.55,0.9293103448275865,0.0,J.Jackson,Sacramento Kings,0,0.3793103448275863
