,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,3,Z.LaVine o30.5 Pts+Ast,Chicago Bulls,PropBetGuy,-125,1.25,2.25,9.502199999999998,Z.LaVine,Los Angeles Lakers,0,1.0
