,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Horford o18.5 Pts+Rebs+Ast,SBK5065,-125,0.63,1.134,0,Boston Celtics,A.Horford,Atlanta Hawks,1,0.5040000000000001,N,0.46153846153846156,0,0.6,1,0.6,1
1,A.Horford o18.5 Pts+Rebs+Ast,JoeDellera,-125,0.4,0.7200000000000001,0,Boston Celtics,A.Horford,Atlanta Hawks,1,0.32,N,0.46153846153846156,0,0.6,1,0.6,1
2,A.Horford o18.5 Pts+Rebs+Ast,VegasRefund,-120,1.2,2.2,0,Boston Celtics,A.Horford,Atlanta Hawks,1,1.0000000000000002,N,0.46153846153846156,0,0.6,1,0.6,1
3,D.Murray Double-Double (Yes),GDAWG5000,1225,0.1,1.3250000000000002,0,Atlanta Hawks,D.Murray,Boston Celtics,0,1.225,N,0.1038961038961039,0,0.0,0,0.0,0
4,M.Robinson u10.5 Rebs,SBK5065,-135,0.68,1.1837037037037037,0,New York Knicks,M.Robinson,Cleveland Cavaliers,0,0.5037037037037037,Y,0.639344262295082,1,0.4,0,0.5,0
5,J.Brunson o33.5 Pts+Rebs+Ast,JoeDellera,-115,0.5,0.934782608695652,0,New York Knicks,J.Brunson,Cleveland Cavaliers,0,0.4347826086956521,N,0.4857142857142857,0,0.4,0,0.5,0
6,M.Robinson u10.5 Rebs,PropBomb,-133,1.33,2.33,0,New York Knicks,M.Robinson,Cleveland Cavaliers,0,1.0,Y,0.639344262295082,1,0.4,0,0.5,0
7,M.Robinson o10.5 Rebs,GreenDotDaily,-103,1.0,1.970873786407767,0,New York Knicks,M.Robinson,Cleveland Cavaliers,0,0.970873786407767,N,0.36065573770491804,0,0.6,1,0.5,0
8,D.Garland Double-Double (Yes),charliedisturco,400,0.5,2.5,0,Cleveland Cavaliers,D.Garland,New York Knicks,1,2.0,N,0.2535211267605634,0,0.2,0,0.1,0
9,D.Garland Double-Double (Yes),GDAWG5000,410,0.3,1.5299999999999998,0,Cleveland Cavaliers,D.Garland,New York Knicks,1,1.2299999999999998,N,0.2535211267605634,0,0.2,0,0.1,0
10,J.Randle u24.5 Pts,PropBetGuy,-110,1.1,2.1,0,New York Knicks,J.Randle,Cleveland Cavaliers,0,1.0,Y,0.5316455696202531,1,0.8,1,0.7,1
11,R.Westbrook o16.5 Pts,charliedisturco,-125,1.25,2.25,0,Los Angeles Clippers,R.Westbrook,Phoenix Suns,0,1.0,Y,0.391304347826087,0,0.6,1,0.5,0
12,C.Paul u13.5 Pts,MikeRandle,-111,1.0,1.900900900900901,0,Phoenix Suns,C.Paul,Los Angeles Clippers,1,0.900900900900901,N,0.4262295081967213,0,0.2,0,0.4,0
13,R.Westbrook o16.5 Pts,VegasRefund,-122,1.22,2.22,0,Los Angeles Clippers,R.Westbrook,Phoenix Suns,0,1.0000000000000002,Y,0.391304347826087,0,0.6,1,0.5,0
14,K.Leonard Double-Double (Yes),GDAWG5000,310,0.3,1.2299999999999998,0,Los Angeles Clippers,K.Leonard,Phoenix Suns,0,0.9299999999999996,N,0.07407407407407407,0,0.2,0,0.1,0
15,D.Ayton u28.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,0,Phoenix Suns,D.Ayton,Los Angeles Clippers,1,1.0000000000000002,Y,0.4492753623188406,0,0.6,1,0.8,1
