,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
32,K.Thompson o15.5 Pts,SBK5065,-115,0.58,1.0843478260869563,9.2328,Golden State Warriors,K.Thompson,Phoenix Suns,0.0,0.5043478260869564,N,0.5,0,0.5,0,0.5,0
33,K.Looney u7.5 Rebs,SBK5065,-115,0.58,1.0843478260869563,9.2328,Golden State Warriors,K.Looney,Phoenix Suns,0.0,0.5043478260869564,Y,0.75,1,0.75,1,0.75,1
34,C.Paul u13.5 Pts,SBK5065,-125,0.63,1.134,9.2328,Phoenix Suns,C.Paul,Golden State Warriors,1.0,0.5039999999999999,N,0.75,1,0.75,1,0.75,1
35,D.Ayton o27.5 Pts+Rebs,PropBetGuy,-118,1.18,2.18,0.0,Phoenix Suns,D.Ayton,Golden State Warriors,1.0,1.0000000000000002,Y,0.75,1,0.75,1,0.75,1
36,J.Wiseman o6.5 Rebs+Ast,JoeDellera,-114,0.5,0.9385964912280702,8.2499,Golden State Warriors,J.Wiseman,Phoenix Suns,0.0,0.4385964912280702,N,0.5,0,0.5,0,0.5,0
37,D.Ayton o16.5 Pts,JoeDellera,-110,0.75,1.431818181818182,8.2499,Phoenix Suns,D.Ayton,Golden State Warriors,1.0,0.6818181818181821,N,0.5,0,0.5,0,0.5,0
38,A.Wiggins o16.5 Pts,JoeDellera,-105,0.75,1.4642857142857142,8.2499,Golden State Warriors,A.Wiggins,Phoenix Suns,0.0,0.7142857142857142,N,0.75,1,0.75,1,0.75,1
39,D.Ayton o19.5 Pts,GDAWG5000,160,0.5,1.3,0.0,Phoenix Suns,D.Ayton,Golden State Warriors,1.0,0.8,N,0.25,0,0.25,0,0.25,0
40,S.Curry o3.5 3pt M,JoeDellera,200,1.0,3.0,0.0,Golden State Warriors,S.Curry,Phoenix Suns,0.0,2.0,Y,1.0,1,1.0,1,1.0,1
41,D.Booker o24.5 Pts,JoeDellera,-103,1.0,1.970873786407767,0.0,Phoenix Suns,D.Booker,Golden State Warriors,1.0,0.970873786407767,Y,1.0,1,1.0,1,1.0,1
42,L.Doncic o24.5 Pts,PropBomb,150,0.5,1.25,0.0,Dallas Mavericks,L.Doncic,New Orleans Pelicans,0.0,0.75,Y,1.0,1,1.0,1,1.0,1
