,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Simmons o5.5 Ast,SBK5065,-130,0.65,1.15,21.0995,Brooklyn Nets,B.Simmons,Philadelphia 76ers,0,0.4999999999999999,Y,0.46153846153846156,0,0.4,0,0.4,0
1,D.Melton o15.5 Pts,SBK5065,-130,0.65,1.15,21.0995,Philadelphia 76ers,D.Melton,Brooklyn Nets,1,0.4999999999999999,Y,0.2,0,0.4,0,0.3,0
2,S.Milton o16.5 Pts,SBK5065,-110,0.55,1.05,21.0995,Philadelphia 76ers,S.Milton,Brooklyn Nets,1,0.5,N,0.07692307692307693,0,0.2,0,0.1,0
3,J.Harris o9.5 Pts,SBK5065,-106,0.53,1.03,21.0995,Brooklyn Nets,J.Harris,Philadelphia 76ers,0,0.5,N,0.375,0,0.6,1,0.5,0
4,P.Tucker u1.5 Ast,SBK5065,-120,0.6,1.1,21.0995,Philadelphia 76ers,P.Tucker,Brooklyn Nets,1,0.5000000000000001,N,0.7647058823529411,1,0.4,0,0.6,1
5,T.Harris o29.5 Pts+Rebs+Ast,SBK5065,-110,0.55,1.05,21.0995,Philadelphia 76ers,T.Harris,Brooklyn Nets,1,0.5,Y,0.2,0,0.4,0,0.3,0
6,T.Harris o18.5 Pts,SBK5065,-125,0.63,1.134,21.0995,Philadelphia 76ers,T.Harris,Brooklyn Nets,1,0.5039999999999999,Y,0.26666666666666666,0,0.6,1,0.4,0
7,R.O'Neale o1.5 3pt M,JoeDellera,-140,1.0,1.7142857142857144,-7.2903,Brooklyn Nets,R.O'Neale,Philadelphia 76ers,0,0.7142857142857144,Y,0.7222222222222222,1,0.4,0,0.6,1
8,B.Simmons o21.5 Pts+Rebs+Ast,JoeDellera,-105,1.0,1.9523809523809523,-7.2903,Brooklyn Nets,B.Simmons,Philadelphia 76ers,0,0.9523809523809524,Y,0.38461538461538464,0,0.6,1,0.4,0
9,B.Simmons o14.5 Pts,JoeDellera,320,0.15,0.63,-7.2903,Brooklyn Nets,B.Simmons,Philadelphia 76ers,0,0.48,N,0.15384615384615385,0,0.4,0,0.2,0
10,D.Melton o2.5 3pt M,JoeDellera,-120,1.0,1.8333333333333333,-7.2903,Philadelphia 76ers,D.Melton,Brooklyn Nets,1,0.8333333333333333,Y,0.2,0,0.4,0,0.3,0
11,D.Sabonis o33.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.0843478260869563,21.0995,Sacramento Kings,D.Sabonis,Memphis Grizzlies,0,0.5043478260869564,N,0.4375,0,0.4,0,0.6,1
12,J.Konchar o6.5 Rebs,SBK5065,-122,0.61,1.11,21.0995,Memphis Grizzlies,J.Konchar,Sacramento Kings,1,0.5000000000000001,Y,0.47058823529411764,0,1.0,1,0.7,1
13,J.Jackson o5.5 Rebs,JoeMetz,-105,1.05,2.05,0.0,Memphis Grizzlies,J.Jackson,Sacramento Kings,1,0.9999999999999998,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
14,D.Sabonis o5.5 Ast,PropBetGuy,-130,0.65,1.15,-18.3357,Sacramento Kings,D.Sabonis,Memphis Grizzlies,0,0.4999999999999999,Y,0.75,1,0.8,1,0.9,1
15,B.Brown o5.5 Ast,SBK5065,-128,0.64,1.14,21.0995,Denver Nuggets,B.Brown,Detroit Pistons,1,0.4999999999999999,N,0.29411764705882354,0,0.6,1,0.5,0
16,B.Brown o7.5 Ast,SBK5065,260,0.2,0.7200000000000001,21.0995,Denver Nuggets,B.Brown,Detroit Pistons,1,0.52,N,0.11764705882352941,0,0.2,0,0.2,0
17,J.Ivey o18.5 Pts,SBK5065,-115,0.58,1.0843478260869563,21.0995,Detroit Pistons,J.Ivey,Denver Nuggets,0,0.5043478260869564,N,0.3333333333333333,0,0.4,0,0.4,0
