,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Vanderbilt o3.5 Ast,SBK5065,360,0.15,0.69,25.188,Utah Jazz,J.Vanderbilt,Portland Trail Blazers,0,0.5399999999999999,N,0.3125,0,0.2,0,0.4,0
1,J.Vanderbilt o2.5 Ast,SBK5065,140,0.5,1.2,25.188,Utah Jazz,J.Vanderbilt,Portland Trail Blazers,0,0.7,N,0.4375,0,0.4,0,0.6,1
2,D.Hunter o1.5 3pt M,JoeDellera,108,1.0,2.08,-3.011,Atlanta Hawks,D.Hunter,Toronto Raptors,1,1.08,N,0.5,0,0.4,0,0.5,0
3,J.Collins u7.5 Rebs,SBK5065,100,0.5,1.0,25.188,Atlanta Hawks,J.Collins,Toronto Raptors,1,0.5,N,0.4375,0,0.6,1,0.6,1
4,B.Bol u9.5 Rebs,SBK5065,100,0.5,1.0,25.188,Orlando Magic,B.Bol,Indiana Pacers,0,0.5,N,0.5882352941176471,1,0.2,0,0.5,0
5,L.Markkanen u20.5 Pts,SBK5065,-105,0.53,1.0347619047619048,25.188,Utah Jazz,L.Markkanen,Portland Trail Blazers,0,0.5047619047619047,N,0.4444444444444444,0,0.6,1,0.5,0
6,S.Milton o5.5 Ast,SBK5065,-105,0.53,1.0347619047619048,25.188,Philadelphia 76ers,S.Milton,Minnesota Timberwolves,1,0.5047619047619047,N,0.08333333333333333,0,0.2,0,0.1,0
7,K.Towns o21.5 Pts,SBK5065,-108,0.54,1.04,25.188,Minnesota Timberwolves,K.Towns,Philadelphia 76ers,0,0.5,N,0.5625,1,0.4,0,0.7,1
8,A.Simons o24.5 Pts+Ast,HPBasketball,-109,0.26,0.4985321100917431,0.0,Portland Trail Blazers,A.Simons,Utah Jazz,1,0.238532110091743,Y,0.7142857142857143,1,1.0,1,0.9,1
9,A.Simons u3.5 Ast,SBK5065,-110,0.55,1.05,25.188,Portland Trail Blazers,A.Simons,Utah Jazz,1,0.5,N,0.5,0,0.6,1,0.4,0
10,S.Milton o14.5 Pts,SBK5065,-110,0.5,0.9545454545454546,25.188,Philadelphia 76ers,S.Milton,Minnesota Timberwolves,1,0.4545454545454546,Y,0.16666666666666666,0,0.4,0,0.2,0
11,J.Hernangomez u19.5 Pts+Rebs+Ast,SBK5065,-110,0.5,0.9545454545454546,25.188,Toronto Raptors,J.Hernangomez,Atlanta Hawks,0,0.4545454545454546,Y,1.0,1,1.0,1,1.0,1
12,F.VanVleet o22.5 Pts,SBK5065,-110,0.55,1.05,25.188,Toronto Raptors,F.VanVleet,Atlanta Hawks,0,0.5,N,0.4166666666666667,0,0.6,1,0.5,0
13,F.Wagner o24.5 Pts+Ast,SBK5065,-110,0.5,0.9545454545454546,25.188,Orlando Magic,F.Wagner,Indiana Pacers,0,0.4545454545454546,Y,0.5294117647058824,1,0.6,1,0.7,1
14,P.George o22.5 Pts,SBK5065,-110,0.55,1.05,25.188,Los Angeles Clippers,P.George,San Antonio Spurs,1,0.5,N,0.5,0,0.2,0,0.6,1
15,L.Markkanen u7.5 Rebs,SBK5065,-112,0.56,1.06,25.188,Utah Jazz,L.Markkanen,Portland Trail Blazers,0,0.5,N,0.3888888888888889,0,0.6,1,0.5,0
16,A.Simons o20.5 Pts,SBK5065,-114,0.5,0.9385964912280702,25.188,Portland Trail Blazers,A.Simons,Utah Jazz,1,0.4385964912280702,Y,0.7142857142857143,1,1.0,1,0.8,1
17,J.Collins u22.5 Pts+Rebs+Ast,SBK5065,-114,0.57,1.0699999999999998,25.188,Atlanta Hawks,J.Collins,Toronto Raptors,1,0.4999999999999999,N,0.5625,1,0.6,1,0.6,1
18,B.Bol o15.5 Pts,PropBomb,-115,1.0,1.869565217391304,17.9,Orlando Magic,B.Bol,Indiana Pacers,0,0.869565217391304,Y,0.29411764705882354,0,0.4,0,0.3,0
19,B.Bol o15.5 Pts,charliedisturco,-115,1.0,1.869565217391304,27.01,Orlando Magic,B.Bol,Indiana Pacers,0,0.869565217391304,Y,0.29411764705882354,0,0.4,0,0.3,0
20,D.Lillard o25.5 Pts,SBK5065,-120,0.6,1.1,25.188,Portland Trail Blazers,D.Lillard,Utah Jazz,1,0.5000000000000001,N,0.45454545454545453,0,0.4,0,0.5,0
21,D.Melton o25.5 Pts+Rebs+Ast,SBK5065,-120,0.5,0.9166666666666669,25.188,Philadelphia 76ers,D.Melton,Minnesota Timberwolves,1,0.4166666666666668,Y,0.14285714285714285,0,0.2,0,0.2,0
22,D.Lillard o25.5 Pts,PropBetGuy,-120,1.2,2.2,-11.4,Portland Trail Blazers,D.Lillard,Utah Jazz,1,1.0000000000000002,N,0.45454545454545453,0,0.4,0,0.5,0
23,D.Russell u15.5 Pts,PropBetGuy,-120,1.2,2.2,-11.4,Minnesota Timberwolves,D.Russell,Philadelphia 76ers,0,1.0000000000000002,N,0.625,1,0.4,0,0.7,1
24,J.Collins u22.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,-11.4,Atlanta Hawks,J.Collins,Toronto Raptors,1,1.0000000000000002,N,0.5625,1,0.6,1,0.6,1
25,D.Lillard o25.5 Pts,JoeDellera,-120,0.3,0.55,-3.011,Portland Trail Blazers,D.Lillard,Utah Jazz,1,0.25,N,0.45454545454545453,0,0.4,0,0.5,0
26,D.Lillard o25.5 Pts,charliedisturco,-120,1.2,2.2,27.01,Portland Trail Blazers,D.Lillard,Utah Jazz,1,1.0000000000000002,N,0.45454545454545453,0,0.4,0,0.5,0
27,I.Zubac u11.5 Rebs,SBK5065,-122,0.5,0.9098360655737704,25.188,Los Angeles Clippers,I.Zubac,San Antonio Spurs,1,0.4098360655737704,Y,0.5882352941176471,1,0.6,1,0.7,1
28,J.Embiid o5.5 Ast,PropBomb,-124,1.0,1.806451612903225,17.9,Philadelphia 76ers,J.Embiid,Minnesota Timberwolves,1,0.8064516129032255,Y,0.3333333333333333,0,0.8,1,0.4,0
29,A.Simons o20.5 Pts,JoeDellera,-125,0.6,1.08,-3.011,Portland Trail Blazers,A.Simons,Utah Jazz,1,0.4800000000000001,Y,0.7142857142857143,1,1.0,1,0.8,1
30,J.Grant u2.5 Ast,SBK5065,-145,0.69,1.1658620689655173,25.188,Portland Trail Blazers,J.Grant,Utah Jazz,1,0.4758620689655173,Y,0.5333333333333333,1,0.6,1,0.4,0
31,D.Lillard u4.5 Rebs,SBK5065,-145,0.5,0.8448275862068966,25.188,Portland Trail Blazers,D.Lillard,Utah Jazz,1,0.3448275862068966,Y,0.5454545454545454,1,0.6,1,0.5,0
