,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Johnson o2.5 3pt M,SBK5065,140,0.4,0.96,17.2016,Brooklyn Nets,C.Johnson,Atlanta Hawks,0,0.5599999999999999,Y,0.4,0,0.4,0,0.4,0
1,S.Dinwiddie u29.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,-7.9700000000000015,Brooklyn Nets,S.Dinwiddie,Atlanta Hawks,0,0.9999999999999996,N,0.5,0,0.6,1,0.5,0
2,N.Vucevic o18.5 Pts,JoeMetz,-112,1.12,2.12,1.431,Chicago Bulls,N.Vucevic,Washington Wizards,1,1.0,N,0.4262295081967213,0,0.4,0,0.5,0
3,J.Green o1.5 3pt M,GDAWG5000,125,0.5,1.125,1.2417,Dallas Mavericks,J.Green,Los Angeles Lakers,1,0.625,Y,0.2857142857142857,0,0.8,1,0.6,1
4,D.Mitchell u26.5 Pts,SBK5065,-114,0.5,0.9385964912280702,17.2016,Cleveland Cavaliers,D.Mitchell,Toronto Raptors,1,0.4385964912280702,N,0.4716981132075472,0,0.4,0,0.5,0
5,D.Mitchell u26.5 Pts,JoeDellera,-115,0.5,0.934782608695652,-9.3433,Cleveland Cavaliers,D.Mitchell,Toronto Raptors,1,0.4347826086956521,N,0.4716981132075472,0,0.4,0,0.5,0
6,J.Giddey o32.5 Pts+Rebs+Ast,JoeMetz,-120,1.2,2.2,1.431,Oklahoma City Thunder,J.Giddey,Sacramento Kings,1,1.0000000000000002,N,0.36363636363636365,0,0.0,0,0.2,0
7,J.Williams o3.5 Ast,MrTuttle05,125,1.0,2.25,2.75,Oklahoma City Thunder,J.Williams,Sacramento Kings,1,1.25,Y,0.2261904761904762,0,0.6,1,0.4,0
9,M.Porter o2.5 3pt M,SBK5065,-110,0.55,1.05,17.2016,Denver Nuggets,M.Porter,Los Angeles Clippers,1,0.5,Y,0.6222222222222222,1,0.8,1,0.7,1
10,M.Porter o3.5 3pt M,SBK5065,230,0.2,0.66,0.0,Denver Nuggets,M.Porter,Los Angeles Clippers,1,0.46,Y,0.4,0,0.8,1,0.5,0
11,M.Porter o2.5 3pt M,JoeDellera,-120,1.0,1.8333333333333333,-9.3433,Denver Nuggets,M.Porter,Los Angeles Clippers,1,0.8333333333333335,Y,0.6222222222222222,1,0.8,1,0.7,1
12,N.Jokic o36.5 Pts+Rebs,JoeDellera,-120,0.25,0.4583333333333333,0.0,Denver Nuggets,N.Jokic,Los Angeles Clippers,1,0.2083333333333333,Y,0.48148148148148145,0,0.6,1,0.5,0
13,N.Jokic o13.5 Rebs,JoeDellera,-100,0.7,1.4,0.0,Denver Nuggets,N.Jokic,Los Angeles Clippers,1,0.7,Y,0.25925925925925924,0,0.4,0,0.5,0
