,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Porter o15.5 Pts,JoeDellera,-115,1.0,1.869565217391304,-3.0758999999999985,Denver Nuggets,M.Porter,Brooklyn Nets,1.0,0.8695652173913042,Y,0.6274509803921569,1,0.6,1,0.7,1
1,P.Tucker o0.5 3pt M,GDAWG5000,-110,0.55,1.05,3.0623,Philadelphia 76ers,P.Tucker,Washington Wizards,1.0,0.5,N,0.515625,1,0.2,0,0.6,1
2,P.Tucker o1.5 3pt M,GDAWG5000,475,0.2,1.15,0.0,Philadelphia 76ers,P.Tucker,Washington Wizards,1.0,0.9500000000000002,N,0.1875,0,0.0,0,0.4,0
3,N.Marshall o21.5 Pts+Rebs+Ast,SBK5065,-110,0.55,1.05,8.208,New Orleans Pelicans,N.Marshall,Portland Trail Blazers,1.0,0.5,N,0.2222222222222222,0,0.2,0,0.1,0
4,N.Marshall o12.5 Pts,SBK5065,-110,1.1,2.1,0.0,New Orleans Pelicans,N.Marshall,Portland Trail Blazers,1.0,1.0,N,0.31746031746031744,0,0.4,0,0.2,0
5,N.Marshall o21.5 Pts+Rebs+Ast,JoeDellera,-110,0.8,1.5272727272727271,-3.0758999999999985,New Orleans Pelicans,N.Marshall,Portland Trail Blazers,1.0,0.7272727272727273,N,0.2222222222222222,0,0.2,0,0.1,0
6,N.Marshall o21.5 Pts+Rebs+Ast,JoeMetz,-110,1.1,2.1,-8.015,New Orleans Pelicans,N.Marshall,Portland Trail Blazers,1.0,1.0,N,0.2222222222222222,0,0.2,0,0.1,0
7,J.Williams o16.5 Pts,SBK5065,-112,0.35,0.6625,8.208,Oklahoma City Thunder,J.Williams,San Antonio Spurs,0.0,0.3125,Y,0.1836734693877551,0,0.4,0,0.4,0
8,J.Williams o19.5 Pts,SBK5065,175,0.15,0.4125,0.0,Oklahoma City Thunder,J.Williams,San Antonio Spurs,0.0,0.2624999999999999,Y,0.12244897959183673,0,0.2,0,0.3,0
9,J.Williams o3.5 Ast,SBK5065,108,0.4,0.8320000000000001,0.0,Oklahoma City Thunder,J.Williams,San Antonio Spurs,0.0,0.432,Y,0.24489795918367346,0,0.2,0,0.3,0
10,J.Williams o20.5 Pts+Ast,SBK5065,100,0.2,0.4,0.0,Oklahoma City Thunder,J.Williams,San Antonio Spurs,0.0,0.2,Y,0.1836734693877551,0,0.2,0,0.3,0
11,J.Williams o21.5 Pts+Rebs,SBK5065,-115,0.23,0.43,0.0,Oklahoma City Thunder,J.Williams,San Antonio Spurs,0.0,0.1999999999999999,Y,0.17346938775510204,0,0.2,0,0.3,0
12,J.Williams o25.5 Pts+Rebs+Ast,SBK5065,-102,0.2,0.396078431372549,0.0,Oklahoma City Thunder,J.Williams,San Antonio Spurs,0.0,0.196078431372549,Y,0.16326530612244897,0,0.2,0,0.3,0
13,J.Williams o5.5 Ast,SBK5065,390,0.1,0.49,0.0,Oklahoma City Thunder,J.Williams,San Antonio Spurs,0.0,0.39,Y,0.12244897959183673,0,0.2,0,0.1,0
14,J.Williams o3.5 Ast,JoeDellera,108,0.5,1.04,-3.0758999999999985,Oklahoma City Thunder,J.Williams,San Antonio Spurs,0.0,0.54,Y,0.24489795918367346,0,0.2,0,0.3,0
15,J.Williams o25.5 Pts+Rebs+Ast,JoeDellera,-102,1.0,1.9803921568627447,0.0,Oklahoma City Thunder,J.Williams,San Antonio Spurs,0.0,0.9803921568627452,Y,0.16326530612244897,0,0.2,0,0.3,0
16,Z.Collins o21.5 Pts+Rebs,JoeMetz,-113,1.13,2.13,-8.015,San Antonio Spurs,Z.Collins,Oklahoma City Thunder,1.0,1.0,Y,0.21818181818181817,0,0.6,1,0.5,0
17,J.Randle o8.5 Rebs,JoeDellera,-130,0.75,1.3269230769230769,-3.0758999999999985,New York Knicks,J.Randle,Los Angeles Lakers,0.0,0.5769230769230769,N,0.6714285714285714,1,0.4,0,0.3,0
18,A.Reaves o11.5 Pts,JoeMetz,-113,1.13,2.13,-8.015,Los Angeles Lakers,A.Reaves,New York Knicks,1.0,1.0,Y,0.44,0,0.8,1,0.7,1
