,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,K.Durant u5.5 Ast,JoeDellera,-113,0.5,0.9424778761061948,2.5023,Brooklyn Nets,K.Durant,Washington Wizards,0,0.4424778761061948,N,0.5714285714285714,1,0.4,0,0.6,1
1,K.Porzingis u28.5 Pts+Ast,JoeDellera,-122,0.35,0.6368852459016393,2.5023,Washington Wizards,K.Porzingis,Brooklyn Nets,1,0.2868852459016393,Y,0.6666666666666666,1,0.2,0,0.5,0
2,J.Goodwin o21.5 Pts+Rebs+Ast,PropBetGuy,-105,1.05,2.05,0.0,Washington Wizards,J.Goodwin,Brooklyn Nets,1,0.9999999999999998,Y,0.2857142857142857,0,0.6,1,0.3,0
3,T.Haliburton o33.5 Pts+Rebs+Ast,JoeDellera,-120,0.5,0.9166666666666669,2.5023,Indiana Pacers,T.Haliburton,Miami Heat,1,0.4166666666666668,N,0.6538461538461539,1,0.6,1,0.5,0
4,T.Haliburton o10.5 Ast,JoeDellera,115,0.5,1.075,2.5023,Indiana Pacers,T.Haliburton,Miami Heat,1,0.575,N,0.5769230769230769,1,0.4,0,0.6,1
5,T.Haliburton Yes-135 Double-Double,JoeDellera,-135,0.5,0.8703703703703703,2.5023,Indiana Pacers,T.Haliburton,Miami Heat,1,0.3703703703703703,N,0.6153846153846154,1,0.4,0,0.6,1
6,J.Butler o11.5 Rebs+Ast,JoeDellera,-122,0.25,0.4549180327868852,2.5023,Miami Heat,J.Butler,Indiana Pacers,0,0.2049180327868852,Y,0.6666666666666666,1,0.8,1,0.7,1
7,B.Mathurin o1.5 3pt M,JoeDellera,-106,0.55,1.068867924528302,2.5023,Indiana Pacers,B.Mathurin,Miami Heat,1,0.5188679245283019,N,0.5,0,0.2,0,0.2,0
8,B.Mathurin o2.5 3pt M,JoeDellera,320,0.1,0.42,2.5023,Indiana Pacers,B.Mathurin,Miami Heat,1,0.3199999999999999,N,0.2857142857142857,0,0.0,0,0.1,0
9,J.Butler o20.5 Pts,SBK5065,-115,0.58,1.0843478260869563,0.0,Miami Heat,J.Butler,Indiana Pacers,0,0.5043478260869564,N,0.5,0,0.6,1,0.4,0
10,D.Vassell o16.5 Pts,JoeDellera,-110,1.0,1.9090909090909087,0.0,San Antonio Spurs,D.Vassell,Cleveland Cavaliers,1,0.9090909090909088,N,0.8095238095238095,1,0.6,1,0.8,1
11,E.Mobley u9.5 Rebs,SBK5065,-105,0.53,1.0347619047619048,4.1913,Cleveland Cavaliers,E.Mobley,San Antonio Spurs,0,0.5047619047619047,N,0.5357142857142857,1,0.2,0,0.3,0
12,D.Vassell o17.5 Pts,SBK5065,-103,0.52,1.0248543689320389,4.1913,San Antonio Spurs,D.Vassell,Cleveland Cavaliers,1,0.5048543689320388,N,0.7142857142857143,1,0.6,1,0.7,1
13,J.Giddey u1.5 3pt M,JoeDellera,-106,0.3,0.5830188679245283,0.0,Oklahoma City Thunder,J.Giddey,Dallas Mavericks,0,0.2830188679245283,N,0.625,1,0.2,0,0.6,1
14,L.Doncic o8.5 Rebs,SBK5065,-118,0.59,1.09,0.0,Dallas Mavericks,L.Doncic,Oklahoma City Thunder,1,0.5000000000000001,Y,0.48,0,0.4,0,0.3,0
15,K.Anderson o4.5 Ast,PropBomb,-115,1.15,2.1499999999999995,0.0,Minnesota Timberwolves,K.Anderson,Portland Trail Blazers,0,0.9999999999999996,Y,0.3181818181818182,0,0.8,1,0.5,0
16,R.Gobert o30.5 Pts+Rebs+Ast,JoeDellera,-105,0.5,0.9761904761904762,0.0,Minnesota Timberwolves,R.Gobert,Portland Trail Blazers,0,0.4761904761904761,Y,0.44,0,0.8,1,0.6,1
17,P.George o5.5 Rebs,JoeDellera,-135,0.5,0.8703703703703703,2.5023,Los Angeles Clippers,P.George,Boston Celtics,1,0.3703703703703703,Y,0.6666666666666666,1,0.8,1,0.7,1
18,J.Brown o6.5 Rebs,JoeMetz,-130,1.3,2.3,-20.52,Boston Celtics,J.Brown,Los Angeles Clippers,0,0.9999999999999998,N,0.5769230769230769,1,0.8,1,0.6,1
19,T.Forrest o5.5 Ast,PropBomb,-144,1.44,2.44,20.1787,Atlanta Hawks,T.Forrest,Memphis Grizzlies,0,1.0,N,0.0,0,0.0,0,0.0,0
