,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Butler o26.5 Pts,PropBomb,-110,1.43,2.73,8.8038,Miami Heat,J.Butler,Denver Nuggets,1,1.3,N,0.3409090909090909,0,0.4,0,0.4,0
1,C.Braun o4.5 Pts,PropBomb,-105,1.05,2.05,0.0,Denver Nuggets,C.Braun,Miami Heat,0,0.9999999999999998,N,0.3894736842105263,0,0.4,0,0.3,0
2,J.Murray u25.5 Pts,PropBomb,-108,1.08,2.08,0.0,Denver Nuggets,J.Murray,Miami Heat,0,1.0,Y,0.7058823529411765,1,0.6,1,0.4,0
3,D.Robinson u7.5 Pts,PropBomb,-130,1.3,2.3,0.0,Miami Heat,D.Robinson,Denver Nuggets,1,0.9999999999999998,N,0.5384615384615384,1,0.2,0,0.2,0
4,A.Gordon u12.5 Pts,ChrisRaybon,-125,1.0,1.8,0.0,Denver Nuggets,A.Gordon,Miami Heat,0,0.8,N,0.36363636363636365,0,0.4,0,0.7,1
5,D.Robinson u1.5 Ast,ChrisRaybon,-250,1.0,1.4,0.0,Miami Heat,D.Robinson,Denver Nuggets,1,0.3999999999999999,N,0.7076923076923077,1,0.8,1,0.6,1
6,K.Caldwell-Pope u1.5 Ast,ChrisRaybon,-170,1.0,1.5882352941176472,0.0,Denver Nuggets,K.Caldwell-Pope,Miami Heat,0,0.5882352941176472,N,0.3854166666666667,0,0.6,1,0.4,0
7,J.Murray o7.5 Ast,JoeDellera,-120,1.0,1.8333333333333333,0.0,Denver Nuggets,J.Murray,Miami Heat,0,0.8333333333333335,Y,0.32941176470588235,0,0.8,1,0.4,0
8,J.Murray o9.5 Ast,JoeDellera,255,0.2,0.71,0.0,Denver Nuggets,J.Murray,Miami Heat,0,0.51,Y,0.12941176470588237,0,0.8,1,0.4,0
9,K.Love o1.5 3pt M,charliedisturco,145,0.5,1.225,-5.266,Miami Heat,K.Love,Denver Nuggets,1,0.7250000000000001,Y,0.5476190476190477,1,0.8,1,0.5,0
10,M.Strus o2.5 3pt M,charliedisturco,190,0.5,1.45,0.0,Miami Heat,M.Strus,Denver Nuggets,1,0.95,N,0.41904761904761906,0,0.2,0,0.1,0
11,C.Martin o5.5 Rebs+Ast,JoeMetz,-125,1.25,2.25,5.06,Miami Heat,C.Martin,Denver Nuggets,1,1.0,Y,0.6145833333333334,1,0.8,1,0.6,1
12,J.Butler u40.5 Pts+Rebs+Ast,PropBetGuy,-122,1.22,2.22,7.87,Miami Heat,J.Butler,Denver Nuggets,1,1.0000000000000002,Y,0.7272727272727273,1,0.8,1,0.6,1
13,G.Vincent o12.5 Pts,VegasRefund,-125,1.25,2.25,0.0,Miami Heat,G.Vincent,Denver Nuggets,1,1.0,N,0.33695652173913043,0,0.4,0,0.6,1
14,J.Butler o26.5 Pts,VegasRefund,-130,1.3,2.3,0.0,Miami Heat,J.Butler,Denver Nuggets,1,0.9999999999999998,N,0.3409090909090909,0,0.4,0,0.4,0
15,J.Murray o7.5 Ast,cowhitchurch,-112,1.12,2.12,0.0,Denver Nuggets,J.Murray,Miami Heat,0,1.0,Y,0.32941176470588235,0,0.8,1,0.4,0
16,J.Butler u40.5 Pts+Rebs+Ast,cowhitchurch,-120,0.6,1.1,0.0,Miami Heat,J.Butler,Denver Nuggets,1,0.5000000000000001,Y,0.7272727272727273,1,0.8,1,0.6,1
17,J.Murray o8.5 Ast,cowhitchurch,154,0.5,1.27,0.0,Denver Nuggets,J.Murray,Miami Heat,0,0.77,Y,0.23529411764705882,0,0.8,1,0.4,0
18,J.Murray o9.5 Ast,cowhitchurch,270,0.5,1.85,0.0,Denver Nuggets,J.Murray,Miami Heat,0,1.35,Y,0.12941176470588237,0,0.8,1,0.4,0
19,D.Robinson u1.5 Ast,cowhitchurch,-250,2.0,2.8,0.0,Miami Heat,D.Robinson,Denver Nuggets,1,0.7999999999999998,N,0.7076923076923077,1,0.8,1,0.6,1
20,K.Caldwell-Pope u1.5 Ast,cowhitchurch,-170,1.5,2.382352941176471,0.0,Denver Nuggets,K.Caldwell-Pope,Miami Heat,0,0.882352941176471,N,0.3854166666666667,0,0.6,1,0.4,0
21,C.Martin o14.5 Pts,GDAWG5000,500,0.25,1.5,-8.06,Miami Heat,C.Martin,Denver Nuggets,1,1.25,N,0.22916666666666666,0,0.2,0,0.5,0
22,J.Butler Double-Double (Yes),GDAWG5000,330,0.3,1.2899999999999998,0.0,Miami Heat,J.Butler,Denver Nuggets,1,0.9899999999999998,N,0.1590909090909091,0,0.0,0,0.1,0
