,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Murray o5.5 Ast,PropBomb,-160,1.12,1.8200000000000005,15.1872,Denver Nuggets,J.Murray,Miami Heat,1,0.7000000000000002,Y,0.6024096385542169,1,0.6,1,0.5,0
1,A.Gordon u13.5 Pts,PropBomb,-115,1.15,2.1499999999999995,0.0,Denver Nuggets,A.Gordon,Miami Heat,1,0.9999999999999996,Y,0.45348837209302323,0,0.6,1,0.8,1
2,K.Love o0.5 3pt M,PropBomb,-155,1.55,2.55,0.0,Miami Heat,K.Love,Denver Nuggets,0,0.9999999999999998,Y,0.75,1,0.6,1,0.6,1
3,M.Porter o8.5 Rebs,HPBasketball,108,2.0,4.16,0.0,Denver Nuggets,M.Porter,Miami Heat,1,2.16,N,0.2,0,0.6,1,0.6,1
4,G.Vincent o16.5 Pts+Ast,HPBasketball,-110,1.1,2.1,0.0,Miami Heat,G.Vincent,Denver Nuggets,0,1.0,Y,0.3111111111111111,0,0.6,1,0.5,0
5,J.Butler o25.5 Pts,HPBasketball,-115,1.15,2.1499999999999995,0.0,Miami Heat,J.Butler,Denver Nuggets,0,0.9999999999999996,N,0.4069767441860465,0,0.2,0,0.4,0
6,K.Caldwell-Pope o10.5 Pts,HPBasketball,105,0.5,1.025,0.0,Denver Nuggets,K.Caldwell-Pope,Miami Heat,1,0.5249999999999999,N,0.4787234042553192,0,0.4,0,0.4,0
7,M.Porter Double-Double (Yes),HPBasketball,235,1.5,5.025,0.0,Denver Nuggets,M.Porter,Miami Heat,1,3.5250000000000004,N,0.1375,0,0.6,1,0.6,1
8,K.Love o0.5 3pt M,SBK5065,-155,0.78,1.2832258064516129,0.0,Miami Heat,K.Love,Denver Nuggets,0,0.5032258064516129,Y,0.75,1,0.6,1,0.6,1
9,G.Vincent u2.5 Rebs,ChrisRaybon,-145,1.0,1.6896551724137931,5.1497,Miami Heat,G.Vincent,Denver Nuggets,0,0.6896551724137931,Y,0.6555555555555556,1,0.8,1,0.6,1
10,A.Gordon u13.5 Pts,ChrisRaybon,-110,1.0,1.9090909090909087,0.0,Denver Nuggets,A.Gordon,Miami Heat,1,0.9090909090909092,Y,0.45348837209302323,0,0.6,1,0.8,1
11,N.Jokic o27.5 Pts,JoeDellera,-109,1.0,1.9174311926605505,-1.0547000000000004,Denver Nuggets,N.Jokic,Miami Heat,1,0.9174311926605504,Y,0.41379310344827586,0,0.4,0,0.7,1
12,M.Porter o3.5 3pt M,JoeDellera,195,0.25,0.7375,0.0,Denver Nuggets,M.Porter,Miami Heat,1,0.4875,N,0.375,0,0.4,0,0.4,0
13,M.Porter o2.5 3pt M,JoeDellera,-135,1.0,1.7407407407407407,0.0,Denver Nuggets,M.Porter,Miami Heat,1,0.7407407407407407,N,0.6,1,0.6,1,0.6,1
14,M.Porter Double-Double (Yes),JoeDellera,225,0.5,1.625,0.0,Denver Nuggets,M.Porter,Miami Heat,1,1.125,N,0.1375,0,0.6,1,0.6,1
15,J.Murray o5.5 Ast,JoeDellera,-155,0.5,0.8225806451612903,0.0,Denver Nuggets,J.Murray,Miami Heat,1,0.3225806451612902,Y,0.6024096385542169,1,0.6,1,0.5,0
16,J.Murray o6.5 Ast,JoeDellera,102,0.5,1.01,0.0,Denver Nuggets,J.Murray,Miami Heat,1,0.51,Y,0.43373493975903615,0,0.4,0,0.3,0
17,M.Porter o4.5 3pt M,JoeDellera,470,0.25,1.425,0.0,Denver Nuggets,M.Porter,Miami Heat,1,1.175,N,0.1875,0,0.0,0,0.2,0
18,A.Gordon u13.5 Pts,AnthonyDabbundo,-118,0.59,1.09,0.0,Denver Nuggets,A.Gordon,Miami Heat,1,0.4999999999999999,Y,0.45348837209302323,0,0.6,1,0.8,1
19,A.Gordon u13.5 Pts,MikeRandle,-120,1.0,1.8333333333333333,3.9004,Denver Nuggets,A.Gordon,Miami Heat,1,0.8333333333333335,Y,0.45348837209302323,0,0.6,1,0.8,1
20,A.Gordon u22.5 Pts+Rebs+Ast,PropBetGuy,-125,1.25,2.25,9.81,Denver Nuggets,A.Gordon,Miami Heat,1,1.0,Y,0.4418604651162791,0,0.6,1,0.8,1
21,M.Porter o24.5 Pts+Rebs+Ast,VegasRefund,-135,1.35,2.35,-6.150399999999998,Denver Nuggets,M.Porter,Miami Heat,1,1.0,N,0.525,1,0.8,1,0.8,1
22,J.Butler o26.5 Pts,VegasRefund,-105,1.05,2.05,0.0,Miami Heat,J.Butler,Denver Nuggets,0,0.9999999999999998,N,0.3372093023255814,0,0.2,0,0.4,0
23,M.Strus o2.5 3pt M,GDAWG5000,180,0.5,1.4,-6.91,Miami Heat,M.Strus,Denver Nuggets,0,0.8999999999999999,Y,0.42718446601941745,0,0.2,0,0.2,0
24,K.Caldwell-Pope o1.5 3pt M,GDAWG5000,-125,1.25,2.25,0.0,Denver Nuggets,K.Caldwell-Pope,Miami Heat,1,1.0,N,0.5106382978723404,1,0.6,1,0.5,0
25,J.Butler Double-Double (Yes),GDAWG5000,240,0.5,1.7,0.0,Miami Heat,J.Butler,Denver Nuggets,0,1.2,N,0.16279069767441862,0,0.2,0,0.1,0
26,A.Gordon o9.5 Rebs,GDAWG5000,925,0.25,2.5625,0.0,Denver Nuggets,A.Gordon,Miami Heat,1,2.3125,N,0.1511627906976744,0,0.0,0,0.0,0
