,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Lopez o1.5 3pt M,SBK5065,-110,0.5,0.9545454545454546,0,Milwaukee Bucks,B.Lopez,Miami Heat,0.0,0.4545454545454546,Y,0.5714285714285714,1,0.8,1,0.4,0
1,B.Lopez o1.5 3pt M,JoeDellera,-110,0.91,1.7372727272727273,0,Milwaukee Bucks,B.Lopez,Miami Heat,0.0,0.8272727272727273,Y,0.5714285714285714,1,0.8,1,0.4,0
2,T.Rozier u29.5 Pts+Rebs+Ast,PropBetGuy,-104,1.0,1.9615384615384617,0,Charlotte Hornets,T.Rozier,Boston Celtics,1.0,0.9615384615384616,Y,0.4411764705882353,0,0.4,0,0.6,1
3,L.Ball o3.5 3pt M,JoeDellera,-140,0.2,0.3428571428571429,0,Charlotte Hornets,L.Ball,Boston Celtics,1.0,0.1428571428571429,N,0.75,1,0.6,1,0.6,1
4,A.Nembhard o18.5 Pts+Ast,SBK5065,-105,0.53,1.0347619047619048,0,Indiana Pacers,A.Nembhard,Memphis Grizzlies,1.0,0.5047619047619047,N,0.15384615384615385,0,0.2,0,0.1,0
5,A.Nembhard o19.5 Pts+Ast,JoeMetz,-104,1.04,2.04,0,Indiana Pacers,A.Nembhard,Memphis Grizzlies,1.0,1.0,N,0.15384615384615385,0,0.2,0,0.1,0
6,A.Nembhard o19.5 Pts+Ast,JoeDellera,-105,1.0,1.9523809523809523,0,Indiana Pacers,A.Nembhard,Memphis Grizzlies,1.0,0.9523809523809524,N,0.15384615384615385,0,0.2,0,0.1,0
7,O.Okongwu o1.5 Blk,JoeDellera,-105,0.48,0.937142857142857,0,Atlanta Hawks,O.Okongwu,Toronto Raptors,0.0,0.4571428571428571,Y,0.38095238095238093,0,0.8,1,0.7,1
8,F.VanVleet u24.5 Pts+Ast,PropBetGuy,-120,1.0,1.8333333333333333,0,Toronto Raptors,F.VanVleet,Atlanta Hawks,1.0,0.8333333333333333,Y,0.5428571428571428,1,0.8,1,0.7,1
9,J.Embiid o10.5 Rebs,JoeMetz,-120,1.2,2.2,0,Philadelphia 76ers,J.Embiid,Utah Jazz,0.0,1.0000000000000002,N,0.45161290322580644,0,0.6,1,0.3,0
10,J.Embiid o32.5 Pts,SBK5065,-110,0.55,1.05,0,Philadelphia 76ers,J.Embiid,Utah Jazz,0.0,0.5,N,0.4838709677419355,0,0.4,0,0.6,1
11,J.Embiid o32.5 Pts,JoeDellera,-110,0.5,0.9545454545454546,0,Philadelphia 76ers,J.Embiid,Utah Jazz,0.0,0.4545454545454546,N,0.4838709677419355,0,0.4,0,0.6,1
12,D.Garland o30.5 Pts+Rebs+Ast,JoeMetz,-120,1.2,2.2,0,Cleveland Cavaliers,D.Garland,Minnesota Timberwolves,0.0,1.0000000000000002,N,0.6,1,0.8,1,0.5,0
13,D.Garland o20.5 Pts,SBK5065,-115,1.15,2.1499999999999995,0,Cleveland Cavaliers,D.Garland,Minnesota Timberwolves,0.0,0.9999999999999996,N,0.42857142857142855,0,0.6,1,0.5,0
14,S.Dinwiddie u24.5 Pts+Rebs+Ast,PropBetGuy,-104,1.04,2.04,0,Dallas Mavericks,S.Dinwiddie,Portland Trail Blazers,0.0,1.0,N,0.5581395348837209,1,0.4,0,0.5,0
