,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,P.Banchero u22.5 Pts,MikeRandle,-110,1.0,1.9090909090909087,40.6533,Orlando Magic,P.Banchero,Sacramento Kings,1,0.9090909090909088,N,0.6,1,0.8,1,0.6,1
1,D.Fox u23.5 Pts,MikeRandle,-108,1.0,1.925925925925926,40.6533,Sacramento Kings,D.Fox,Orlando Magic,0,0.925925925925926,N,0.2857142857142857,0,0.4,0,0.2857142857142857,0
2,D.Sabonis o34.5 Pts+Rebs+Ast,MikeRandle,-120,1.0,1.8333333333333333,40.6533,Sacramento Kings,D.Sabonis,Orlando Magic,0,0.8333333333333333,Y,0.375,0,0.4,0,0.375,0
3,K.Murray o13.5 Pts,SBK5065,-105,0.53,1.0347619047619048,18.0169,Sacramento Kings,K.Murray,Orlando Magic,0,0.5047619047619047,N,0.5714285714285714,1,0.4,0,0.5714285714285714,1
4,F.Wagner o3.5 Ast,SBK5065,-128,0.64,1.14,18.0169,Orlando Magic,F.Wagner,Sacramento Kings,1,0.4999999999999999,Y,0.7,1,0.8,1,0.7,1
5,D.Sabonis u12.5 Rebs,SBK5065,-115,0.58,1.0843478260869563,18.0169,Sacramento Kings,D.Sabonis,Orlando Magic,0,0.5043478260869564,Y,0.75,1,0.8,1,0.75,1
6,K.Murray o2.5 3pt M,JoeDellera,120,0.15,0.33,1.4433000000000011,Sacramento Kings,K.Murray,Orlando Magic,0,0.18,N,0.5714285714285714,1,0.4,0,0.5714285714285714,1
7,K.Huerter o15.5 Pts,NicholaskMartin,-105,0.5,0.9761904761904762,-0.9613999999999998,Sacramento Kings,K.Huerter,Orlando Magic,0,0.4761904761904761,N,0.625,1,0.6,1,0.625,1
8,K.Durant u8.5 Ast,SBK5065,100,0.5,1.0,18.0169,Brooklyn Nets,K.Durant,Charlotte Hornets,0,0.5,Y,0.9,1,0.8,1,0.9,1
9,K.Durant u8.5 Rebs,SBK5065,-134,0.67,1.17,18.0169,Brooklyn Nets,K.Durant,Charlotte Hornets,0,0.4999999999999999,Y,0.7,1,0.4,0,0.7,1
10,T.Rozier o20.5 Pts,SBK5065,-125,0.63,1.134,18.0169,Charlotte Hornets,T.Rozier,Brooklyn Nets,1,0.5039999999999999,Y,1.0,1,1.0,1,1.0,1
11,R.Barrett o19.5 Pts,SBK5065,-114,0.57,1.0699999999999998,0.0,New York Knicks,R.Barrett,Boston Celtics,1,0.4999999999999999,Y,0.5555555555555556,1,0.6,1,0.5555555555555556,1
12,J.Randle u26.5 Pts+Rebs,HPBasketball,-120,0.6,1.1,0.0,New York Knicks,J.Randle,Boston Celtics,1,0.5000000000000001,N,0.5555555555555556,1,0.6,1,0.5555555555555556,1
13,J.Collins o7.5 Rebs,SBK5065,-127,0.64,1.1439370078740156,18.0169,Atlanta Hawks,J.Collins,New Orleans Pelicans,1,0.5039370078740156,N,0.7777777777777778,1,0.6,1,0.7777777777777778,1
14,K.Towns o9.5 Rebs,SBK5065,-105,1.0,1.9523809523809523,18.0169,Minnesota Timberwolves,K.Towns,Houston Rockets,1,0.9523809523809524,N,0.4,0,0.6,1,0.4,0
15,K.Towns o34.5 Pts+Rebs,SBK5065,105,0.5,1.025,18.0169,Minnesota Timberwolves,K.Towns,Houston Rockets,1,0.5249999999999999,N,0.3,0,0.2,0,0.3,0
16,D.Russell u6.5 Ast,SBK5065,-122,0.61,1.11,18.0169,Minnesota Timberwolves,D.Russell,Houston Rockets,1,0.5000000000000001,Y,0.6,1,0.8,1,0.6,1
17,D.Russell o14.5 Pts,SBK5065,-110,0.55,1.05,18.0169,Minnesota Timberwolves,D.Russell,Houston Rockets,1,0.5,N,0.3,0,0.0,0,0.3,0
18,K.Porter u6.5 Rebs,JoeDellera,-148,0.5,0.8378378378378378,1.4433000000000011,Houston Rockets,K.Porter,Minnesota Timberwolves,0,0.3378378378378378,Y,0.6,1,0.6,1,0.6,1
19,J.Giddey u7.5 Rebs,SBK5065,-128,0.64,1.14,18.0169,Oklahoma City Thunder,J.Giddey,Milwaukee Bucks,0,0.4999999999999999,Y,0.6666666666666666,1,0.8,1,0.6666666666666666,1
20,S.Gilgeous-Alexander o1.5 Stl,JoeDellera,120,0.5,1.1,1.4433000000000011,Oklahoma City Thunder,S.Gilgeous-Alexander,Milwaukee Bucks,0,0.6000000000000001,N,0.75,1,0.8,1,0.75,1
21,M.Porter o24.5 Pts+Rebs+Ast,SBK5065,-125,0.63,1.134,18.0169,Denver Nuggets,M.Porter,San Antonio Spurs,1,0.5039999999999999,N,0.375,0,0.4,0,0.375,0
22,M.Bridges o4.5 Rebs,SBK5065,-138,0.69,1.19,18.0169,Phoenix Suns,M.Bridges,Portland Trail Blazers,1,0.5,N,0.5555555555555556,1,0.4,0,0.5555555555555556,1
23,J.Hart u5.5 Ast,SBK5065,-128,0.64,1.14,18.0169,Portland Trail Blazers,J.Hart,Phoenix Suns,0,0.4999999999999999,N,0.6666666666666666,1,0.4,0,0.6666666666666666,1
24,J.Hart u13.5 Pts,SBK5065,-120,0.6,1.1,18.0169,Portland Trail Blazers,J.Hart,Phoenix Suns,0,0.5000000000000001,Y,0.8888888888888888,1,1.0,1,0.8888888888888888,1
25,D.Ayton o8.5 Rebs,SBK5065,-113,0.57,1.074424778761062,18.0169,Phoenix Suns,D.Ayton,Portland Trail Blazers,1,0.504424778761062,N,0.2857142857142857,0,0.2,0,0.2857142857142857,0
26,J.Tatum o7.5 Rebs,PropBetGuy,148,1.0,2.48,4.34,Boston Celtics,J.Tatum,New York Knicks,0,1.48,N,0.5555555555555556,1,0.4,0,0.5555555555555556,1
27,J.Tatum o24.5 Pts,PropBetGuy,-200,2.0,3.0,4.34,Boston Celtics,J.Tatum,New York Knicks,0,1.0,Y,0.8888888888888888,1,0.8,1,0.8888888888888888,1
28,J.Hart o5.5 Ast,HPBasketball,167,0.5,1.335,-3.6819000000000015,Portland Trail Blazers,J.Hart,Phoenix Suns,0,0.835,Y,0.3333333333333333,0,0.6,1,0.3333333333333333,0
29,J.Hart o5.5 Rebs,HPBasketball,-119,1.1,2.02436974789916,-3.6819000000000015,Portland Trail Blazers,J.Hart,Phoenix Suns,0,0.92436974789916,Y,1.0,1,1.0,1,1.0,1
