,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Adebayo u9.5 Rebs,SBK5065,-120,0.6,1.1,15.746200000000002,Miami Heat,B.Adebayo,Memphis Grizzlies,1,0.5000000000000001,Y,0.5606060606060606,1,1.0,1,0.9,1
1,B.Adebayo o8.5 Rebs,PropBomb,-124,1.24,2.24,14.420000000000002,Miami Heat,B.Adebayo,Memphis Grizzlies,1,0.9999999999999998,N,0.5454545454545454,1,0.2,0,0.2,0
2,B.Adebayo o18.5 Pts,MrTuttle05,-110,1.1,2.1,3.29,Miami Heat,B.Adebayo,Memphis Grizzlies,1,1.0,Y,0.5757575757575758,1,0.4,0,0.4,0
3,J.Embiid o34.5 Pts+Ast,SBK5065,-120,0.6,1.1,15.746200000000002,Philadelphia 76ers,J.Embiid,Cleveland Cavaliers,0,0.5000000000000001,Y,0.6,1,1.0,1,0.8,1
4,T.Harris o4.5 Rebs,MrTuttle05,-125,1.25,2.25,3.29,Philadelphia 76ers,T.Harris,Cleveland Cavaliers,0,1.0,Y,0.6825396825396826,1,0.6,1,0.6,1
5,J.Embiid o31.5 Pts,JoeMetz,-105,1.05,2.05,-7.945,Philadelphia 76ers,J.Embiid,Cleveland Cavaliers,0,0.9999999999999998,Y,0.5636363636363636,1,1.0,1,0.7,1
6,J.Embiid o34.5 Pts+Ast,JoeDellera,-120,0.65,1.1916666666666669,-8.423299999999998,Philadelphia 76ers,J.Embiid,Cleveland Cavaliers,0,0.5416666666666669,Y,0.6,1,1.0,1,0.8,1
7,J.Embiid o3.5 Ast,JoeDellera,-120,1.1,2.016666666666667,0.0,Philadelphia 76ers,J.Embiid,Cleveland Cavaliers,0,0.916666666666667,N,0.5454545454545454,1,0.6,1,0.6,1
8,D.Russell o22.5 Pts,PropBomb,-120,1.2,2.2,14.420000000000002,Los Angeles Lakers,D.Russell,Houston Rockets,0,1.0000000000000002,N,0.25,0,0.4,0,0.25,0
9,J.Vanderbilt u10.5 Pts,PropBomb,-130,1.3,2.3,0.0,Los Angeles Lakers,J.Vanderbilt,Houston Rockets,0,0.9999999999999998,N,0.7142857142857143,1,0.6,1,0.7,1
10,A.Reaves o3.5 Ast,MrTuttle05,-101,1.01,2.01,3.29,Los Angeles Lakers,A.Reaves,Houston Rockets,0,0.9999999999999998,Y,0.28846153846153844,0,1.0,1,0.8,1
11,D.Russell o22.5 Pts,JoeMetz,-120,1.2,2.2,-7.945,Los Angeles Lakers,D.Russell,Houston Rockets,0,1.0000000000000002,N,0.25,0,0.4,0,0.25,0
12,P.Beverley o7.5 Rebs+Ast,SBK5065,-128,0.64,1.14,15.746200000000002,Chicago Bulls,P.Beverley,Sacramento Kings,1,0.5000000000000001,Y,0.7777777777777778,1,0.8,1,0.7777777777777778,1
13,Z.LaVine o27.5 Pts,PropBomb,-125,1.25,2.25,14.420000000000002,Chicago Bulls,Z.LaVine,Sacramento Kings,1,1.0,N,0.296875,0,0.6,1,0.5,0
14,P.Beverley o3.5 Ast,MrTuttle05,112,1.0,2.12,3.29,Chicago Bulls,P.Beverley,Sacramento Kings,1,1.12,N,0.5555555555555556,1,0.4,0,0.5555555555555556,1
15,K.Murray o2.5 3pt M,JoeDellera,110,0.25,0.525,-8.423299999999998,Sacramento Kings,K.Murray,Chicago Bulls,0,0.275,N,0.4393939393939394,0,0.0,0,0.3,0
16,K.Huerter o2.5 3pt M,JoeDellera,-125,0.75,1.35,0.0,Sacramento Kings,K.Huerter,Chicago Bulls,0,0.6000000000000001,Y,0.5230769230769231,1,0.6,1,0.6,1
17,J.Brown o25.5 Pts,PropBetGuy,-110,1.1,2.1,3.8722,Boston Celtics,J.Brown,Minnesota Timberwolves,0,1.0,Y,0.603448275862069,1,0.6,1,0.7,1
18,J.Green o9.5 Rebs+Ast,JoeMetz,110,1.0,2.1,-7.945,Dallas Mavericks,J.Green,San Antonio Spurs,0,1.1,Y,0.08,0,0.6,1,0.3,0
19,K.Looney u9.5 Pts+Ast,MrTuttle05,-100,1.0,2.0,3.29,Golden State Warriors,K.Looney,Los Angeles Clippers,0,1.0,Y,0.5142857142857142,1,0.6,1,0.4,0
20,K.Looney u19.5 Pts+Rebs+Ast,JoeDellera,-100,0.25,0.5,-8.423299999999998,Golden State Warriors,K.Looney,Los Angeles Clippers,0,0.25,N,0.5714285714285714,1,0.4,0,0.3,0
21,K.Looney u20.5 Pts+Rebs+Ast,JoeDellera,-130,0.5,0.8846153846153846,0.0,Golden State Warriors,K.Looney,Los Angeles Clippers,0,0.3846153846153846,Y,0.6428571428571429,1,0.6,1,0.5,0
