,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,P.Tucker o1.5 3pt M,charliedisturco,450,0.5,2.75,0,Philadelphia 76ers,P.Tucker,Boston Celtics,1,2.25,Y,0.1951219512195122,0,0.2,0,0.3,0
1,J.Embiid o25.5 Pts,VegasRefund,-121,1.21,2.21,0,Philadelphia 76ers,J.Embiid,Boston Celtics,1,1.0,Y,0.8169014084507042,1,0.4,0,0.4,0
2,T.Harris o1.5 3pt M,GreenDotDaily,-120,1.0,1.8333333333333333,0,Philadelphia 76ers,T.Harris,Boston Celtics,1,0.8333333333333335,N,0.5185185185185185,1,0.8,1,0.5,0
3,T.Harris o1.5 3pt M,GDAWG5000,-120,1.2,2.2,0,Philadelphia 76ers,T.Harris,Boston Celtics,1,1.0000000000000002,N,0.5185185185185185,1,0.8,1,0.5,0
4,M.Brogdon o21.5 Pts+Rebs+Ast,JoeDellera,-115,1.0,1.869565217391304,0,Boston Celtics,M.Brogdon,Philadelphia 76ers,0,0.8695652173913042,Y,0.6052631578947368,1,0.8,1,0.8,1
5,K.Durant o2.5 3pt M,charliedisturco,130,1.0,2.3,0,Phoenix Suns,K.Durant,Denver Nuggets,1,1.2999999999999998,N,0.375,0,0.4,0,0.4,0
6,D.Ayton o15.5 Pts,VegasRefund,-120,1.2,2.2,0,Phoenix Suns,D.Ayton,Denver Nuggets,1,1.0000000000000002,N,0.5733333333333334,1,0.2,0,0.4,0
7,K.Durant o2.5 3pt M,GreenDotDaily,135,1.0,2.35,0,Phoenix Suns,K.Durant,Denver Nuggets,1,1.35,N,0.375,0,0.4,0,0.4,0
8,K.Durant o2.5 3pt M,GDAWG5000,135,1.0,2.35,0,Phoenix Suns,K.Durant,Denver Nuggets,1,1.35,N,0.375,0,0.4,0,0.4,0
9,D.Booker o38.5 Pts+Ast,PropBetGuy,-113,1.13,2.13,0,Phoenix Suns,D.Booker,Denver Nuggets,1,1.0,Y,0.29508196721311475,0,0.6,1,0.5,0
