,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Horton-Tucker u25.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,3.7802,Utah Jazz,T.Horton-Tucker,Orlando Magic,0,1.0000000000000002,N,0.8867924528301887,1,0.6,1,0.6,1
1,M.Williams o21.5 Pts+Rebs,MrTuttle05,-106,1.06,2.06,5.8,Charlotte Hornets,M.Williams,Detroit Pistons,0,1.0,N,0.1891891891891892,0,0.2,0,0.4,0
2,J.Ivey o1.5 3pt M,GDAWG5000,-130,0.65,1.15,2.1366,Detroit Pistons,J.Ivey,Charlotte Hornets,1,0.4999999999999999,Y,0.41935483870967744,0,0.6,1,0.5,0
3,K.Oubre u1.5 Ast,SBK5065,-115,0.58,1.0843478260869563,3.7444000000000006,Charlotte Hornets,K.Oubre,Detroit Pistons,0,0.5043478260869564,N,0.6511627906976745,1,0.4,0,0.7,1
4,J.Ivey o24.5 Pts+Ast,JoeMetz,-115,1.15,2.1499999999999995,-4.625000000000001,Detroit Pistons,J.Ivey,Charlotte Hornets,1,0.9999999999999996,N,0.25806451612903225,0,0.4,0,0.5,0
5,B.Hield o3.5 3pt M,PropBomb,-115,1.15,2.1499999999999995,10.2334,Indiana Pacers,B.Hield,Houston Rockets,1,0.9999999999999996,Y,0.5970149253731343,1,0.4,0,0.5,0
6,B.Hield o3.5 3pt M,GDAWG5000,-115,0.57,1.0656521739130431,2.1366,Indiana Pacers,B.Hield,Houston Rockets,1,0.4956521739130434,Y,0.5970149253731343,1,0.4,0,0.5,0
7,T.Haliburton o13.5 Rebs+Ast,JoeDellera,-120,1.0,1.8333333333333333,-0.1523999999999992,Indiana Pacers,T.Haliburton,Houston Rockets,1,0.8333333333333335,Y,0.5740740740740741,1,0.8,1,0.5,0
8,T.Haliburton o4.5 Rebs,JoeDellera,265,0.1,0.365,0.0,Indiana Pacers,T.Haliburton,Houston Rockets,1,0.265,N,0.2962962962962963,0,0.2,0,0.2,0
9,D.Bane o4.5 Ast,PropBomb,-137,1.37,2.37,0.0,Memphis Grizzlies,D.Bane,Golden State Warriors,1,1.0,Y,0.4418604651162791,0,0.8,1,0.5,0
10,T.Jones o23.5 Pts+Ast,JoeDellera,-115,0.75,1.402173913043478,-0.1523999999999992,Memphis Grizzlies,T.Jones,Golden State Warriors,1,0.652173913043478,Y,0.12307692307692308,0,0.4,0,0.2,0
11,T.Jones o1.5 Stl,JoeDellera,-130,0.5,0.8846153846153846,0.0,Memphis Grizzlies,T.Jones,Golden State Warriors,1,0.3846153846153846,Y,0.3076923076923077,0,0.4,0,0.3,0
12,J.Holiday o20.5 Pts,PropBomb,-120,1.2,2.2,10.2334,Milwaukee Bucks,J.Holiday,Brooklyn Nets,1,1.0000000000000002,N,0.37037037037037035,0,0.4,0,0.5,0
13,J.Holiday o6.5 Ast,SBK5065,-105,1.5,2.9285714285714284,3.7444000000000006,Milwaukee Bucks,J.Holiday,Brooklyn Nets,1,1.4285714285714284,Y,0.6111111111111112,1,1.0,1,0.8,1
14,B.Lopez o5.5 Rebs,SBK5065,-145,1.0,1.6896551724137931,0.0,Milwaukee Bucks,B.Lopez,Brooklyn Nets,1,0.6896551724137931,Y,0.6153846153846154,1,0.8,1,0.8,1
15,J.Holiday o18.5 Pts,SBK5065,-125,1.0,1.8,0.0,Milwaukee Bucks,J.Holiday,Brooklyn Nets,1,0.8,N,0.48148148148148145,0,0.6,1,0.7,1
16,J.Holiday o6.5 Ast,JoeDellera,105,1.0,2.05,-0.1523999999999992,Milwaukee Bucks,J.Holiday,Brooklyn Nets,1,1.0499999999999998,Y,0.6111111111111112,1,1.0,1,0.8,1
17,J.Holiday o18.5 Pts,JoeDellera,-117,0.5,0.9273504273504274,0.0,Milwaukee Bucks,J.Holiday,Brooklyn Nets,1,0.4273504273504274,N,0.48148148148148145,0,0.6,1,0.7,1
18,J.Holiday o9.5 Ast,JoeDellera,290,0.25,0.975,0.0,Milwaukee Bucks,J.Holiday,Brooklyn Nets,1,0.725,N,0.2222222222222222,0,0.2,0,0.1,0
19,K.Middleton o20.5 Pts,JoeMetz,-105,1.05,2.05,-4.625000000000001,Milwaukee Bucks,K.Middleton,Brooklyn Nets,1,0.9999999999999998,N,0.13043478260869565,0,0.2,0,0.3,0
20,D.Fox u37.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,2.13,3.7802,Sacramento Kings,D.Fox,New York Knicks,1,1.0,Y,0.5517241379310345,1,0.4,0,0.3,0
21,D.Fox u27.5 Pts,PropBomb,-122,1.22,2.22,10.2334,Sacramento Kings,D.Fox,New York Knicks,1,1.0000000000000002,Y,0.5689655172413793,1,0.4,0,0.2,0
22,D.Fox u37.5 Pts+Rebs+Ast,SBK5065,-105,0.3,0.5857142857142856,3.7444000000000006,Sacramento Kings,D.Fox,New York Knicks,1,0.2857142857142856,Y,0.5517241379310345,1,0.4,0,0.3,0
