,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Ayton u10.5 Rebs,SBK5065,105,0.5,1.025,18.3,Phoenix Suns,D.Ayton,Utah Jazz,1,0.5249999999999999,N,0.6470588235294118,1,0.2,0,0.5,0
1,J.Sochan o9.5 Pts,JoeMetz,100,1.0,2.0,-13.1,San Antonio Spurs,J.Sochan,Los Angeles Lakers,1,1.0,N,0.5,0,0.6,1,0.7,1
2,L.Doncic o30.5 Pts,JoeMetz,-105,1.05,2.05,-13.1,Dallas Mavericks,L.Doncic,Toronto Raptors,0,0.9999999999999998,N,0.7647058823529411,1,0.6,1,0.6,1
3,D.Vassell o27.5 Pts+Rebs+Ast,SBK5065,-110,0.55,1.05,18.3,San Antonio Spurs,D.Vassell,Los Angeles Lakers,1,0.5,N,0.5,0,0.4,0,0.3,0
4,D.Finney-Smith u9.5 Pts,SBK5065,-110,0.55,1.05,18.3,Dallas Mavericks,D.Finney-Smith,Toronto Raptors,0,0.5,N,0.6111111111111112,1,0.6,1,0.6,1
5,A.Sengun o13.5 Pts,SBK5065,-114,0.5,0.9385964912280702,18.3,Houston Rockets,A.Sengun,Oklahoma City Thunder,1,0.4385964912280702,Y,0.75,1,0.6,1,0.7,1
6,D.Ayton u17.5 Pts,SBK5065,-115,0.58,1.0843478260869563,18.3,Phoenix Suns,D.Ayton,Utah Jazz,1,0.5043478260869564,N,0.7058823529411765,1,0.6,1,0.8,1
7,C.Sexton u22.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,-19.0,Utah Jazz,C.Sexton,Phoenix Suns,0,0.9999999999999996,N,0.5909090909090909,1,0.6,1,0.7,1
8,S.Gilgeous-Alexander o36.5 Pts+Ast,PropBetGuy,-115,1.15,2.1499999999999995,-19.0,Oklahoma City Thunder,S.Gilgeous-Alexander,Houston Rockets,0,0.9999999999999996,N,0.6842105263157895,1,0.6,1,0.7,1
9,L.James u9.5 Rebs,SBK5065,-117,0.59,1.0942735042735043,18.3,Los Angeles Lakers,L.James,San Antonio Spurs,0,0.5042735042735044,N,0.5833333333333334,1,0.6,1,0.7,1
10,D.Vassell o19.5 Pts,SBK5065,-120,0.5,0.9166666666666669,18.3,San Antonio Spurs,D.Vassell,Los Angeles Lakers,1,0.4166666666666668,Y,0.6875,1,0.6,1,0.6,1
11,A.Pokusevski o10.5 Pts,JoeDellera,-121,0.5,0.9132231404958676,-5.7,Oklahoma City Thunder,A.Pokusevski,Houston Rockets,0,0.4132231404958676,N,0.5294117647058824,1,0.4,0,0.6,1
12,L.Doncic u9.5 Rebs,SBK5065,-125,0.5,0.9,18.3,Dallas Mavericks,L.Doncic,Toronto Raptors,0,0.4,Y,0.6470588235294118,1,0.6,1,0.7,1
13,M.Bridges u3.5 Ast,SBK5065,-125,0.5,0.9,18.3,Phoenix Suns,M.Bridges,Utah Jazz,1,0.4,Y,0.5789473684210527,1,0.8,1,0.6,1
14,J.Clarkson u21.5 Pts,SBK5065,-125,0.63,1.134,18.3,Utah Jazz,J.Clarkson,Phoenix Suns,0,0.5039999999999999,N,0.5909090909090909,1,0.2,0,0.5,0
15,K.Johnson o19.5 Pts,PropBomb,-130,1.0,1.7692307692307692,17.3,San Antonio Spurs,K.Johnson,Los Angeles Lakers,1,0.7692307692307692,Y,0.5789473684210527,1,0.2,0,0.4,0
16,J.Giddey o13.5 Rebs+Ast,JoeMetz,-130,1.3,2.3,-13.1,Oklahoma City Thunder,J.Giddey,Houston Rockets,0,0.9999999999999998,N,0.47058823529411764,0,0.6,1,0.6,1
17,D.Vassell o2.5 3pt M,JoeDellera,-132,0.3,0.5272727272727272,-5.7,San Antonio Spurs,D.Vassell,Los Angeles Lakers,1,0.2272727272727272,Y,0.75,1,0.8,1,0.7,1
18,S.Dinwiddie o4.5 Ast,PropBomb,-140,1.0,1.7142857142857144,17.3,Dallas Mavericks,S.Dinwiddie,Toronto Raptors,0,0.7142857142857144,Y,0.7222222222222222,1,0.6,1,0.8,1
19,L.James u2.5 3pt M,JoeDellera,-188,1.0,1.5319148936170213,-5.7,Los Angeles Lakers,L.James,San Antonio Spurs,0,0.5319148936170213,N,0.75,1,0.6,1,0.8,1
