,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Murray u21.5 Pts,SBK5065,-120,0.6,1.1,6.4249,Atlanta Hawks,D.Murray,Orlando Magic,0,0.5000000000000001,N,0.6363636363636364,1,0.6,1,0.7,1
1,D.Murray u6.5 Ast,SBK5065,-132,0.66,1.16,6.4249,Atlanta Hawks,D.Murray,Orlando Magic,0,0.4999999999999999,Y,0.5909090909090909,1,1.0,1,0.9,1
2,P.Banchero o20.5 Pts,SBK5065,-125,0.63,1.134,6.4249,Orlando Magic,P.Banchero,Atlanta Hawks,1,0.5039999999999999,N,0.6,1,0.4,0,0.5,0
3,D.Garland u23.5 Pts,PropBomb,-125,1.25,2.25,0.0,Cleveland Cavaliers,D.Garland,Philadelphia 76ers,1,1.0,Y,0.5625,1,0.8,1,0.5,0
4,J.Embiid o4.5 Ast,SBK5065,110,0.5,1.05,6.4249,Philadelphia 76ers,J.Embiid,Cleveland Cavaliers,0,0.55,Y,0.5714285714285714,1,1.0,1,0.7,1
5,B.Beal o5.5 Ast,SBK5065,125,0.5,1.125,6.4249,Washington Wizards,B.Beal,Brooklyn Nets,0,0.625,Y,0.5,0,0.2,0,0.4,0
6,B.Beal o22.5 Pts,SBK5065,-115,0.58,1.0843478260869563,6.4249,Washington Wizards,B.Beal,Brooklyn Nets,0,0.5043478260869564,Y,0.625,1,0.8,1,0.7,1
7,D.Avdija o5.5 Rebs,SBK5065,-125,0.63,1.134,6.4249,Washington Wizards,D.Avdija,Brooklyn Nets,0,0.5039999999999999,N,0.5,0,0.6,1,0.6,1
8,B.Lopez o0.5 Ast,SBK5065,-105,0.53,1.0347619047619048,0.0,Milwaukee Bucks,B.Lopez,New York Knicks,0,0.5047619047619047,Y,0.7,1,0.6,1,0.8,1
9,J.Brunson u20.5 Pts,ChicagoFlow,-110,1.65,3.15,-8.09,New York Knicks,J.Brunson,Milwaukee Bucks,1,1.5,Y,0.45454545454545453,0,0.4,0,0.4,0
