,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
42,J.Butler u36.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,0.0,Miami Heat,J.Butler,Chicago Bulls,1,1.0,Y,1.0,1,1.0,1,1.0,1
43,B.Adebayo u9.5 Rebs,ChicagoFlow,-132,1.32,2.32,0.0,Miami Heat,B.Adebayo,Chicago Bulls,1,1.0,Y,1.0,1,1.0,1,1.0,1
44,A.Dosunmu o13.5 Pts+Ast,charliedisturco,-120,1.2,2.2,0.0,Chicago Bulls,A.Dosunmu,Miami Heat,0,1.0,Y,1.0,1,1.0,1,1.0,1
45,B.Adebayo o16.5 Pts,PropBomb,-120,1.8,3.3,0.0,Miami Heat,B.Adebayo,Chicago Bulls,1,1.5,N,0.0,0,0.0,0,0.0,0
46,D.Mitchell u23.5 Pts,SBK5065,-105,0.53,1.034761905,-0.38,Cleveland Cavaliers,D.Mitchell,Toronto Raptors,0,0.504761905,Y,0.0,0,0.0,0,0.0,0
47,J.Allen o10.5 Rebs,SBK5065,-108,0.54,1.04,-0.38,Cleveland Cavaliers,J.Allen,Toronto Raptors,0,0.5,N,0.0,0,0.0,0,0.0,0
48,E.Mobley o21.5 Pts+Rebs,stevietpfl,-115,1.15,2.15,0.0,Cleveland Cavaliers,E.Mobley,Toronto Raptors,0,1.0,N,0.0,0,0.0,0,0.0,0
49,S.Barnes o1.5 3pt M,GDAWG5000,500,0.25,1.5,0.0,Toronto Raptors,S.Barnes,Cleveland Cavaliers,1,1.25,N,0.0,0,0.0,0,0.0,0
50,D.Vassell o15.5 Pts,SBK5065,-125,0.63,1.134,0.0,San Antonio Spurs,D.Vassell,Charlotte Hornets,1,0.504,N,0.0,0,0.0,0,0.0,0
51,J.Poeltl o26.5 Pts+Rebs,stevietpfl,-106,1.06,2.06,0.0,San Antonio Spurs,J.Poeltl,Charlotte Hornets,1,1.0,N,0.0,0,0.0,0,0.0,0
52,T.Jones o19.5 Pts+Ast,JoeMetz,100,1.0,2.0,-1.0,San Antonio Spurs,T.Jones,Charlotte Hornets,1,1.0,N,0.0,0,0.0,0,0.0,0
53,D.Russell u8.5 Ast,SBK5065,-120,1.2,2.2,-0.38,Minnesota Timberwolves,D.Russell,Oklahoma City Thunder,1,1.0,Y,1.0,1,1.0,1,1.0,1
54,L.Dort o1.5 Ast,SBK5065,142,0.5,1.21,-0.38,Oklahoma City Thunder,L.Dort,Minnesota Timberwolves,0,0.71,Y,1.0,1,1.0,1,1.0,1
55,K.Towns u9.5 Rebs,SBK5065,105,0.5,1.025,-0.38,Minnesota Timberwolves,K.Towns,Oklahoma City Thunder,1,0.525,Y,1.0,1,1.0,1,1.0,1
56,J.Giddey Yes Double-Double,charliedisturco,270,0.5,1.85,0.0,Oklahoma City Thunder,J.Giddey,Minnesota Timberwolves,0,1.35,Y,1.0,1,1.0,1,1.0,1
57,S.Gilgeous-Alexander u22.5 Pts,PropBomb,-114,1.14,2.14,0.0,Oklahoma City Thunder,S.Gilgeous-Alexander,Minnesota Timberwolves,0,1.0,N,0.0,0,0.0,0,0.0,0
58,N.Jokic u13.5 Rebs,SBK5065,-102,1.02,2.02,-0.38,Denver Nuggets,N.Jokic,Utah Jazz,0,1.0,Y,1.0,1,1.0,1,1.0,1
59,N.Jokic u47.5 Pts+Rebs+Ast,SBK5065,-110,1.0,1.909090909,-0.38,Denver Nuggets,N.Jokic,Utah Jazz,0,0.909090909,Y,1.0,1,1.0,1,1.0,1
60,M.Porter u7.5 Rebs,JoeDellera,-128,1.0,1.78125,0.0,Denver Nuggets,M.Porter,Utah Jazz,0,0.78125,Y,1.0,1,1.0,1,1.0,1
61,N.Jokic o1.5 3pt M,GDAWG5000,340,0.3,1.32,0.0,Denver Nuggets,N.Jokic,Utah Jazz,0,1.02,N,0.0,0,0.0,0,0.0,0
62,D.Booker o24.5 Pts,SBK5065,-110,0.55,1.05,-0.38,Phoenix Suns,D.Booker,Dallas Mavericks,1,0.5,Y,1.0,1,1.0,1,1.0,1
63,D.Ayton o9.5 Rebs,SBK5065,-135,1.35,2.35,-0.38,Phoenix Suns,D.Ayton,Dallas Mavericks,1,1.0,Y,1.0,1,1.0,1,1.0,1
64,S.Dinwiddie u15.5 Pts,SBK5065,-115,1.5,2.804347826,-0.38,Dallas Mavericks,S.Dinwiddie,Phoenix Suns,0,1.304347826,Y,1.0,1,1.0,1,1.0,1
65,M.Bridges u21.5 Pts+Rebs+Ast,PropBetGuy,-122,1.22,2.22,-1.2,Phoenix Suns,M.Bridges,Dallas Mavericks,1,1.0,N,0.0,0,0.0,0,0.0,0
66,D.Sabonis Yes Triple-Double,HPBasketball,1700,0.25,4.5,0.0,Sacramento Kings,D.Sabonis,Portland Trail Blazers,1,4.25,N,0.0,0,0.0,0,0.0,0
67,D.Fox o23.5 Pts,JoeDellera,-100,0.25,0.5,0.0,Sacramento Kings,D.Fox,Portland Trail Blazers,1,0.25,Y,1.0,1,1.0,1,1.0,1
68,D.Lillard Yes Double-Double,GDAWG5000,700,0.25,2.0,0.0,Portland Trail Blazers,D.Lillard,Sacramento Kings,0,1.75,N,0.0,0,0.0,0,0.0,0
69,Z.Williamson o7.5 Rebs,wheatonbrando,-112,0.15,0.283928571,2.6875,New Orleans Pelicans,Z.Williamson,Brooklyn Nets,0,0.133928571,Y,1.0,1,1.0,1,1.0,1
70,Z.Williamson o23.5 Pts,wheatonbrando,-124,0.15,0.270967742,2.6875,New Orleans Pelicans,Z.Williamson,Brooklyn Nets,0,0.120967742,Y,1.0,1,1.0,1,1.0,1
71,T.Haliburton o9.5 Ast,NicholaskMartin,375,1.0,4.75,-1.0,Indiana Pacers,T.Haliburton,Washington Wizards,1,3.75,N,0.0,0,0.0,0,0.0,0
72,J.Brunson o9.5 Ast,PropBetGuy,1123,0.1,1.223,0.0,New York Knicks,J.Brunson,Memphis Grizzlies,0,1.123,N,0.0,0,0.0,0,0.0,0
73,J.Brunson o9.5 Pts,PropBetGuy,-100,0.15,0.3,0.0,New York Knicks,J.Brunson,Memphis Grizzlies,0,0.15,Y,1.0,1,1.0,1,1.0,1
