,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,Z.LaVine u35.5 Pts+Rebs+Ast,MikeRandle,-115,1.0,1.869565217391304,0,Chicago Bulls,Z.LaVine,Miami Heat,0,0.8695652173913042,Y,0.5822784810126582,1,0.8,1,0.7,1
1,B.Adebayo o18.5 Pts,PropBomb,-130,1.3,2.3,0,Miami Heat,B.Adebayo,Chicago Bulls,1,0.9999999999999998,N,0.5324675324675324,1,0.0,0,0.2,0
2,R.Gobert o12.5 Rebs,JoeDellera,-120,2.0,3.666666666666667,0,Minnesota Timberwolves,R.Gobert,Oklahoma City Thunder,1,1.666666666666667,N,0.43661971830985913,0,0.4,0,0.5,0
3,R.Gobert o12.5 Rebs,charliedisturco,-128,1.28,2.28,0,Minnesota Timberwolves,R.Gobert,Oklahoma City Thunder,1,1.0000000000000002,N,0.43661971830985913,0,0.4,0,0.5,0
4,R.Gobert o12.5 Rebs,SBK5065,-120,1.8,3.3000000000000003,0,Minnesota Timberwolves,R.Gobert,Oklahoma City Thunder,1,1.5000000000000002,N,0.43661971830985913,0,0.4,0,0.5,0
5,M.Conley o20.5 Pts+Ast,PropBetGuy,-118,1.77,3.27,0,Minnesota Timberwolves,M.Conley,Oklahoma City Thunder,1,1.5,N,0.34615384615384615,0,0.6,1,0.4,0
6,J.Williams o1.5 Ast,PropBomb,-165,1.65,2.65,0,Oklahoma City Thunder,J.Williams,Minnesota Timberwolves,0,1.0,Y,0.6875,1,0.8,1,0.9,1
7,R.Gobert o12.5 Rebs,VegasRefund,-128,1.28,2.28,0,Minnesota Timberwolves,R.Gobert,Oklahoma City Thunder,1,1.0000000000000002,N,0.43661971830985913,0,0.4,0,0.5,0
8,J.Williams o8.5 Rebs+Ast,JoeMetz,105,0.99,2.0295,0,Oklahoma City Thunder,J.Williams,Minnesota Timberwolves,0,1.0394999999999996,Y,0.3515625,0,0.4,0,0.3,0
9,R.Gobert o12.5 Rebs,GDAWG5000,-115,1.15,2.1499999999999995,0,Minnesota Timberwolves,R.Gobert,Oklahoma City Thunder,1,0.9999999999999996,N,0.43661971830985913,0,0.4,0,0.5,0
