,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Hart o18.5 Pts+Rebs,SBK5065,-102,0.31,0.613921568627451,0,New York Knicks,J.Hart,Cleveland Cavaliers,0,0.3039215686274509,N,0.3333333333333333,0,0.6,1,0.4,0
1,J.Randle o2.5 3pt M,VegasRefund,-118,1.18,2.18,0,New York Knicks,J.Randle,Cleveland Cavaliers,0,0.9999999999999998,N,0.5,0,0.4,0,0.4,0
2,J.Randle u21.5 Pts,PropBomb,-105,1.05,2.05,0,New York Knicks,J.Randle,Cleveland Cavaliers,0,0.9999999999999998,Y,0.36585365853658536,0,0.8,1,0.6,1
3,M.Robinson u9.5 Rebs,MikeRandle,-125,1.0,1.8,0,New York Knicks,M.Robinson,Cleveland Cavaliers,0,0.8,N,0.546875,1,0.6,1,0.4,0
4,J.Hart o18.5 Pts+Rebs,JoeDellera,-100,0.5,1.0,0,New York Knicks,J.Hart,Cleveland Cavaliers,0,0.5,N,0.3333333333333333,0,0.6,1,0.4,0
5,X.Tillman o10.5 Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,0,Memphis Grizzlies,X.Tillman,Los Angeles Lakers,1,0.9999999999999996,N,0.24242424242424243,0,0.6,1,0.4,0
6,L.James o9.5 Rebs,JoeDellera,-128,0.5,0.890625,0,Los Angeles Lakers,L.James,Memphis Grizzlies,0,0.390625,Y,0.29508196721311475,0,0.8,1,0.5,0
7,K.Lowry o8.5 Pts,PropBomb,-110,1.1,2.1,0,Miami Heat,K.Lowry,Milwaukee Bucks,0,1.0,Y,0.6129032258064516,1,0.4,0,0.5,0
8,J.Butler u29.5 Pts,charliedisturco,-112,1.12,2.12,0,Miami Heat,J.Butler,Milwaukee Bucks,0,1.0,N,0.7887323943661971,1,0.2,0,0.4,0
9,C.Martin o14.5 Pts+Rebs,HPBasketball,-110,0.21,0.4009090909090909,0,Miami Heat,C.Martin,Milwaukee Bucks,0,0.1909090909090909,N,0.4358974358974359,0,0.8,1,0.5,0
10,S.Curry o5.5 Ast,The_Oddsmaker,100,1.0,2.0,0,Golden State Warriors,S.Curry,Sacramento Kings,0,1.0,Y,0.5409836065573771,1,0.4,0,0.5,0
11,D.Fox o10.5 Rebs+Ast,VegasRefund,-135,1.35,2.35,0,Sacramento Kings,D.Fox,Golden State Warriors,1,1.0,Y,0.48717948717948717,0,0.8,1,0.7,1
12,S.Curry o5.5 Ast,charliedisturco,-105,1.05,2.05,0,Golden State Warriors,S.Curry,Sacramento Kings,0,0.9999999999999998,Y,0.5409836065573771,1,0.4,0,0.5,0
13,D.Fox o35.5 Pts+Rebs+Ast,ChrisRaybon,-121,1.0,1.8264462809917357,0,Sacramento Kings,D.Fox,Golden State Warriors,1,0.8264462809917354,Y,0.5512820512820513,1,1.0,1,0.9,1
14,A.Wiggins Double-Double (Yes),GDAWG5000,1025,0.1,1.125,0,Golden State Warriors,A.Wiggins,Sacramento Kings,0,1.025,N,0.07142857142857142,0,0.0,0,0.1,0
15,K.Looney o15.5 Rebs+Ast,HPBasketball,-100,0.2,0.4,0,Golden State Warriors,K.Looney,Sacramento Kings,0,0.2,Y,0.21839080459770116,0,0.6,1,0.4,0
