,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,R.Williams o9.5 Pts+Rebs+Ast,AnthonyDabbundo,-115,1.15,2.1499999999999995,0,Boston Celtics,R.Williams,Philadelphia 76ers,0,0.9999999999999996,Y,0.8936170212765957,1,0.4,0,0.7,1
1,G.Niang u6.5 Pts+Rebs,PropBomb,-130,1.3,2.3,0,Philadelphia 76ers,G.Niang,Boston Celtics,1,0.9999999999999998,Y,0.32954545454545453,0,0.6,1,0.6,1
2,R.Williams o9.5 Pts+Rebs+Ast,ChrisRaybon,-115,1.0,1.869565217391304,0,Boston Celtics,R.Williams,Philadelphia 76ers,0,0.8695652173913042,Y,0.8936170212765957,1,0.4,0,0.7,1
3,R.Williams o9.5 Pts+Rebs+Ast,SBK5065,-115,1.15,2.1499999999999995,0,Boston Celtics,R.Williams,Philadelphia 76ers,0,0.9999999999999996,Y,0.8936170212765957,1,0.4,0,0.7,1
4,J.Embiid o10.5 Rebs,VegasRefund,-125,1.25,2.25,0,Philadelphia 76ers,J.Embiid,Boston Celtics,1,1.0,N,0.44594594594594594,0,0.4,0,0.4,0
5,M.Brogdon o21.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,0,Boston Celtics,M.Brogdon,Philadelphia 76ers,0,0.9999999999999996,Y,0.6075949367088608,1,0.8,1,0.8,1
6,J.Brown u25.5 Pts,JoeDellera,-125,1.0,1.8,0,Boston Celtics,J.Brown,Philadelphia 76ers,0,0.8,Y,0.4430379746835443,0,1.0,1,0.7,1
7,A.Gordon u20.5 Pts+Rebs,PropBomb,-121,1.21,2.21,0,Denver Nuggets,A.Gordon,Phoenix Suns,0,1.0,Y,0.4810126582278481,0,1.0,1,0.6,1
8,K.Durant o15.5 Rebs+Ast,charliedisturco,-104,1.04,2.04,0,Phoenix Suns,K.Durant,Denver Nuggets,1,1.0,N,0.2631578947368421,0,0.6,1,0.4,0
9,N.Jokic o13.5 Rebs,SBK5065,100,0.5,1.0,0,Denver Nuggets,N.Jokic,Phoenix Suns,0,0.5,N,0.2875,0,0.4,0,0.4,0
10,K.Durant o30.5 Pts,VegasRefund,-115,1.15,2.1499999999999995,0,Phoenix Suns,K.Durant,Denver Nuggets,1,0.9999999999999996,N,0.3157894736842105,0,0.4,0,0.4,0
11,A.Gordon u22.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,0,Denver Nuggets,A.Gordon,Phoenix Suns,0,0.9999999999999996,Y,0.43037974683544306,0,1.0,1,0.7,1
