,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,S.Bey o24.5 Pts,SBK5065,380,0.2,0.96,25.188,Detroit Pistons,S.Bey,New York Knicks,0,0.76,N,0.23076923076923078,0,0.2,0,0.2,0
1,C.Payne o19.5 Pts,SBK5065,230,0.58,1.914,25.188,Phoenix Suns,C.Payne,Orlando Magic,0,1.334,Y,0.2,0,0.4,0,0.2,0
2,J.Tatum o3.5 3pt M,JoeMetz,136,1.0,2.3600000000000003,3.8945,Boston Celtics,J.Tatum,Denver Nuggets,1,1.3600000000000003,N,0.4166666666666667,0,0.4,0,0.5,0
3,C.Payne u7.5 Ast,SBK5065,115,0.58,1.247,25.188,Phoenix Suns,C.Payne,Orlando Magic,0,0.6670000000000001,Y,0.9,1,0.8,1,0.9,1
4,A.Pokusevski o19.5 Pts+Rebs,SBK5065,110,0.5,1.05,25.188,Oklahoma City Thunder,A.Pokusevski,Toronto Raptors,1,0.55,N,0.3,0,0.4,0,0.3,0
5,N.Jokic o8.5 Ast,SBK5065,100,1.0,2.0,25.188,Denver Nuggets,N.Jokic,Boston Celtics,0,1.0,N,0.5833333333333334,1,0.6,1,0.6,1
6,N.Jokic o11.5 Rebs,SBK5065,100,0.5,1.0,25.188,Denver Nuggets,N.Jokic,Boston Celtics,0,0.5,N,0.4166666666666667,0,0.2,0,0.4,0
7,K.Caldwell-Pope u10.5 Pts,SBK5065,100,0.5,1.0,25.188,Denver Nuggets,K.Caldwell-Pope,Boston Celtics,0,0.5,N,0.2727272727272727,0,0.0,0,0.2,0
8,M.Smart u12.5 Pts,SBK5065,-105,0.5,0.9761904761904762,25.188,Boston Celtics,M.Smart,Denver Nuggets,1,0.4761904761904761,Y,0.6666666666666666,1,0.6,1,0.7,1
9,M.Beauchamp o12.5 Pts,JoeDellera,-107,0.25,0.4836448598130841,-3.011,Milwaukee Bucks,M.Beauchamp,San Antonio Spurs,0,0.233644859813084,N,0.2222222222222222,0,0.4,0,0.2222222222222222,0
10,J.Giddey u27.5 Pts+Rebs+Ast,JoeDellera,-108,0.75,1.4444444444444446,-3.011,Oklahoma City Thunder,J.Giddey,Toronto Raptors,1,0.6944444444444446,N,0.5555555555555556,1,0.6,1,0.5555555555555556,1
11,J.Brunson o19.5 Pts,PropBomb,-108,1.0,1.925925925925926,17.9,New York Knicks,J.Brunson,Detroit Pistons,1,0.925925925925926,Y,0.5833333333333334,1,0.8,1,0.7,1
12,J.Giddey u27.5 Pts+Rebs+Ast,SBK5065,-108,0.54,1.04,25.188,Oklahoma City Thunder,J.Giddey,Toronto Raptors,1,0.5,N,0.5555555555555556,1,0.6,1,0.5555555555555556,1
13,O.Anunoby u20.5 Pts,SBK5065,-108,0.5,0.962962962962963,25.188,Toronto Raptors,O.Anunoby,Oklahoma City Thunder,0,0.462962962962963,Y,0.7692307692307693,1,0.4,0,0.7,1
14,C.Payne o15.5 Pts,SBK5065,-108,0.5,0.962962962962963,25.188,Phoenix Suns,C.Payne,Orlando Magic,0,0.462962962962963,Y,0.2,0,0.4,0,0.2,0
15,J.Giddey u27.5 Pts+Rebs+Ast,PropBetGuy,-110,1.1,2.1,-11.4,Oklahoma City Thunder,J.Giddey,Toronto Raptors,1,1.0,N,0.5555555555555556,1,0.6,1,0.5555555555555556,1
16,J.Giddey u7.5 Rebs,SBK5065,-110,0.55,1.05,25.188,Oklahoma City Thunder,J.Giddey,Toronto Raptors,1,0.5,N,0.5555555555555556,1,0.6,1,0.5555555555555556,1
17,D.Bane o31.5 Pts+Rebs+Ast,SBK5065,-110,0.5,0.9545454545454546,25.188,Memphis Grizzlies,D.Bane,Minnesota Timberwolves,1,0.4545454545454546,Y,0.5833333333333334,1,0.6,1,0.7,1
18,K.Love o17.5 Pts+Rebs,SBK5065,-110,0.55,1.05,25.188,Cleveland Cavaliers,K.Love,Golden State Warriors,0,0.5,N,0.4166666666666667,0,0.6,1,0.4,0
19,D.Fox o35.5 Pts+Rebs+Ast,SBK5065,-110,0.5,0.9545454545454546,25.188,Sacramento Kings,D.Fox,Los Angeles Lakers,0,0.4545454545454546,Y,0.6,1,0.6,1,0.6,1
20,S.Curry o40.5 Pts+Rebs+Ast,cowhitchurch,-114,0.5,0.9385964912280702,0.0,Golden State Warriors,S.Curry,Cleveland Cavaliers,1,0.4385964912280702,Y,0.8181818181818182,1,1.0,1,0.8,1
21,B.Lopez u7.5 Rebs,JoeDellera,-115,0.17,0.3178260869565217,-3.011,Milwaukee Bucks,B.Lopez,San Antonio Spurs,0,0.1478260869565217,Y,0.6666666666666666,1,0.6,1,0.6,1
22,O.Anunoby u30.5 Pts+Rebs+Ast,SBK5065,-115,0.5,0.934782608695652,25.188,Toronto Raptors,O.Anunoby,Oklahoma City Thunder,0,0.434782608695652,Y,0.7692307692307693,1,0.4,0,0.7,1
23,S.Barnes u8.5 Rebs,SBK5065,-115,0.5,0.934782608695652,25.188,Toronto Raptors,S.Barnes,Oklahoma City Thunder,0,0.434782608695652,Y,0.75,1,0.6,1,0.7,1
24,F.VanVleet u23.5 Pts,SBK5065,-115,0.5,0.934782608695652,25.188,Toronto Raptors,F.VanVleet,Oklahoma City Thunder,0,0.434782608695652,Y,0.6,1,0.4,0,0.6,1
25,N.Jokic o0.5 3pt M,SBK5065,-115,0.5,0.934782608695652,25.188,Denver Nuggets,N.Jokic,Boston Celtics,0,0.434782608695652,Y,0.5833333333333334,1,0.6,1,0.5,0
26,R.Gobert o11.5 Rebs,SBK5065,-115,0.58,1.0843478260869563,25.188,Minnesota Timberwolves,R.Gobert,Memphis Grizzlies,0,0.5043478260869564,N,0.5454545454545454,1,0.4,0,0.5,0
27,J.Morant u30.5 Pts,SBK5065,-115,0.5,0.934782608695652,25.188,Memphis Grizzlies,J.Morant,Minnesota Timberwolves,1,0.434782608695652,Y,0.5833333333333334,1,0.8,1,0.7,1
28,S.Curry o28.5 Pts,SBK5065,-115,0.5,0.934782608695652,25.188,Golden State Warriors,S.Curry,Cleveland Cavaliers,1,0.434782608695652,Y,0.8181818181818182,1,0.8,1,0.8,1
29,D.Booker o34.5 Pts+Ast,SBK5065,-115,0.58,1.0843478260869563,25.188,Phoenix Suns,D.Booker,Orlando Magic,0,0.5043478260869564,N,0.5,0,0.2,0,0.4,0
30,B.Lopez u7.5 Rebs,SBK5065,-115,0.5,0.934782608695652,25.188,Milwaukee Bucks,B.Lopez,San Antonio Spurs,0,0.434782608695652,Y,0.6666666666666666,1,0.6,1,0.6,1
31,K.Johnson o31.5 Pts+Rebs+Ast,JoeMetz,-118,1.0,1.847457627118644,3.8945,San Antonio Spurs,K.Johnson,Milwaukee Bucks,1,0.847457627118644,Y,0.6666666666666666,1,0.6,1,0.6,1
32,N.Jokic o42.5 Pts+Rebs+Ast,JoeDellera,-120,1.0,1.8333333333333333,-3.011,Denver Nuggets,N.Jokic,Boston Celtics,0,0.8333333333333333,N,0.4166666666666667,0,0.2,0,0.4,0
33,S.Curry o40.5 Pts+Rebs+Ast,JoeMetz,-120,1.0,1.8333333333333333,3.8945,Golden State Warriors,S.Curry,Cleveland Cavaliers,1,0.8333333333333333,Y,0.8181818181818182,1,1.0,1,0.8,1
34,D.Bane o22.5 Pts,PropBetGuy,-120,1.0,1.8333333333333333,-11.4,Memphis Grizzlies,D.Bane,Minnesota Timberwolves,1,0.8333333333333333,Y,0.5833333333333334,1,0.6,1,0.7,1
35,S.Curry o40.5 Pts+Rebs+Ast,PropBetGuy,-120,1.0,1.8333333333333333,-11.4,Golden State Warriors,S.Curry,Cleveland Cavaliers,1,0.8333333333333333,Y,0.8181818181818182,1,1.0,1,0.8,1
36,C.Boucher u17.5 Pts+Rebs,SBK5065,-120,0.6,1.1,25.188,Toronto Raptors,C.Boucher,Oklahoma City Thunder,0,0.5000000000000001,N,0.7,1,0.6,1,0.7,1
37,J.Brown u3.5 Ast,SBK5065,-120,0.6,1.1,25.188,Boston Celtics,J.Brown,Denver Nuggets,1,0.5000000000000001,N,0.6666666666666666,1,0.8,1,0.6,1
38,A.Edwards o22.5 Pts,SBK5065,-120,0.5,0.9166666666666669,25.188,Minnesota Timberwolves,A.Edwards,Memphis Grizzlies,0,0.4166666666666668,Y,0.5384615384615384,1,0.4,0,0.5,0
39,D.Bane o22.5 Pts,SBK5065,-120,0.5,0.9166666666666669,25.188,Memphis Grizzlies,D.Bane,Minnesota Timberwolves,1,0.4166666666666668,Y,0.5833333333333334,1,0.6,1,0.7,1
40,S.Curry o40.5 Pts+Rebs+Ast,SBK5065,-120,0.5,0.9166666666666669,25.188,Golden State Warriors,S.Curry,Cleveland Cavaliers,1,0.4166666666666668,Y,0.8181818181818182,1,1.0,1,0.8,1
41,J.Allen o26.5 Pts+Rebs+Ast,SBK5065,-120,0.6,1.1,25.188,Cleveland Cavaliers,J.Allen,Golden State Warriors,0,0.5000000000000001,N,0.5833333333333334,1,0.8,1,0.7,1
42,K.Thompson o17.5 Pts,SBK5065,-120,0.6,1.1,25.188,Golden State Warriors,K.Thompson,Cleveland Cavaliers,1,0.5000000000000001,N,0.4,0,0.4,0,0.4,0
43,R.Barrett u21.5 Pts,SBK5065,-120,0.6,1.1,25.188,New York Knicks,R.Barrett,Detroit Pistons,1,0.5000000000000001,N,0.5833333333333334,1,0.2,0,0.5,0
44,J.Randle u21.5 Pts,SBK5065,-120,0.5,0.9166666666666669,25.188,New York Knicks,J.Randle,Detroit Pistons,1,0.4166666666666668,Y,0.5833333333333334,1,0.4,0,0.6,1
45,N.Jokic o10.5 Rebs,PropBetGuy,-124,1.24,2.24,-11.4,Denver Nuggets,N.Jokic,Boston Celtics,0,1.0000000000000002,N,0.4166666666666667,0,0.2,0,0.4,0
46,F.Wagner u4.5 Rebs,SBK5065,-124,1.0,1.806451612903225,25.188,Orlando Magic,F.Wagner,Phoenix Suns,1,0.8064516129032255,N,0.5384615384615384,1,0.6,1,0.6,1
47,D.Sabonis o5.5 Ast,JoeDellera,-125,0.4,0.7200000000000001,-3.011,Sacramento Kings,D.Sabonis,Los Angeles Lakers,0,0.32,Y,0.7272727272727273,1,1.0,1,0.8,1
48,D.Sabonis o5.5 Ast,JoeDellera,-128,0.39,0.6946875,-3.011,Sacramento Kings,D.Sabonis,Los Angeles Lakers,0,0.3046875,Y,0.7272727272727273,1,1.0,1,0.8,1
49,B.Brown o2.5 Ast,PropBomb,-129,1.0,1.7751937984496124,17.9,Denver Nuggets,B.Brown,Boston Celtics,0,0.7751937984496124,Y,0.9166666666666666,1,1.0,1,1.0,1
50,D.Russell u6.5 Ast,SBK5065,-139,0.7,1.2035971223021582,25.188,Minnesota Timberwolves,D.Russell,Memphis Grizzlies,0,0.5035971223021583,N,0.5384615384615384,1,0.6,1,0.5,0
51,J.Brunson u1.5 3pt M,ChicagoFlow,-143,1.43,2.43,-8.95,New York Knicks,J.Brunson,Detroit Pistons,1,1.0000000000000002,N,0.5833333333333334,1,0.6,1,0.6,1
