,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Ingram o5.5 Rebs,SBK5065,-133,0.67,1.173759398496241,0.0,New Orleans Pelicans,B.Ingram,Memphis Grizzlies,1,0.5037593984962409,N,0.4,0,0.4,0,0.4,0
1,J.Morant o13.5 Rebs+Ast,JoeMetz,100,1.0,2.0,0.0,Memphis Grizzlies,J.Morant,New Orleans Pelicans,0,1.0,N,0.46153846153846156,0,0.6,1,0.6,1
2,J.Valanciunas u27.5 Pts+Rebs+Ast,JoeDellera,-119,0.3,0.5521008403361345,-4.475500000000002,New Orleans Pelicans,J.Valanciunas,Memphis Grizzlies,1,0.2521008403361345,Y,0.6428571428571429,1,0.8,1,0.7,1
3,L.Doncic u32.5 Pts,SBK5065,-106,0.53,1.03,20.7116,Dallas Mavericks,L.Doncic,Los Angeles Clippers,1,0.5,N,0.3076923076923077,0,0.4,0,0.3,0
4,L.Doncic u9.5 Rebs,SBK5065,-110,0.55,1.05,20.7116,Dallas Mavericks,L.Doncic,Los Angeles Clippers,1,0.5,N,0.6153846153846154,1,0.6,1,0.6,1
5,J.Wall u7.5 Rebs+Ast,PropBetGuy,-130,1.3,2.3,0.0,Los Angeles Clippers,J.Wall,Dallas Mavericks,0,0.9999999999999998,N,0.5454545454545454,1,0.2,0,0.5,0
6,J.Randle o8.5 Rebs,SBK5065,-120,0.6,1.1,0.0,New York Knicks,J.Randle,Utah Jazz,0,0.5000000000000001,N,0.5714285714285714,1,0.4,0,0.6,1
7,J.Clarkson o7.5 Rebs+Ast,JoeDellera,-130,1.0,1.7692307692307692,0.0,Utah Jazz,J.Clarkson,New York Knicks,1,0.7692307692307692,N,0.8125,1,0.6,1,0.8,1
8,L.Markkanen o20.5 Pts,PropBetGuy,-105,1.05,2.05,0.0,Utah Jazz,L.Markkanen,New York Knicks,1,0.9999999999999998,N,0.5,0,0.4,0,0.5,0
9,K.Durant o30.5 Pts,charliedisturco,-110,0.72,1.3745454545454543,-12.055,Brooklyn Nets,K.Durant,Sacramento Kings,0,0.6545454545454543,N,0.4666666666666667,0,0.2,0,0.3,0
10,D.Fox o23.5 Pts,charliedisturco,-125,0.75,1.35,-12.055,Sacramento Kings,D.Fox,Brooklyn Nets,1,0.6000000000000001,N,0.5833333333333334,1,0.4,0,0.5,0
11,D.Fox o24.5 Pts,JoeMetz,-110,1.1,2.1,0.0,Sacramento Kings,D.Fox,Brooklyn Nets,1,1.0,N,0.5833333333333334,1,0.4,0,0.5,0
12,K.Huerter o2.5 3pt M,JoeDellera,-130,0.75,1.3269230769230769,-4.475500000000002,Sacramento Kings,K.Huerter,Brooklyn Nets,1,0.5769230769230769,Y,0.7692307692307693,1,0.8,1,0.8,1
13,J.Hart u11.5 Pts,SBK5065,-115,0.58,1.0843478260869563,0.0,Portland Trail Blazers,J.Hart,San Antonio Spurs,1,0.5043478260869564,Y,0.7857142857142857,1,0.6,1,0.8,1
14,D.Lillard o25.5 Pts,JoeMetz,-115,1.15,2.1499999999999995,0.0,Portland Trail Blazers,D.Lillard,San Antonio Spurs,1,0.9999999999999996,N,0.5555555555555556,1,0.4,0,0.5555555555555556,1
15,L.Doncic o24.5 Pts,thepromoguy123_,170,1.0,2.7,3.09999,Dallas Mavericks,L.Doncic,Los Angeles Clippers,1,1.7000000000000002,Y,0.8461538461538461,1,0.6,1,0.8,1
16,J.Morant o24.5 Pts,thepromoguy123_,-120,1.0,1.8333333333333333,3.09999,Memphis Grizzlies,J.Morant,New Orleans Pelicans,0,0.8333333333333333,Y,0.6153846153846154,1,0.8,1,0.6,1
17,K.Durant o29.5 Pts,thepromoguy123_,270,1.0,3.7,3.09999,Brooklyn Nets,K.Durant,Sacramento Kings,0,2.7,N,0.4666666666666667,0,0.2,0,0.3,0
