,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Robinson u8.5 Rebs,SBK5065,-115,0.5,0.934782608695652,15.297,New York Knicks,M.Robinson,New Orleans Pelicans,1,0.4347826086956521,N,0.45,0,0.4,0,0.4,0
1,B.Ingram u4.5 Ast,SBK5065,115,0.5,1.075,0.0,New Orleans Pelicans,B.Ingram,New York Knicks,0,0.575,Y,0.5,0,0.8,1,0.6,1
2,R.Barrett u18.5 Pts,JoeMetz,-125,1.25,2.25,2.681,New York Knicks,R.Barrett,New Orleans Pelicans,1,1.0,N,0.45454545454545453,0,0.6,1,0.6,1
3,J.Randle u35.5 Pts+Rebs,MrTuttle05,-120,1.2,2.2,-0.2999999999999998,New York Knicks,J.Randle,New Orleans Pelicans,1,1.0000000000000002,Y,0.46774193548387094,0,0.4,0,0.4,0
4,J.Jackson u7.5 Rebs,SBK5065,-105,0.53,1.0347619047619048,15.297,Memphis Grizzlies,J.Jackson,Denver Nuggets,1,0.5047619047619047,Y,0.6190476190476191,1,0.6,1,0.6,1
5,N.Jokic u24.5 Pts,PropBetGuy,-114,1.14,2.14,-11.260000000000002,Denver Nuggets,N.Jokic,Memphis Grizzlies,0,0.9999999999999998,Y,0.5094339622641509,1,0.6,1,0.6,1
6,M.Porter o3.5 3pt M,GDAWG5000,160,0.25,0.65,0.996,Denver Nuggets,M.Porter,Memphis Grizzlies,0,0.4,N,0.38636363636363635,0,0.6,1,0.5,0
7,M.Porter o3.5 3pt M,JoeDellera,160,0.5,1.3,-7.630599999999998,Denver Nuggets,M.Porter,Memphis Grizzlies,0,0.8,N,0.38636363636363635,0,0.6,1,0.5,0
8,M.Porter o4.5 3pt M,JoeDellera,380,0.15,0.72,0.0,Denver Nuggets,M.Porter,Memphis Grizzlies,0,0.57,N,0.20454545454545456,0,0.6,1,0.4,0
9,J.Embiid o3.5 Ast,SBK5065,-125,1.0,1.8,15.297,Philadelphia 76ers,J.Embiid,Boston Celtics,1,0.8,Y,0.5531914893617021,1,0.8,1,0.6,1
10,J.Embiid o4.5 Ast,SBK5065,155,0.35,0.8924999999999998,0.0,Philadelphia 76ers,J.Embiid,Boston Celtics,1,0.5424999999999999,Y,0.425531914893617,0,0.6,1,0.4,0
11,R.Williams o16.5 Pts+Rebs,SBK5065,-111,0.56,1.0645045045045047,0.0,Boston Celtics,R.Williams,Philadelphia 76ers,0,0.5045045045045047,Y,0.56,1,0.6,1,0.7,1
12,P.Tucker o0.5 3pt M,GDAWG5000,-115,0.57,1.0656521739130431,0.996,Philadelphia 76ers,P.Tucker,Boston Celtics,1,0.4956521739130434,Y,0.5263157894736842,1,0.6,1,0.7,1
13,J.Embiid o3.5 Ast,JoeDellera,-125,0.35,0.63,0.0,Philadelphia 76ers,J.Embiid,Boston Celtics,1,0.28,Y,0.5531914893617021,1,0.8,1,0.6,1
