,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Schroder o14.5 Pts,SBK5065,-110,0.55,1.05,12.0605,Los Angeles Lakers,D.Schroder,Memphis Grizzlies,0,0.5,N,0.3333333333333333,0,0.2,0,0.3,0
1,J.Vanderbilt o0.5 3pt M,GDAWG5000,240,0.5,1.7,4.3927,Los Angeles Lakers,J.Vanderbilt,Memphis Grizzlies,0,1.2,N,0.16666666666666666,0,0.2,0,0.16666666666666666,0
2,D.Schroder o14.5 Pts,JoeDellera,-110,0.4,0.7636363636363637,-11.1303,Los Angeles Lakers,D.Schroder,Memphis Grizzlies,0,0.3636363636363636,N,0.3333333333333333,0,0.2,0,0.3,0
3,A.Davis o12.5 Rebs,JoeDellera,-119,0.75,1.380252100840336,0.0,Los Angeles Lakers,A.Davis,Memphis Grizzlies,0,0.6302521008403361,Y,0.5,0,0.6,1,0.7,1
4,S.Bey u10.5 Pts,SBK5065,-110,0.55,1.05,12.0605,Atlanta Hawks,S.Bey,Washington Wizards,1,0.5,N,0.4,0,0.4,0,0.4,0
5,P.Siakam u24.5 Pts,PropBomb,-115,1.15,2.1499999999999995,0.4534000000000007,Toronto Raptors,P.Siakam,Chicago Bulls,1,0.9999999999999996,Y,0.49056603773584906,0,0.2,0,0.3,0
6,J.Poeltl o23.5 Pts+Rebs+Ast,JoeMetz,-105,1.05,2.05,-0.1089999999999999,Toronto Raptors,J.Poeltl,Chicago Bulls,1,0.9999999999999998,N,0.5714285714285714,1,0.8,1,0.5714285714285714,1
7,J.Williams o3.5 Ast,SBK5065,-110,0.55,1.05,12.0605,Oklahoma City Thunder,J.Williams,Sacramento Kings,1,0.5,Y,0.23255813953488372,0,0.6,1,0.4,0
8,L.Dort o2.5 3pt M,JoeMetz,165,1.0,2.65,-0.1089999999999999,Oklahoma City Thunder,L.Dort,Sacramento Kings,1,1.65,N,0.3888888888888889,0,0.2,0,0.4,0
10,N.Jokic o0.5 3pt M,GDAWG5000,-105,0.52,1.0152380952380953,4.3927,Denver Nuggets,N.Jokic,Houston Rockets,0,0.4952380952380952,N,0.5454545454545454,1,0.2,0,0.2,0
11,M.Turner o27.5 Pts+Rebs,PropBetGuy,-120,1.2,2.2,-5.810000000000001,Indiana Pacers,M.Turner,Dallas Mavericks,0,1.0000000000000002,Y,0.4716981132075472,0,0.6,1,0.6,1
12,T.Haliburton Double-Double (Yes),PropBomb,118,1.0,2.18,0.4534000000000007,Indiana Pacers,T.Haliburton,Dallas Mavericks,0,1.1799999999999995,N,0.5490196078431373,1,0.6,1,0.5,0
13,T.Horton-Tucker o11.5 Rebs+Ast,JoeMetz,105,1.0,2.05,-0.1089999999999999,Utah Jazz,T.Horton-Tucker,San Antonio Spurs,1,1.0499999999999998,N,0.10204081632653061,0,0.4,0,0.3,0
14,K.Johnson u23.5 Pts,JoeDellera,-115,0.4,0.7478260869565218,-11.1303,San Antonio Spurs,K.Johnson,Utah Jazz,0,0.3478260869565217,N,0.6181818181818182,1,0.6,1,0.7,1
15,M.Thybulle o1.5 Stl,SBK5065,105,1.0,2.05,12.0605,Portland Trail Blazers,M.Thybulle,Golden State Warriors,0,1.0499999999999998,N,0.6,1,0.6,1,0.6,1
16,D.DiVincenzo o11.5 Pts,SBK5065,-110,0.55,1.05,0.0,Golden State Warriors,D.DiVincenzo,Portland Trail Blazers,1,0.5,Y,0.36538461538461536,0,0.6,1,0.7,1
17,M.Thybulle o1.5 Stl,PropBomb,105,1.0,2.05,0.4534000000000007,Portland Trail Blazers,M.Thybulle,Golden State Warriors,0,1.0499999999999998,N,0.6,1,0.6,1,0.6,1
18,A.Edwards u38.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,2.13,-5.810000000000001,Minnesota Timberwolves,A.Edwards,Los Angeles Clippers,0,1.0,Y,0.59375,1,0.6,1,0.7,1
19,R.Gobert o15.5 Rebs,JoeDellera,450,0.15,0.825,-11.1303,Minnesota Timberwolves,R.Gobert,Los Angeles Clippers,0,0.6749999999999999,N,0.19230769230769232,0,0.2,0,0.1,0
20,R.Gobert o13.5 Rebs,JoeDellera,200,0.25,0.75,0.0,Minnesota Timberwolves,R.Gobert,Los Angeles Clippers,0,0.5,N,0.3076923076923077,0,0.4,0,0.4,0
21,R.Gobert o11.5 Rebs,JoeDellera,104,1.0,2.04,0.0,Minnesota Timberwolves,R.Gobert,Los Angeles Clippers,0,1.04,N,0.5192307692307693,1,0.4,0,0.4,0
