,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Murphy o15.5 Pts,SBK5065,-120,0.6,1.1,10.0406,New Orleans Pelicans,T.Murphy,Denver Nuggets,1,0.5000000000000001,N,0.42857142857142855,0,0.8,1,0.6,1
1,K.Caldwell-Pope o12.5 Pts+Rebs+Ast,JoeDellera,-130,0.6,1.0615384615384615,-4.4118,Denver Nuggets,K.Caldwell-Pope,New Orleans Pelicans,0,0.4615384615384615,N,0.7272727272727273,1,0.0,0,0.5,0
2,N.Jokic Yes Triple-Double,JoeDellera,330,0.15,0.6449999999999999,-4.4118,Denver Nuggets,N.Jokic,New Orleans Pelicans,0,0.4949999999999999,N,0.15,0,0.0,0,0.0,0
3,N.Jokic o43.5 Pts+Rebs+Ast,JoeDellera,-113,0.5,0.9424778761061948,-4.4118,Denver Nuggets,N.Jokic,New Orleans Pelicans,0,0.4424778761061948,Y,0.4,0,0.4,0,0.4,0
4,J.Murray o19.5 Pts,JoeMetz,-115,1.15,2.1499999999999995,-20.84,Denver Nuggets,J.Murray,New Orleans Pelicans,0,0.9999999999999996,N,0.42105263157894735,0,0.8,1,0.6,1
5,T.Murphy o2.5 3pt M,JoeMetz,-120,1.2,2.2,-20.84,New Orleans Pelicans,T.Murphy,Denver Nuggets,1,1.0000000000000002,N,0.5714285714285714,1,0.4,0,0.5,0
6,Z.Williamson o38.5 Pts+Rebs+Ast,JoeMetz,-103,1.03,2.03,-20.84,New Orleans Pelicans,Z.Williamson,Denver Nuggets,1,0.9999999999999998,N,0.4444444444444444,0,0.6,1,0.4,0
7,D.Ayton o17.5 Pts,JoeDellera,-110,0.5,0.9545454545454546,-4.4118,Phoenix Suns,D.Ayton,San Antonio Spurs,0,0.4545454545454546,Y,0.3333333333333333,0,0.6,1,0.4,0
8,M.Robinson o8.5 Rebs,OldManWhoBets,-110,1.0,1.9090909090909087,0.0,New York Knicks,M.Robinson,Cleveland Cavaliers,1,0.9090909090909088,Y,0.3125,0,0.6,1,0.4,0
9,B.Beal o5.5 Ast,SBK5065,-115,0.58,1.0843478260869563,0.0,Washington Wizards,B.Beal,Los Angeles Lakers,1,0.5043478260869564,N,0.5,0,0.4,0,0.4,0
10,K.Porzingis u9.5 Rebs,JoeMetz,-120,1.2,2.2,-20.84,Washington Wizards,K.Porzingis,Los Angeles Lakers,1,1.0000000000000002,Y,0.6521739130434783,1,0.6,1,0.7,1
11,D.Fox o31.5 Pts+Rebs+Ast,SBK5065,-120,0.6,1.1,10.0406,Sacramento Kings,D.Fox,Chicago Bulls,1,0.5000000000000001,N,0.5714285714285714,1,0.0,0,0.3,0
12,D.Sabonis u18.5 Pts,SBK5065,-110,0.55,1.05,10.0406,Sacramento Kings,D.Sabonis,Chicago Bulls,1,0.5,Y,0.6363636363636364,1,0.8,1,0.9,1
13,D.Sabonis o35.5 Pts+Rebs+Ast,JoeDellera,-115,1.0,1.869565217391304,-4.4118,Sacramento Kings,D.Sabonis,Chicago Bulls,1,0.869565217391304,Y,0.36363636363636365,0,0.4,0,0.2,0
