,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Randle o2.5 3pt M,SBK5065,-130,0.65,1.15,0,New York Knicks,J.Randle,Milwaukee Bucks,1,0.4999999999999999,N,0.4878048780487805,0,0.6,1,0.7,1
1,M.Robinson o17.5 Pts+Rebs,SBK5065,-120,1.0,1.8333333333333333,0,New York Knicks,M.Robinson,Milwaukee Bucks,1,0.8333333333333333,N,0.5151515151515151,1,0.6,1,0.5,0
2,B.Portis o8.5 Rebs,PropBetGuy,-115,1.15,2.1499999999999995,0,Milwaukee Bucks,B.Portis,New York Knicks,0,0.9999999999999996,N,0.725,1,0.8,1,0.8,1
3,J.Randle u26.5 Pts,PropBetGuy,-110,1.0,1.9090909090909087,0,New York Knicks,J.Randle,Milwaukee Bucks,1,0.9090909090909088,Y,0.6097560975609756,1,0.4,0,0.2,0
4,J.Randle u41.5 Pts+Rebs+Ast,GreenDotDaily,-110,1.0,1.9090909090909087,0,New York Knicks,J.Randle,Milwaukee Bucks,1,0.9090909090909088,N,0.6097560975609756,1,0.2,0,0.1,0
5,J.Randle u42.5 Pts+Rebs+Ast,JoeDellera,-112,0.5,0.9464285714285714,0,New York Knicks,J.Randle,Milwaukee Bucks,1,0.4464285714285714,N,0.6829268292682927,1,0.2,0,0.1,0
6,J.Randle u41.5 Pts+Rebs+Ast,JoeDellera,-109,0.5,0.9587155963302753,0,New York Knicks,J.Randle,Milwaukee Bucks,1,0.4587155963302752,N,0.6097560975609756,1,0.2,0,0.1,0
7,D.Schroder o18.5 Pts,PropBetGuy,-115,1.15,2.1499999999999995,0,Los Angeles Lakers,D.Schroder,Denver Nuggets,0,0.9999999999999996,N,0.18518518518518517,0,0.6,1,0.3,0
8,N.Marshall o23.5 Pts+Rebs+Ast,PropBetGuy,-108,1.0,1.925925925925926,0,New Orleans Pelicans,N.Marshall,Washington Wizards,0,0.925925925925926,Y,0.23076923076923078,0,0.8,1,0.6,1
9,J.Valanciunas o16.5 Pts,PropBomb,-114,1.0,1.8771929824561404,0,New Orleans Pelicans,J.Valanciunas,Washington Wizards,0,0.8771929824561404,Y,0.24390243902439024,0,0.4,0,0.3,0
10,R.Hachimura o13.5 Pts,JoeDellera,-110,0.75,1.431818181818182,0,Washington Wizards,R.Hachimura,New Orleans Pelicans,1,0.6818181818181821,N,0.4,0,0.4,0,0.5,0
11,N.Marshall o23.5 Pts+Rebs+Ast,JoeDellera,-106,0.71,1.379811320754717,0,New Orleans Pelicans,N.Marshall,Washington Wizards,0,0.6698113207547169,Y,0.23076923076923078,0,0.8,1,0.6,1
12,M.Brogdon o14.5 Pts,PropBetGuy,-106,1.06,2.06,0,Boston Celtics,M.Brogdon,Chicago Bulls,1,1.0,N,0.45714285714285713,0,0.6,1,0.4,0
13,N.Vucevic o10.5 Rebs,JoeDellera,-125,0.4,0.7200000000000001,0,Chicago Bulls,N.Vucevic,Boston Celtics,0,0.32,Y,0.5365853658536586,1,1.0,1,0.8,1
14,N.Vucevic o10.5 Rebs,PropBetGuy,-125,1.0,1.8,0,Chicago Bulls,N.Vucevic,Boston Celtics,0,0.8,Y,0.5365853658536586,1,1.0,1,0.8,1
