,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Butler u6.5 Ast,PropBomb,-148,1.48,2.48,14.4072,Miami Heat,J.Butler,Boston Celtics,0,1.0,Y,0.6410256410256411,1,0.8,1,0.7,1
1,D.White u14.5 Pts,PropBomb,-127,1.27,2.27,0.0,Boston Celtics,D.White,Miami Heat,1,1.0,N,0.6792452830188679,1,0.6,1,0.6,1
2,D.White u14.5 Pts,SBK5065,-130,0.65,1.15,2.2453,Boston Celtics,D.White,Miami Heat,1,0.4999999999999999,N,0.6792452830188679,1,0.6,1,0.6,1
3,J.Butler u28.5 Pts,JoeDellera,-125,0.75,1.35,-1.8420999999999976,Miami Heat,J.Butler,Boston Celtics,0,0.6000000000000001,Y,0.8205128205128205,1,0.6,1,0.7,1
4,D.Robinson o7.5 Pts,JoeDellera,-132,0.5,0.8787878787878788,0.0,Miami Heat,D.Robinson,Boston Celtics,0,0.3787878787878788,Y,0.5,0,0.6,1,0.7,1
5,A.Horford o1.5 Stl+Blk,JoeDellera,-150,1.0,1.6666666666666663,0.0,Boston Celtics,A.Horford,Miami Heat,1,0.6666666666666665,N,1.0,1,1.0,1,1.0,1
6,C.Martin o2.5 3pt M,RenoJonny,145,1.0,2.45,-1.1,Miami Heat,C.Martin,Boston Celtics,0,1.4500000000000002,Y,0.1590909090909091,0,0.4,0,0.3,0
7,J.Butler u14.5 Rebs+Ast,MikeRandle,-120,1.0,1.8333333333333333,1.9108000000000005,Miami Heat,J.Butler,Boston Celtics,0,0.8333333333333335,Y,0.7692307692307693,1,0.8,1,0.7,1
8,J.Brown o2.5 3pt M,GDAWG5000,145,1.0,2.45,-3.9099999999999993,Boston Celtics,J.Brown,Miami Heat,1,1.4500000000000002,N,0.37777777777777777,0,0.2,0,0.2,0
9,A.Horford o9.5 Rebs,GDAWG5000,425,0.25,1.3125,0.0,Boston Celtics,A.Horford,Miami Heat,1,1.0625,N,0.16279069767441862,0,0.0,0,0.2,0
10,A.Horford o9.5 Rebs,charliedisturco,475,0.2,1.15,-0.7699999999999996,Boston Celtics,A.Horford,Miami Heat,1,0.9500000000000002,N,0.16279069767441862,0,0.0,0,0.2,0
11,B.Adebayo u30.5 Pts+Rebs+Ast,PropBetGuy,-110,1.1,2.1,6.91,Miami Heat,B.Adebayo,Boston Celtics,0,1.0,Y,0.37777777777777777,0,1.0,1,0.9,1
12,J.Tatum Triple-Double Yes,OverUnder985,850,0.5,4.75,-12.5,Boston Celtics,J.Tatum,Miami Heat,1,4.25,N,0.0196078431372549,0,0.0,0,0.0,0
