,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,G.Antetokounmpo o11.5 Rebs,JoeDellera,-130,1.0,1.7692307692307692,0,Milwaukee Bucks,G.Antetokounmpo,Miami Heat,1,0.7692307692307692,N,0.546875,1,0.4,0,0.4,0
1,G.Antetokounmpo o11.5 Rebs,SBK5065,-130,0.65,1.15,0,Milwaukee Bucks,G.Antetokounmpo,Miami Heat,1,0.4999999999999999,N,0.546875,1,0.4,0,0.4,0
2,T.Herro o19.5 Pts,PropBomb,-122,1.22,2.22,0,Miami Heat,T.Herro,Milwaukee Bucks,0,1.0000000000000002,N,0.5142857142857142,1,0.4,0,0.4,0
3,J.Holiday o6.5 Ast,VegasRefund,-125,1.25,2.25,0,Milwaukee Bucks,J.Holiday,Miami Heat,1,1.0,Y,0.6470588235294118,1,0.6,1,0.8,1
4,J.Butler u25.5 Pts,PropBetGuy,-120,1.2,2.2,0,Miami Heat,J.Butler,Milwaukee Bucks,0,1.0000000000000002,N,0.6119402985074627,1,0.4,0,0.4,0
5,N.Batum o2.5 3pt M,JoeDellera,440,0.15,0.81,0,Los Angeles Clippers,N.Batum,Phoenix Suns,0,0.66,N,0.22784810126582278,0,0.2,0,0.4,0
6,N.Batum o1.5 3pt M,SBK5065,110,0.5,1.05,0,Los Angeles Clippers,N.Batum,Phoenix Suns,0,0.55,N,0.3670886075949367,0,0.2,0,0.4,0
7,N.Batum o1.5 3pt M,GDAWG5000,110,0.5,1.05,0,Los Angeles Clippers,N.Batum,Phoenix Suns,0,0.55,N,0.3670886075949367,0,0.2,0,0.4,0
8,D.Booker o5.5 Ast,JoeMetz,112,0.98,2.0776,0,Phoenix Suns,D.Booker,Los Angeles Clippers,1,1.0976,N,0.42592592592592593,0,0.6,1,0.3,0
9,N.Jokic u22.5 Rebs+Ast,JoeDellera,-120,1.0,1.8333333333333333,0,Denver Nuggets,N.Jokic,Minnesota Timberwolves,1,0.8333333333333335,Y,0.6285714285714286,1,0.8,1,0.8,1
10,N.Jokic o1.5 3pt M,GDAWG5000,370,0.2,0.94,0,Denver Nuggets,N.Jokic,Minnesota Timberwolves,1,0.74,N,0.21428571428571427,0,0.0,0,0.1,0
