,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Fultz o0.5 3pt M,GDAWG5000,135,0.5,1.175,2.1476999999999995,Orlando Magic,M.Fultz,Charlotte Hornets,0,0.675,N,0.27906976744186046,0,0.6,1,0.5,0
1,P.Banchero o10.5 Rebs+Ast,JoeDellera,-135,0.8,1.3925925925925926,-10.5073,Orlando Magic,P.Banchero,Charlotte Hornets,0,0.5925925925925926,Y,0.45614035087719296,0,0.8,1,0.7,1
2,J.Tatum o29.5 Pts,charliedisturco,130,0.5,1.15,3.035,Boston Celtics,J.Tatum,Brooklyn Nets,1,0.6499999999999999,N,0.5666666666666667,1,0.4,0,0.5,0
3,J.Tatum o3.5 3pt M,GDAWG5000,185,0.5,1.425,2.1476999999999995,Boston Celtics,J.Tatum,Brooklyn Nets,1,0.925,N,0.38333333333333336,0,0.2,0,0.3,0
4,J.Grant u30.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,2.13,-0.5899999999999999,Portland Trail Blazers,J.Grant,Atlanta Hawks,0,1.0,Y,0.6551724137931034,1,0.6,1,0.8,1
5,M.Thybulle o1.5 Stl,SBK5065,-102,0.51,1.01,9.886200000000002,Portland Trail Blazers,M.Thybulle,Atlanta Hawks,0,0.5,Y,0.5714285714285714,1,0.6,1,0.5714285714285714,1
6,M.Thybulle o2.5 Stl+Blk,SBK5065,-100,1.0,2.0,0.0,Portland Trail Blazers,M.Thybulle,Atlanta Hawks,0,1.0,Y,0.8571428571428571,1,1.0,1,0.8571428571428571,1
7,D.Murray o1.5 3pt M,GDAWG5000,105,0.5,1.025,2.1476999999999995,Atlanta Hawks,D.Murray,Portland Trail Blazers,1,0.5249999999999999,Y,0.5517241379310345,1,0.6,1,0.7,1
8,D.Murray o19.5 Pts,JoeMetz,-110,1.1,2.1,-4.809,Atlanta Hawks,D.Murray,Portland Trail Blazers,1,1.0,Y,0.5689655172413793,1,0.6,1,0.5,0
9,C.Capela o22.5 Pts+Rebs,JoeMetz,-130,1.3,2.3,0.0,Atlanta Hawks,C.Capela,Portland Trail Blazers,1,0.9999999999999998,Y,0.5319148936170213,1,0.4,0,0.6,1
10,T.Young o26.5 Pts,JoeDellera,-110,1.0,1.9090909090909087,-10.5073,Atlanta Hawks,T.Young,Portland Trail Blazers,1,0.9090909090909092,N,0.5,0,0.6,1,0.5,0
11,C.Capela o10.5 Rebs,JoeDellera,-129,1.0,1.7751937984496124,0.0,Atlanta Hawks,C.Capela,Portland Trail Blazers,1,0.7751937984496124,Y,0.5531914893617021,1,0.6,1,0.6,1
12,T.Young o29.5 Pts,JoeDellera,140,0.25,0.6,0.0,Atlanta Hawks,T.Young,Portland Trail Blazers,1,0.35,N,0.375,0,0.6,1,0.4,0
13,T.Horton-Tucker u16.5 Pts,PropBetGuy,-120,1.2,2.2,-0.5899999999999999,Utah Jazz,T.Horton-Tucker,Oklahoma City Thunder,0,1.0000000000000002,Y,0.94,1,1.0,1,0.9,1
14,J.Williams o4.5 Ast,Noto,120,1.0,2.2,1.4804999999999997,Oklahoma City Thunder,J.Williams,Utah Jazz,1,1.2000000000000002,N,0.14444444444444443,0,0.4,0,0.3,0
15,W.Kessler o11.5 Rebs,JoeMetz,100,1.0,2.0,-4.809,Utah Jazz,W.Kessler,Oklahoma City Thunder,0,1.0,N,0.19672131147540983,0,0.8,1,0.5,0
16,W.Kessler o11.5 Rebs,JoeDellera,-105,1.0,1.9523809523809523,-10.5073,Utah Jazz,W.Kessler,Oklahoma City Thunder,0,0.9523809523809524,N,0.19672131147540983,0,0.8,1,0.5,0
17,W.Kessler o16.5 Rebs,JoeDellera,595,0.15,1.0425,0.0,Utah Jazz,W.Kessler,Oklahoma City Thunder,0,0.8925,N,0.03278688524590164,0,0.2,0,0.1,0
18,C.Paul o8.5 Ast,PropBomb,-135,1.35,2.35,5.2734000000000005,Phoenix Suns,C.Paul,Chicago Bulls,0,1.0,Y,0.5813953488372093,1,0.6,1,0.7,1
19,J.Murray u32.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,-0.5899999999999999,Denver Nuggets,J.Murray,Memphis Grizzlies,1,0.9999999999999996,N,0.58,1,0.4,0,0.3,0
20,J.Murray u32.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.0843478260869563,9.886200000000002,Denver Nuggets,J.Murray,Memphis Grizzlies,1,0.5043478260869564,N,0.58,1,0.4,0,0.3,0
21,A.Davis o43.5 Pts+Rebs+Ast,JoeMetz,-110,1.1,2.1,-4.809,Los Angeles Lakers,A.Davis,Minnesota Timberwolves,1,1.0,Y,0.38461538461538464,0,0.6,1,0.4,0
22,A.Davis u13.5 Rebs,JoeDellera,-120,0.25,0.4583333333333333,0.0,Los Angeles Lakers,A.Davis,Minnesota Timberwolves,1,0.2083333333333333,Y,0.5384615384615384,1,0.6,1,0.4,0
23,A.Davis u12.5 Rebs,JoeDellera,-110,1.0,1.9090909090909087,0.0,Los Angeles Lakers,A.Davis,Minnesota Timberwolves,1,0.9090909090909092,Y,0.5128205128205128,1,0.6,1,0.4,0
