,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,R.Barrett u24.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,2.1499999999999995,5.5422,New York Knicks,R.Barrett,Miami Heat,0,0.9999999999999996,N,0.3880597014925373,0,0.2,0,0.3,0
1,K.Love o5.5 Rebs,PropBomb,-120,1.2,2.2,4.510000000000001,Miami Heat,K.Love,New York Knicks,1,1.0000000000000002,N,0.5,0,0.4,0,0.5,0
2,B.Adebayo u8.5 Rebs,JoeDellera,-122,1.0,1.819672131147541,-2.7208999999999968,Miami Heat,B.Adebayo,New York Knicks,1,0.819672131147541,Y,0.463768115942029,0,0.6,1,0.7,1
3,F.VanVleet o28.5 Pts+Ast,PropBetGuy,-113,1.13,2.13,5.5422,Toronto Raptors,F.VanVleet,Indiana Pacers,1,1.0,Y,0.45901639344262296,0,0.8,1,0.6,1
4,F.VanVleet o28.5 Pts+Ast,JoeDellera,-113,0.5,0.9424778761061948,-2.7208999999999968,Toronto Raptors,F.VanVleet,Indiana Pacers,1,0.4424778761061947,Y,0.45901639344262296,0,0.8,1,0.6,1
5,J.Green o1.5 3pt M,SBK5065,100,0.5,1.0,0.0,Dallas Mavericks,J.Green,Golden State Warriors,1,0.5,Y,0.3018867924528302,0,0.6,1,0.4,0
6,J.McDaniels o19.5 Pts,SBK5065,460,0.15,0.84,0.0,Minnesota Timberwolves,J.McDaniels,Atlanta Hawks,1,0.69,Y,0.08450704225352113,0,0.4,0,0.2,0
7,J.McDaniels o13.5 Pts,SBK5065,-110,1.1,2.1,0.0,Minnesota Timberwolves,J.McDaniels,Atlanta Hawks,1,1.0,Y,0.4225352112676056,0,1.0,1,0.8,1
8,T.Maxey o3.5 Ast,SBK5065,-100,0.5,1.0,11.9111,Philadelphia 76ers,T.Maxey,Chicago Bulls,0,0.5,Y,0.4339622641509434,0,0.6,1,0.4,0
9,T.Maxey o24.5 Pts+Ast,SBK5065,105,1.0,2.05,0.0,Philadelphia 76ers,T.Maxey,Chicago Bulls,0,1.0499999999999998,Y,0.4716981132075472,0,0.8,1,0.7,1
10,D.Bane o3.5 Ast,SBK5065,-120,0.8,1.4666666666666668,11.9111,Memphis Grizzlies,D.Bane,Houston Rockets,1,0.6666666666666667,Y,0.68,1,0.4,0,0.7,1
11,X.Tillman Double-Double (Yes),SBK5065,675,0.2,1.55,0.0,Memphis Grizzlies,X.Tillman,Houston Rockets,1,1.35,N,0.07547169811320754,0,0.2,0,0.2,0
12,D.Bane o3.5 Ast,JoeDellera,-122,0.75,1.3647540983606556,-2.7208999999999968,Memphis Grizzlies,D.Bane,Houston Rockets,1,0.6147540983606556,Y,0.68,1,0.4,0,0.7,1
13,J.Nurkic u14.5 Pts,PropBetGuy,-115,1.15,2.1499999999999995,5.5422,Portland Trail Blazers,J.Nurkic,Utah Jazz,0,0.9999999999999996,N,0.5961538461538461,1,0.6,1,0.8,1
14,A.Davis o25.5 Pts,JoeDellera,-125,1.0,1.8,0.0,Los Angeles Lakers,A.Davis,Phoenix Suns,1,0.8,Y,0.5106382978723404,1,0.6,1,0.7,1
15,A.Davis o29.5 Pts,JoeDellera,165,0.15,0.3974999999999999,0.0,Los Angeles Lakers,A.Davis,Phoenix Suns,1,0.2474999999999999,N,0.3404255319148936,0,0.2,0,0.4,0
16,A.Davis o34.5 Pts,JoeDellera,480,0.1,0.58,0.0,Los Angeles Lakers,A.Davis,Phoenix Suns,1,0.48,N,0.19148936170212766,0,0.2,0,0.3,0
