,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,S.Dinwiddie o1.5 3pt M,SBK5065,-140,0.7,1.2,0,Brooklyn Nets,S.Dinwiddie,Philadelphia 76ers,0,0.5,N,0.5,0,0.2,0,0.4,0
1,T.Maxey o6.5 Rebs+Ast,VegasRefund,-120,1.2,2.2,0,Philadelphia 76ers,T.Maxey,Brooklyn Nets,1,1.0000000000000002,N,0.4838709677419355,0,0.2,0,0.6,1
2,P.Tucker o1.5 3pt M,charliedisturco,490,0.5,2.95,0,Philadelphia 76ers,P.Tucker,Brooklyn Nets,1,2.45,N,0.19480519480519481,0,0.4,0,0.3,0
3,J.Harden u15.5 Pts,wheatonbrando,280,0.5,1.9,0,Philadelphia 76ers,J.Harden,Brooklyn Nets,1,1.4,Y,0.23333333333333334,0,0.6,1,0.6,1
4,P.Tucker o1.5 3pt M,AnthonyDabbundo,480,0.5,2.9,0,Philadelphia 76ers,P.Tucker,Brooklyn Nets,1,2.4,N,0.19480519480519481,0,0.4,0,0.3,0
5,P.Tucker o1.5 3pt M,GDAWG5000,450,0.1,0.55,0,Philadelphia 76ers,P.Tucker,Brooklyn Nets,1,0.45,N,0.19480519480519481,0,0.4,0,0.3,0
6,D.Fox o33.5 Pts+Ast,JoeDellera,-111,0.8,1.520720720720721,0,Sacramento Kings,D.Fox,Golden State Warriors,1,0.7207207207207209,N,0.44,0,0.4,0,0.3,0
7,J.Poole u16.5 Pts,SBK5065,-120,0.6,1.1,0,Golden State Warriors,J.Poole,Sacramento Kings,0,0.5000000000000001,Y,0.3333333333333333,0,0.4,0,0.2,0
8,S.Curry o4.5 3pt M,VegasRefund,-140,1.4,2.4,0,Golden State Warriors,S.Curry,Sacramento Kings,0,1.0,N,0.5172413793103449,1,0.6,1,0.5,0
9,A.Wiggins Double-Double (Yes),GDAWG5000,1000,0.1,1.1,0,Golden State Warriors,A.Wiggins,Sacramento Kings,0,1.0,N,0.07692307692307693,0,0.2,0,0.1,0
10,D.Green o15.5 Rebs+Ast,JoeMetz,-106,1.06,2.06,0,Golden State Warriors,D.Green,Sacramento Kings,0,1.0,N,0.3466666666666667,0,0.2,0,0.5,0
