,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,G.Allen o14.5 Pts+Ast,PropBetGuy,-120,1.2,2.2,14.2148,Milwaukee Bucks,G.Allen,Toronto Raptors,1,1.0000000000000002,Y,0.42857142857142855,0,0.8,1,0.6,1
1,S.Barnes o0.5 3pt M,JoeDellera,110,0.5,1.05,0.0,Toronto Raptors,S.Barnes,Milwaukee Bucks,0,0.55,N,0.5813953488372093,1,0.4,0,0.4,0
2,G.Allen o14.5 Pts+Ast,JoeDellera,-120,0.4,0.7333333333333334,0.0,Milwaukee Bucks,G.Allen,Toronto Raptors,1,0.3333333333333333,Y,0.42857142857142855,0,0.8,1,0.6,1
3,J.Holiday o8.5 Ast,JoeDellera,-105,0.5,0.9761904761904762,0.0,Milwaukee Bucks,J.Holiday,Toronto Raptors,1,0.4761904761904761,N,0.37142857142857144,0,0.8,1,0.5,0
4,G.Allen o14.5 Pts+Ast,SBK5065,-125,0.63,1.134,0.0,Milwaukee Bucks,G.Allen,Toronto Raptors,1,0.5040000000000001,Y,0.42857142857142855,0,0.8,1,0.6,1
5,S.Curry o17.5 Pts,PropBetGuy,-105,1.05,2.05,14.2148,Brooklyn Nets,S.Curry,San Antonio Spurs,0,0.9999999999999998,N,0.1935483870967742,0,0.2,0,0.2,0
6,T.Warren o13.5 Pts,JoeDellera,-120,1.0,1.8333333333333333,20.9039,Brooklyn Nets,T.Warren,San Antonio Spurs,0,0.8333333333333335,Y,0.3157894736842105,0,0.6,1,0.5,0
7,T.Warren o19.5 Pts,JoeDellera,390,0.2,0.98,0.0,Brooklyn Nets,T.Warren,San Antonio Spurs,0,0.78,N,0.10526315789473684,0,0.2,0,0.2,0
8,R.O'Neale o9.5 Rebs+Ast,JoeDellera,-110,1.0,1.9090909090909087,0.0,Brooklyn Nets,R.O'Neale,San Antonio Spurs,0,0.9090909090909092,N,0.4,0,0.4,0,0.2,0
9,N.Claxton o2.5 Blk,JoeDellera,-140,1.0,1.7142857142857144,0.0,Brooklyn Nets,N.Claxton,San Antonio Spurs,0,0.7142857142857144,Y,0.55,1,1.0,1,0.9,1
10,S.Curry o15.5 Pts+Ast,SBK5065,100,0.5,1.0,-1.5508000000000013,Brooklyn Nets,S.Curry,San Antonio Spurs,0,0.5,Y,0.3548387096774194,0,0.4,0,0.4,0
11,T.Warren o13.5 Pts,PropBomb,-120,1.2,2.2,-15.7823,Brooklyn Nets,T.Warren,San Antonio Spurs,0,1.0000000000000002,Y,0.3157894736842105,0,0.6,1,0.5,0
12,B.Simmons o7.5 Rebs,JoeMetz,-122,1.22,2.22,-16.729999999999997,Brooklyn Nets,B.Simmons,San Antonio Spurs,0,1.0000000000000002,Y,0.4375,0,0.6,1,0.5,0
13,J.Harden o37.5 Pts+Rebs+Ast,PropBetGuy,-105,1.05,2.05,14.2148,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0,0.9999999999999998,N,0.6206896551724138,1,0.8,1,0.6,1
14,J.Harden o37.5 Pts+Rebs+Ast,JoeDellera,-105,0.5,0.9761904761904762,20.9039,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0,0.4761904761904761,N,0.6206896551724138,1,0.8,1,0.6,1
15,T.Harris o1.5 3pt M,JoeDellera,105,0.75,1.5375,0.0,Philadelphia 76ers,T.Harris,Los Angeles Clippers,0,0.7874999999999999,Y,0.575,1,0.6,1,0.5,0
16,J.Embiid o31.5 Pts,JoeDellera,-115,0.5,0.934782608695652,0.0,Philadelphia 76ers,J.Embiid,Los Angeles Clippers,0,0.4347826086956521,Y,0.5757575757575758,1,0.6,1,0.7,1
17,J.Harden o37.5 Pts+Rebs+Ast,SBK5065,-105,0.53,1.0347619047619048,-1.5508000000000013,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0,0.5047619047619047,N,0.6206896551724138,1,0.8,1,0.6,1
18,J.Harden o36.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.0843478260869563,0.0,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0,0.5043478260869564,N,0.6551724137931034,1,0.8,1,0.7,1
19,J.Harden u37.5 Pts+Rebs+Ast,SBK5065,108,0.5,1.04,0.0,Philadelphia 76ers,J.Harden,Los Angeles Clippers,0,0.54,Y,0.3793103448275862,0,0.2,0,0.4,0
20,J.Embiid o31.5 Pts,PropBomb,-110,1.1,2.1,-15.7823,Philadelphia 76ers,J.Embiid,Los Angeles Clippers,0,1.0,Y,0.5757575757575758,1,0.6,1,0.7,1
