,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Kyrie Irving,Brooklyn Nets,Boston Celtics,0,31.01,20,4,4,0,1,1,.542,.528,.389,0.0,16.3,7.0,28.0,0.0,4.1,32.9,94,149,-3.8
1,Royce O'Neale,Brooklyn Nets,Boston Celtics,0,26.31,7,4,6,1,0,1,.354,.278,.778,0.0,28.6,12.2,22.4,1.9,0.0,17.7,87,144,-5.1
2,Nic Claxton,Brooklyn Nets,Boston Celtics,0,26.05,9,2,6,1,0,0,.666,.600,.000,10.8,14.5,12.4,12.1,2.0,0.0,12.3,153,147,-1.1
3,Seth Curry,Brooklyn Nets,Boston Celtics,0,24.39,7,1,0,1,0,1,.389,.389,.556,0.0,0.0,0.0,6.5,2.1,0.0,17.4,79,150,-11.1
4,Joe Harris,Brooklyn Nets,Boston Celtics,0,23.43,12,2,2,0,0,4,.667,.667,.778,0.0,10.7,4.5,14.5,0.0,0.0,18.0,128,153,2.5
5,Day'Ron Sharpe,Brooklyn Nets,Boston Celtics,0,26.48,9,0,7,1,0,0,.571,.571,.000,7.0,23.6,14.1,0.0,1.9,0.0,15.8,107,145,-8.5
6,Cam Thomas,Brooklyn Nets,Boston Celtics,0,24.17,19,2,1,1,0,1,.522,.469,.375,0.0,5.2,2.2,17.8,2.1,0.0,35.6,106,149,1.1
7,Yuta Watanabe,Brooklyn Nets,Boston Celtics,0,19.27,6,1,1,1,0,0,.521,.250,.500,0.0,6.5,2.8,7.4,2.6,0.0,14.1,115,147,-5.7
8,Patty Mills,Brooklyn Nets,Boston Celtics,0,17.54,4,2,0,1,0,0,.333,.333,.500,0.0,0.0,0.0,17.5,2.8,0.0,15.9,78,148,-9.6
9,Edmond Sumner,Brooklyn Nets,Boston Celtics,0,12.26,3,0,2,0,0,1,.375,.375,.500,0.0,20.3,8.7,0.0,0.0,0.0,15.3,72,151,-12.2
10,Markieff Morris,Brooklyn Nets,Boston Celtics,0,7.09,0,1,3,1,0,0,.000,.000,.000,0.0,53.0,22.6,18.6,7.1,0.0,13.3,24,126,-7.1
