,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Donovan Mitchell,Cleveland Cavaliers,Atlanta Hawks,0,31.58,19,3,1,1,0,2,.495,.412,.588,0.0,5.0,2.0,14.5,1.5,0.0,27.1,106,138,-7.1
1,Darius Garland,Cleveland Cavaliers,Atlanta Hawks,0,31.00,33,2,0,2,0,4,.747,.684,.421,0.0,0.0,0.0,13.5,3.1,0.0,34.7,132,135,8.9
2,Evan Mobley,Cleveland Cavaliers,Atlanta Hawks,0,29.49,13,2,4,1,1,0,.547,.545,.000,0.0,21.5,8.4,10.6,1.6,2.8,22.9,84,134,-8.7
3,Jarrett Allen,Cleveland Cavaliers,Atlanta Hawks,0,29.28,14,0,9,0,2,0,.658,.500,.000,10.4,32.6,19.0,0.0,0.0,5.7,15.5,151,134,-1.2
4,Isaac Okoro,Cleveland Cavaliers,Atlanta Hawks,0,22.42,6,1,6,0,1,1,.444,.300,.600,9.0,28.2,16.5,5.6,0.0,3.7,12.8,119,136,-4.4
5,Lamar Stevens,Cleveland Cavaliers,Atlanta Hawks,0,26.17,7,4,5,2,0,1,.595,.500,.400,11.7,12.2,11.9,20.1,3.6,0.0,9.6,159,133,6.1
6,Cedi Osman,Cleveland Cavaliers,Atlanta Hawks,0,16.29,10,1,5,0,1,2,.601,.571,.571,0.0,48.5,18.9,9.3,0.0,5.1,24.3,111,133,-1.8
7,Ricky Rubio,Cleveland Cavaliers,Atlanta Hawks,0,11.56,2,2,1,2,0,0,.250,.250,.250,8.6,0.0,5.2,22.4,8.0,0.0,18.0,74,124,-4.6
8,Raul Neto,Cleveland Cavaliers,Atlanta Hawks,0,10.29,7,4,2,0,0,1,.700,.700,.200,9.7,15.3,11.9,69.7,0.0,0.0,20.5,168,141,12.5
9,Danny Green,Cleveland Cavaliers,Atlanta Hawks,0,10.29,3,0,0,0,0,1,.750,.750,1.000,0.0,0.0,0.0,0.0,0.0,0.0,8.2,146,142,-8.4
10,Caris LeVert,Cleveland Cavaliers,Atlanta Hawks,0,9.03,0,0,1,0,0,0,.000,.000,1.000,0.0,17.7,6.9,0.0,0.0,0.0,14.2,0,141,-27.2
11,Dean Wade,Cleveland Cavaliers,Atlanta Hawks,0,8.17,3,0,1,1,1,1,.750,.750,1.000,0.0,19.3,7.5,0.0,5.7,10.2,10.4,146,118,11.2
12,Robin Lopez,Cleveland Cavaliers,Atlanta Hawks,0,2.03,2,1,0,0,0,0,1.000,1.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,21.0,207,142,31.9
13,Dejounte Murray,Atlanta Hawks,Cleveland Cavaliers,1,34.35,25,8,9,1,0,2,.643,.632,.316,4.6,23.6,16.2,32.0,1.4,0.0,28.5,126,118,2.9
14,Trae Young,Atlanta Hawks,Cleveland Cavaliers,1,32.20,34,9,3,1,0,4,.691,.556,.389,0.0,9.5,5.8,35.0,1.5,0.0,36.2,145,122,7.4
15,De'Andre Hunter,Atlanta Hawks,Cleveland Cavaliers,1,28.49,9,0,3,1,0,1,.507,.438,.250,0.0,10.6,6.5,0.0,1.7,0.0,13.6,105,121,-7.7
16,Saddiq Bey,Atlanta Hawks,Cleveland Cavaliers,1,28.03,19,1,4,1,0,5,.962,.944,.889,11.4,7.3,8.9,4.3,1.7,0.0,17.1,170,122,10.7
17,Clint Capela,Atlanta Hawks,Cleveland Cavaliers,1,20.56,10,2,4,0,3,0,.714,.714,.000,0.0,19.5,11.9,11.9,0.0,13.0,16.8,128,113,2.4
18,Onyeka Okongwu,Atlanta Hawks,Cleveland Cavaliers,1,25.01,13,2,11,2,3,0,.825,.857,.000,6.4,40.8,27.4,10.0,3.8,10.9,15.6,151,100,11.8
19,Jalen Johnson,Atlanta Hawks,Cleveland Cavaliers,1,22.24,7,1,4,1,1,0,.788,.750,.000,0.0,18.2,11.1,4.9,2.1,4.0,10.7,130,115,0.3
20,Bogdan Bogdanović,Atlanta Hawks,Cleveland Cavaliers,1,22.23,10,2,2,0,1,2,1.000,1.000,.600,0.0,9.1,5.6,10.4,0.0,4.0,15.7,115,123,1.2
21,AJ Griffin,Atlanta Hawks,Cleveland Cavaliers,1,17.38,9,2,1,0,0,1,.643,.643,.286,9.1,0.0,3.5,13.9,0.0,0.0,17.5,143,128,-1.0
22,Bruno Fernando,Atlanta Hawks,Cleveland Cavaliers,1,2.03,0,1,1,0,0,0,,,,0.0,49.8,30.4,46.8,0.0,0.0,21.5,56,114,-8.7
23,Vit Krejci,Atlanta Hawks,Cleveland Cavaliers,1,2.03,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,128,-5.4
24,Garrison Mathews,Atlanta Hawks,Cleveland Cavaliers,1,2.03,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,128,-6.0
25,Aaron Holiday,Atlanta Hawks,Cleveland Cavaliers,1,1.42,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0,128,-63.1
