,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Devin Vassell,San Antonio Spurs,Brooklyn Nets,0,25.49,14,3,2,0,0,3,.504,.500,.538,0.0,10.6,4.2,17.1,0.0,0.0,22.5,105,137,-2.5
1,Keldon Johnson,San Antonio Spurs,Brooklyn Nets,0,24.54,22,1,4,0,1,2,.684,.615,.462,0.0,22.0,8.8,6.8,0.0,2.6,29.9,116,133,2.5
2,Tre Jones,San Antonio Spurs,Brooklyn Nets,0,22.50,6,7,1,2,0,0,.375,.375,.375,0.0,6.0,2.4,41.2,4.0,0.0,15.4,99,129,-1.0
3,Jeremy Sochan,San Antonio Spurs,Brooklyn Nets,0,21.39,5,1,3,1,0,0,.563,.500,.250,4.2,12.7,7.6,5.9,2.1,0.0,13.4,74,132,-11.3
4,Jakob Poeltl,San Antonio Spurs,Brooklyn Nets,0,19.42,6,2,11,1,1,0,.355,.375,.000,27.6,34.8,30.5,14.0,2.3,3.3,20.7,88,126,-4.2
5,Malaki Branham,San Antonio Spurs,Brooklyn Nets,0,25.39,9,3,2,0,0,1,.450,.450,.400,0.0,10.7,4.3,16.3,0.0,0.0,19.8,78,137,-10.9
6,Josh Richardson,San Antonio Spurs,Brooklyn Nets,0,21.37,11,3,4,0,0,1,.611,.611,.222,8.4,12.7,10.1,21.6,0.0,0.0,16.3,139,137,1.3
7,Zach Collins,San Antonio Spurs,Brooklyn Nets,0,18.37,10,0,2,0,1,0,.442,.400,.100,4.9,7.4,5.9,0.0,0.0,3.5,25.8,89,134,-9.6
8,Romeo Langford,San Antonio Spurs,Brooklyn Nets,0,16.46,8,0,3,1,0,0,.500,.500,.000,10.8,8.2,9.8,0.0,2.7,0.0,21.0,96,131,-4.2
9,Isaiah Roby,San Antonio Spurs,Brooklyn Nets,0,14.45,5,0,4,0,0,0,.370,.400,.400,6.1,27.9,14.8,0.0,0.0,0.0,20.5,71,135,-15.1
