,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Jimmy Butler,Miami Heat,New York Knicks,0,43.27,25,4,11,2,0,0,.600,.500,.063,9.6,18.9,14.0,16.3,2.4,0.0,23.9,126,107,2.7
1,Bam Adebayo,Miami Heat,New York Knicks,0,37.14,16,2,8,0,0,0,.576,.538,.000,8.4,15.7,11.9,9.6,0.0,0.0,19.4,112,113,-3.9
2,Gabe Vincent,Miami Heat,New York Knicks,0,33.14,20,5,2,1,0,5,.577,.531,.750,3.1,3.5,3.3,26.4,1.6,0.0,25.0,121,113,4.0
3,Max Strus,Miami Heat,New York Knicks,0,23.23,8,3,2,1,0,2,.667,.667,.833,4.5,5.0,4.7,20.6,2.2,0.0,11.6,148,111,4.7
4,Kevin Love,Miami Heat,New York Knicks,0,16.13,9,4,5,0,0,2,.605,.571,.714,0.0,36.1,17.0,43.7,0.0,0.0,20.8,139,107,13.1
5,Caleb Martin,Miami Heat,New York Knicks,0,30.57,9,1,5,2,1,1,.461,.438,.625,3.4,15.1,8.9,4.9,3.3,3.0,15.8,93,105,-1.3
6,Kyle Lowry,Miami Heat,New York Knicks,0,29.59,18,6,5,1,4,3,.615,.542,.500,0.0,19.5,9.2,34.3,1.7,12.3,25.2,121,101,12.7
7,Duncan Robinson,Miami Heat,New York Knicks,0,12.30,0,1,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,10.7,0.0,0.0,18.2,14,117,-23.9
8,Cody Zeller,Miami Heat,New York Knicks,0,8.15,1,0,1,1,0,0,.568,,,0.0,14.2,6.7,0.0,6.3,0.0,4.8,123,101,-0.9
9,Haywood Highsmith,Miami Heat,New York Knicks,0,4.48,2,0,0,0,0,0,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,18.9,95,118,-7.3
10,Josh Hart,New York Knicks,Miami Heat,1,43.12,10,4,8,0,1,0,.417,.417,.333,5.4,14.5,10.2,12.5,0.0,2.4,13.4,102,119,-4.3
11,Jalen Brunson,New York Knicks,Miami Heat,1,40.03,25,7,5,1,0,0,.505,.478,.304,2.9,10.4,6.9,30.2,1.3,0.0,33.1,99,119,-1.4
12,RJ Barrett,New York Knicks,Miami Heat,1,39.50,26,7,9,1,0,1,.553,.525,.250,2.9,21.0,12.5,29.1,1.3,0.0,30.8,109,116,3.9
13,Mitchell Robinson,New York Knicks,Miami Heat,1,33.38,7,0,14,0,2,0,.735,1.000,.000,17.4,27.9,23.0,0.0,0.0,6.2,8.9,115,113,-1.0
14,Obi Toppin,New York Knicks,Miami Heat,1,31.10,18,0,8,1,0,4,.600,.600,.733,0.0,26.8,14.2,0.0,1.7,0.0,21.4,127,113,4.8
15,Immanuel Quickley,New York Knicks,Miami Heat,1,27.17,9,1,2,1,0,1,.455,.389,.444,4.3,3.8,4.0,4.9,1.9,0.0,17.8,99,120,-4.6
16,Isaiah Hartenstein,New York Knicks,Miami Heat,1,14.22,2,1,2,1,1,0,1.000,1.000,.000,16.3,0.0,7.7,8.9,3.6,7.3,3.1,207,112,7.4
17,Quentin Grimes,New York Knicks,Miami Heat,1,10.28,4,0,0,1,0,1,.515,.500,1.000,0.0,0.0,0.0,0.0,4.9,0.0,16.5,113,114,-0.2
18,Draymond Green,Golden State Warriors,Sacramento Kings,0,37.58,8,8,6,2,0,1,.508,.500,.571,2.4,12.4,7.3,25.8,2.6,0.0,8.3,147,101,4.8
19,Stephen Curry,Golden State Warriors,Sacramento Kings,0,37.41,50,6,8,1,0,7,.622,.618,.474,2.4,17.5,9.8,43.6,1.3,0.0,43.7,134,103,23.5
20,Andrew Wiggins,Golden State Warriors,Sacramento Kings,0,37.02,17,2,7,1,0,1,.417,.344,.313,9.8,7.6,8.7,7.1,1.3,0.0,23.1,104,106,-4.7
21,Klay Thompson,Golden State Warriors,Sacramento Kings,0,34.52,16,1,5,0,0,2,.355,.263,.526,0.0,13.5,6.6,3.7,0.0,0.0,28.1,80,107,-12.4
22,Kevon Looney,Golden State Warriors,Sacramento Kings,0,30.52,11,4,21,0,0,0,.764,.800,.000,29.3,33.5,31.4,16.9,0.0,0.0,9.3,186,98,9.4
23,Jordan Poole,Golden State Warriors,Sacramento Kings,0,19.09,8,2,3,0,1,2,.444,.444,.667,0.0,14.7,7.2,14.1,0.0,5.1,20.9,97,104,-2.5
24,Gary Payton II,Golden State Warriors,Sacramento Kings,0,16.16,2,1,3,0,4,0,.500,.500,.000,5.6,11.6,8.5,7.4,0.0,24.1,7.4,93,95,2.4
25,Moses Moody,Golden State Warriors,Sacramento Kings,0,15.06,5,0,0,0,1,1,.833,.833,.667,0.0,0.0,0.0,0.0,0.0,6.5,10.6,111,110,-0.1
26,Donte DiVincenzo,Golden State Warriors,Sacramento Kings,0,8.25,3,1,2,0,0,1,1.500,1.500,1.000,10.8,11.2,11.0,15.3,0.0,0.0,4.7,266,109,12.8
27,Jonathan Kuminga,Golden State Warriors,Sacramento Kings,0,2.39,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,-7.7
28,Domantas Sabonis,Sacramento Kings,Golden State Warriors,1,37.24,22,7,8,0,2,0,.590,.625,.063,7.5,12.1,9.9,38.8,0.0,4.8,21.8,129,123,9.3
29,De'Aaron Fox,Sacramento Kings,Golden State Warriors,1,37.05,16,6,3,0,1,3,.385,.342,.526,5.1,2.4,3.7,26.3,0.0,2.4,28.8,80,129,-8.0
30,Kevin Huerter,Sacramento Kings,Golden State Warriors,1,28.14,7,0,9,1,2,1,.354,.278,.667,3.3,25.7,14.7,0.0,1.7,6.3,14.5,87,112,-3.1
31,Keegan Murray,Sacramento Kings,Golden State Warriors,1,27.31,10,1,7,2,0,0,.500,.500,.200,10.3,13.2,11.7,6.4,3.6,0.0,16.6,105,117,-0.5
32,Harrison Barnes,Sacramento Kings,Golden State Warriors,1,13.33,4,0,0,0,0,0,.347,.250,.500,0.0,0.0,0.0,0.0,0.0,0.0,17.6,79,132,-10.6
33,Malik Monk,Sacramento Kings,Golden State Warriors,1,31.06,14,4,9,0,0,2,.432,.357,.571,6.1,20.4,13.4,20.7,0.0,0.0,22.9,103,122,-1.4
34,Terence Davis,Sacramento Kings,Golden State Warriors,1,25.42,14,3,3,0,0,4,.636,.636,.909,3.7,7.0,5.4,21.0,0.0,0.0,17.7,140,128,5.9
35,Trey Lyles,Sacramento Kings,Golden State Warriors,1,20.33,6,0,7,0,0,1,.510,.500,.800,4.6,26.4,15.7,0.0,0.0,0.0,11.9,114,119,-3.0
36,Davion Mitchell,Sacramento Kings,Golden State Warriors,1,8.16,1,0,0,0,0,0,.174,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,14.4,43,132,-15.9
37,PJ Dozier,Sacramento Kings,Golden State Warriors,1,2.39,5,0,0,0,0,1,.625,.625,.500,0.0,0.0,0.0,0.0,0.0,0.0,62.5,141,132,25.7
38,Chimezie Metu,Sacramento Kings,Golden State Warriors,1,2.39,1,0,1,0,0,0,.266,.000,.000,35.5,0.0,17.4,0.0,0.0,0.0,29.4,86,132,-12.5
