,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Jabari Smith Jr.,Houston Rockets,Brooklyn Nets,0,39.54,12,2,12,1,0,1,.403,.393,.357,6.8,27.1,15.5,6.0,1.3,0.0,16.3,101,128,-7.4
1,Kevin Porter Jr.,Houston Rockets,Brooklyn Nets,0,39.37,31,6,9,3,0,4,.640,.591,.455,4.6,21.2,11.7,22.3,3.8,0.0,26.0,146,123,11.5
2,Kenyon Martin Jr.,Houston Rockets,Brooklyn Nets,0,33.45,15,1,7,0,0,3,.577,.577,.385,5.4,17.8,10.7,3.8,0.0,0.0,15.8,138,132,-2.5
3,Alperen Şengün,Houston Rockets,Brooklyn Nets,0,33.19,21,2,12,1,1,0,.606,.625,.000,21.7,14.4,18.6,9.1,1.5,3.1,23.7,128,127,2.1
4,Jalen Green,Houston Rockets,Brooklyn Nets,0,32.16,14,5,3,2,0,0,.413,.385,.308,2.8,7.4,4.8,19.3,3.1,0.0,24.1,96,127,-6.6
5,Tari Eason,Houston Rockets,Brooklyn Nets,0,22.21,0,1,6,0,0,0,.000,.000,.333,12.2,16.1,13.9,4.7,0.0,0.0,12.8,40,133,-18.8
6,Josh Christopher,Houston Rockets,Brooklyn Nets,0,17.15,14,4,0,1,0,0,.643,.600,.200,0.0,0.0,0.0,38.0,2.9,0.0,28.2,137,129,8.7
7,Usman Garuba,Houston Rockets,Brooklyn Nets,0,14.34,4,0,2,1,0,0,.667,.667,.333,6.2,8.2,7.1,0.0,3.4,0.0,8.4,151,126,-4.0
8,Daishen Nix,Houston Rockets,Brooklyn Nets,0,6.58,3,0,1,0,1,1,1.500,1.500,1.000,0.0,17.2,7.4,0.0,0.0,14.7,17.6,64,121,-2.5
9,Mikal Bridges,Brooklyn Nets,Houston Rockets,1,40.22,27,6,6,0,1,4,.658,.588,.353,5.9,9.0,7.7,20.7,0.0,1.7,26.4,128,122,0.6
10,Spencer Dinwiddie,Brooklyn Nets,Houston Rockets,1,38.29,20,11,4,1,0,3,.784,.864,.364,0.0,9.4,5.4,40.3,1.3,0.0,16.2,159,120,5.5
11,Cameron Johnson,Brooklyn Nets,Houston Rockets,1,35.30,31,5,7,1,1,5,.784,.750,.500,0.0,17.9,10.2,23.2,1.4,2.0,27.8,141,115,10.4
12,Nic Claxton,Brooklyn Nets,Houston Rockets,1,35.28,18,2,10,1,3,0,.765,.800,.000,6.8,20.4,14.6,8.2,1.4,6.0,16.3,145,112,3.1
13,Dorian Finney-Smith,Brooklyn Nets,Houston Rockets,1,27.22,6,2,5,1,2,2,.375,.375,.875,4.4,13.2,9.4,8.7,1.8,5.2,14.9,87,115,-4.5
14,Royce O'Neale,Brooklyn Nets,Houston Rockets,1,25.56,9,4,5,0,0,3,.643,.643,.714,4.6,14.0,10.0,19.3,0.0,0.0,14.0,130,120,-1.8
15,Seth Curry,Brooklyn Nets,Houston Rockets,1,12.39,3,0,0,0,0,0,.615,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,8.7,127,128,-9.1
16,Day'Ron Sharpe,Brooklyn Nets,Houston Rockets,1,7.13,4,0,3,0,1,0,.515,.667,.000,33.3,12.5,21.5,0.0,0.0,9.8,24.4,120,117,-3.0
17,Yuta Watanabe,Brooklyn Nets,Houston Rockets,1,6.59,2,1,0,0,0,0,.347,.000,1.000,0.0,0.0,0.0,15.6,0.0,0.0,18.7,99,128,-11.0
18,Joe Harris,Brooklyn Nets,Houston Rockets,1,5.45,0,2,1,0,0,0,.000,.000,1.000,0.0,15.8,9.0,37.9,0.0,0.0,15.8,61,121,-11.6
19,Edmond Sumner,Brooklyn Nets,Houston Rockets,1,4.16,3,0,0,0,1,0,.387,.333,.000,0.0,0.0,0.0,0.0,0.0,16.5,62.5,49,118,-36.3
20,Anthony Davis,Los Angeles Lakers,Chicago Bulls,0,38.38,38,4,10,2,2,1,.726,.675,.050,15.9,16.3,16.1,17.2,2.5,4.5,28.5,164,107,18.4
21,D'Angelo Russell,Los Angeles Lakers,Chicago Bulls,0,35.47,17,4,4,1,0,2,.638,.667,.333,3.4,10.6,7.0,15.1,1.4,0.0,19.2,115,114,-0.4
22,LeBron James,Los Angeles Lakers,Chicago Bulls,0,31.16,25,4,7,2,0,1,.602,.553,.158,11.8,16.2,14.0,20.7,3.1,0.0,33.3,117,110,4.6
23,Austin Reaves,Los Angeles Lakers,Chicago Bulls,0,28.52,19,5,2,1,0,1,.973,.938,.250,0.0,8.8,4.3,24.9,1.7,0.0,15.7,183,114,13.7
24,Jarred Vanderbilt,Los Angeles Lakers,Chicago Bulls,0,24.44,8,2,7,1,0,2,.800,.800,.600,5.0,30.6,17.6,9.9,2.0,0.0,8.5,178,110,6.8
25,Dennis Schröder,Los Angeles Lakers,Chicago Bulls,0,20.57,8,1,3,0,1,0,.435,.286,.286,11.7,6.0,8.9,5.7,0.0,4.2,22.5,94,114,-6.9
26,Troy Brown Jr.,Los Angeles Lakers,Chicago Bulls,0,20.19,0,0,4,1,0,0,.000,.000,.667,0.0,24.9,12.3,0.0,2.4,0.0,6.2,0,110,-11.6
27,Rui Hachimura,Los Angeles Lakers,Chicago Bulls,0,16.12,6,1,4,0,0,0,.500,.500,.167,7.6,23.4,15.4,8.2,0.0,0.0,18.2,103,116,-5.0
28,Malik Beasley,Los Angeles Lakers,Chicago Bulls,0,10.26,0,1,1,2,0,0,.000,.000,.333,0.0,12.1,6.0,10.2,9.3,0.0,28.2,9,97,-20.3
29,Wenyen Gabriel,Los Angeles Lakers,Chicago Bulls,0,10.13,0,0,3,0,0,0,.000,.000,.000,0.0,37.1,18.3,0.0,0.0,0.0,4.1,0,114,-7.1
30,Davon Reed,Los Angeles Lakers,Chicago Bulls,0,1.18,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,119,-5.8
31,Lonnie Walker IV,Los Angeles Lakers,Chicago Bulls,0,1.18,0,0,0,0,0,0,.000,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,64.7,0,118,-86.4
32,DeMar DeRozan,Chicago Bulls,Los Angeles Lakers,1,38.31,22,5,4,2,2,0,.624,.600,.133,0.0,12.8,6.5,18.4,2.5,3.8,23.9,111,120,2.6
33,Nikola Vučević,Chicago Bulls,Los Angeles Lakers,1,36.27,29,6,12,0,0,3,.859,.844,.250,10.4,30.4,20.5,27.1,0.0,0.0,23.1,154,123,13.2
34,Zach LaVine,Chicago Bulls,Los Angeles Lakers,1,35.33,16,6,3,3,0,0,.571,.571,.143,0.0,10.4,5.3,23.7,4.1,0.0,23.8,90,119,-3.6
35,Patrick Beverley,Chicago Bulls,Los Angeles Lakers,1,24.45,0,1,2,1,1,0,.000,.000,1.000,0.0,9.9,5.0,4.3,2.0,2.9,10.8,12,122,-13.0
36,Alex Caruso,Chicago Bulls,Los Angeles Lakers,1,18.52,5,3,2,1,0,1,.625,.625,.750,6.7,6.5,6.6,19.1,2.6,0.0,9.4,147,124,3.4
37,Coby White,Chicago Bulls,Los Angeles Lakers,1,25.39,17,9,2,1,0,3,.715,.682,.636,0.0,9.6,4.9,49.9,1.9,0.0,22.4,145,124,11.9
38,Patrick Williams,Chicago Bulls,Los Angeles Lakers,1,24.10,2,1,1,1,1,0,.143,.143,.714,0.0,5.1,2.6,4.6,2.0,3.0,14.8,34,123,-14.1
39,Ayo Dosunmu,Chicago Bulls,Los Angeles Lakers,1,18.55,12,0,2,0,0,1,.636,.611,.333,0.0,13.0,6.6,0.0,0.0,0.0,22.2,120,127,-4.3
40,Derrick Jones Jr.,Chicago Bulls,Los Angeles Lakers,1,12.03,5,0,2,1,0,1,.500,.500,.200,10.5,10.2,10.3,0.0,4.0,0.0,22.2,86,120,-6.0
41,Javonte Green,Chicago Bulls,Los Angeles Lakers,1,2.29,0,0,1,0,0,0,.000,.000,.000,50.9,0.0,25.1,0.0,0.0,0.0,17.9,70,129,-33.3
42,Dalen Terry,Chicago Bulls,Los Angeles Lakers,1,1.18,2,0,1,0,0,0,.532,.000,1.000,0.0,94.7,48.0,0.0,0.0,0.0,64.4,120,106,0.8
43,Carlik Jones,Chicago Bulls,Los Angeles Lakers,1,1.18,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131,-7.7
44,Jrue Holiday,Milwaukee Bucks,Indiana Pacers,0,32.28,51,8,8,1,1,3,.741,.717,.200,22.4,9.2,14.6,41.6,1.4,2.1,48.1,143,127,13.1
45,Giannis Antetokounmpo,Milwaukee Bucks,Indiana Pacers,0,32.10,38,12,17,1,0,0,.786,.778,.000,13.6,43.5,31.3,48.3,1.4,0.0,35.0,149,122,18.5
46,Brook Lopez,Milwaukee Bucks,Indiana Pacers,0,31.18,21,1,8,0,3,0,.685,.643,.143,13.9,16.0,15.1,3.5,0.0,6.5,20.2,149,124,-1.1
47,Jevon Carter,Milwaukee Bucks,Indiana Pacers,0,27.30,8,2,2,0,0,2,.667,.667,.833,0.0,7.3,4.3,6.6,0.0,0.0,8.4,164,132,-3.4
48,Grayson Allen,Milwaukee Bucks,Indiana Pacers,0,25.58,3,3,2,2,0,0,.436,.333,.333,0.0,7.7,4.6,9.9,3.5,0.0,5.1,144,124,-1.1
49,Bobby Portis,Milwaukee Bucks,Indiana Pacers,0,23.12,12,0,8,0,0,1,.761,.786,.143,6.3,30.2,20.4,0.0,0.0,0.0,16.5,123,127,-6.3
50,Wesley Matthews,Milwaukee Bucks,Indiana Pacers,0,20.21,7,1,1,0,0,1,.875,.875,.500,0.0,4.9,2.9,4.6,0.0,0.0,7.6,189,132,0.1
51,Pat Connaughton,Milwaukee Bucks,Indiana Pacers,0,19.41,0,0,4,0,0,0,.000,.000,.667,14.8,10.2,12.0,0.0,0.0,0.0,5.9,65,131,-13.5
52,A.J. Green,Milwaukee Bucks,Indiana Pacers,0,18.09,9,1,1,0,0,3,.643,.643,.857,0.0,5.5,3.3,5.3,0.0,0.0,14.9,158,132,-2.4
53,Goran Dragić,Milwaukee Bucks,Indiana Pacers,0,4.42,0,0,0,1,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,9.5,0.0,24.7,0,112,-22.7
54,Thanasis Antetokounmpo,Milwaukee Bucks,Indiana Pacers,0,2.14,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,134,-5.2
55,MarJon Beauchamp,Milwaukee Bucks,Indiana Pacers,0,2.14,0,0,1,0,1,0,,,,0.0,44.8,26.5,0.0,0.0,30.3,34.6,0,97,-21.1
56,Bennedict Mathurin,Indiana Pacers,Milwaukee Bucks,1,40.34,29,2,9,2,0,1,.581,.548,.238,4.9,25.1,13.1,5.9,2.2,0.0,24.9,125,136,-2.2
57,Jordan Nwora,Indiana Pacers,Milwaukee Bucks,1,34.29,18,2,2,1,0,3,.605,.607,.429,0.0,8.4,3.4,6.4,1.3,0.0,18.6,113,141,-6.1
58,Aaron Nesmith,Indiana Pacers,Milwaukee Bucks,1,30.50,22,3,2,3,1,5,1.022,1.056,.556,0.0,9.4,3.8,11.1,4.4,2.3,15.4,174,133,12.5
